Unnamed: 0,price,brand,model,year,title_status,mileage,color,vin,lot,state,country,condition
1826.0,3800.0,ford,door,2013.0,clean vehicle,58913.0,black,  1fadp3k26dl359277,1.67727764E8,south carolina, usa,21 hours left
1827.0,3200.0,ford,door,2013.0,clean vehicle,999999.0,silver,  1fadp3k21dl266148,1.67727773E8,south carolina, usa,21 hours left
1828.0,21500.0,ford,van,2015.0,clean vehicle,14482.0,no_color,  1fbzx2cm3fka83325,1.67800599E8,texas, usa,2 days left
1829.0,4900.0,ford,door,2016.0,clean vehicle,57084.0,white,  3fadp4bj3gm105087,1.67732769E8,california, usa,9 days left
1830.0,23000.0,ford,expedition,2017.0,clean vehicle,90251.0,silver,  1fmju2at7hea52412,1.67732958E8,colorado, usa,20 hours left
1831.0,11200.0,ford,door,2014.0,clean vehicle,97320.0,no_color,  1zvbp8cf7e5320703,1.67800642E8,texas, usa,2 days left
1832.0,10400.0,ford,door,2014.0,clean vehicle,80652.0,white,  1fadp3l99el442649,1.67733393E8,california, usa,23 hours left
1833.0,13200.0,ford,door,2014.0,clean vehicle,99816.0,black,  1ftfx1ct4efc92709,1.67800644E8,texas, usa,2 days left
1834.0,5200.0,ford,door,2013.0,clean vehicle,115429.0,silver,  1fmcu0gx7dua39893,1.67800648E8,texas, usa,2 days left
1835.0,10500.0,ford,door,2015.0,clean vehicle,85549.0,red,  1fmcu9j90fuc00490,1.67614068E8,new jersey, usa,2 hours left
1836.0,11900.0,ford,bus,2013.0,clean vehicle,83030.0,white,  1fbne3bl8dda45318,1.67733513E8,california, usa,1 days left
1837.0,21200.0,ford,door,2014.0,clean vehicle,130168.0,white,  1fd8w3ht2eeb77253,1.67800654E8,texas, usa,2 days left
1838.0,23500.0,ford,door,2013.0,clean vehicle,80090.0,white,  1ft8w3b64dea40501,1.67733583E8,california, usa,1 days left
1839.0,4700.0,ford,door,2013.0,clean vehicle,118593.0,white,  1ftex1cm3dfa94061,1.67800658E8,texas, usa,2 days left
1840.0,11100.0,ford,door,2014.0,clean vehicle,143704.0,blue,  1ftew1cm6efc31661,1.67800659E8,texas, usa,2 days left
1841.0,22000.0,ford,door,2015.0,clean vehicle,53507.0,white,  1ft7w2b69feb06680,1.67734047E8,colorado, usa,19 hours left
1842.0,14000.0,ford,door,2013.0,clean vehicle,48408.0,black,  1ftfw1et7dkf11233,1.67734511E8,colorado, usa,19 hours left
1843.0,9200.0,ford,door,2013.0,clean vehicle,109672.0,white,  1ft7x2a68deb25801,1.6780081E8,texas, usa,2 days left
1844.0,23300.0,ford,edge,2019.0,clean vehicle,28549.0,silver,  2fmpk4k93kbc22718,1.67615129E8,minnesota, usa,14 hours left
1845.0,21700.0,ford,door,2012.0,clean vehicle,114500.0,green,  1ft8w3bt9cea39011,1.6780082E8,texas, usa,2 days left
1846.0,11200.0,ford,door,2012.0,clean vehicle,67140.0,blue,  1zvbp8cfxc5274121,1.67800821E8,texas, usa,2 days left
1847.0,11300.0,ford,escape,2018.0,clean vehicle,42168.0,gray,  1fmcu0f79jud41148,1.67801166E8,north carolina, usa,2 days left
1848.0,4200.0,ford,cutaway,2015.0,salvage insurance,80032.0,color:,  1fdfe4fs3fda25516,1.67529792E8,illinois, usa,16 hours left
1849.0,10900.0,ford,focus,2018.0,clean vehicle,52240.0,green,  1fadp3n27jl252178,1.67801288E8,north carolina, usa,2 days left
1850.0,42300.0,ford,max,2019.0,clean vehicle,34874.0,gray,  1fmjk1kt5kea50146,1.67801381E8,florida, usa,2 days left
1851.0,10500.0,ford,door,2014.0,salvage insurance,119689.0,white,  1fdrf3bt6eea35761,1.67530309E8,idaho, usa,16 hours left
1852.0,43400.0,ford,max,2019.0,clean vehicle,37355.0,gray,  1fmjk2at4kea20188,1.67801382E8,florida, usa,2 days left
1853.0,12500.0,ford,door,2016.0,salvage insurance,100947.0,white,  1fdrf3bt4gec18045,1.6753031E8,idaho, usa,16 hours left
1854.0,15900.0,ford,escape,2019.0,clean vehicle,26040.0,white,  1fmcu0gd7kuc06417,1.67615138E8,minnesota, usa,14 hours left
1855.0,42500.0,ford,max,2019.0,clean vehicle,36638.0,white,  1fmjk1kt1kea13997,1.67801383E8,florida, usa,2 days left
1856.0,15000.0,ford,door,2015.0,salvage insurance,137004.0,white,  1fd8x3f67feb56345,1.67530314E8,texas, usa,16 hours left
1857.0,24700.0,ford,edge,2019.0,clean vehicle,31794.0,blue,  2fmpk4k99kbb55946,1.67801384E8,florida, usa,1 days left
1858.0,15500.0,ford,door,2015.0,salvage insurance,131106.0,white,  1fd8x3f67fec17452,1.67530315E8,texas, usa,16 hours left
1859.0,49000.0,ford,expedition,2019.0,clean vehicle,22013.0,white,  1fmju2at3kea40507,1.6761514E8,minnesota, usa,14 hours left
1860.0,29000.0,ford,door,2017.0,clean vehicle,42291.0,black,  1ftew1eg4hfa66124,1.67736241E8,tennessee, usa,21 hours left
1861.0,16800.0,ford,escape,2019.0,clean vehicle,13155.0,white,  1fmcu0gd2kuc33587,1.67801385E8,florida, usa,2 days left
1862.0,51000.0,ford,max,2019.0,clean vehicle,24869.0,red,  1fmjk2at0kea45301,1.67615142E8,minnesota, usa,14 hours left
1863.0,16500.0,ford,escape,2019.0,clean vehicle,18454.0,white,  1fmcu0gd3kub08839,1.67801389E8,florida, usa,2 days left
1864.0,10000.0,ford,d,2016.0,salvage insurance,16694.0,white,  nm0ls7f70g1257651,1.67530319E8,texas, usa,16 hours left
1865.0,27900.0,ford,explorer,2019.0,clean vehicle,28922.0,gray,  1fm5k7f81kgb41445,1.6780139E8,florida, usa,2 days left
1866.0,23700.0,ford,edge,2019.0,clean vehicle,23534.0,gray,  2fmpk3k91kbb56583,1.67801391E8,florida, usa,1 days left
1867.0,20000.0,ford,dr,2012.0,salvage insurance,24581.0,color:,  3frxw7fe4cv310949,1.67530331E8,california, usa,16 hours left
1868.0,45600.0,ford,max,2019.0,clean vehicle,35646.0,gray,  1fmjk2at2kea17807,1.67801392E8,florida, usa,2 days left
1869.0,6000.0,ford,cab,2012.0,salvage insurance,129873.0,white,  1fduf5gt7ceb24329,1.67530332E8,virginia, usa,16 hours left
1870.0,15600.0,ford,escape,2019.0,clean vehicle,28669.0,black,  1fmcu0gd0kub14114,1.67801393E8,florida, usa,2 days left
1871.0,25000.0,ford,explorer,2017.0,clean vehicle,32454.0,red,  1fm5k8d85hga74740,1.67736426E8,michigan, usa,21 hours left
1872.0,28500.0,ford,explorer,2019.0,clean vehicle,21800.0,black,  1fm5k7f83kgb41513,1.67801394E8,florida, usa,2 days left
1873.0,8000.0,ford,cutaway,2014.0,salvage insurance,231769.0,yellow,  1fdwe3fs3eda53096,1.67530365E8,florida, usa,16 hours left
1874.0,19990.0,ford,doors,2016.0,clean vehicle,23796.0,black,  1fa6p8th6g5218050,1.67653386E8,connecticut, usa,11 days left
1875.0,34400.0,ford,max,2019.0,clean vehicle,42506.0,gray,  1fmjk1ht4kea17579,1.67801395E8,florida, usa,2 days left
1876.0,30999.0,ford,doors,2016.0,clean vehicle,6249.0,shadow black,  1fa6p8cf1g5209884,1.67653387E8,connecticut, usa,11 days left
1877.0,41000.0,ford,expedition,2019.0,clean vehicle,47496.0,black,  1fmju1kt8kea27843,1.67801396E8,florida, usa,2 days left
1878.0,27999.0,ford,doors,2016.0,clean vehicle,10700.0,gray,  1fa6p8cf8g5263621,1.67653388E8,massachusetts, usa,11 days left
1879.0,42000.0,ford,expedition,2019.0,clean vehicle,39604.0,black,  1fmju1kt7kea17627,1.67801398E8,florida, usa,2 days left
1880.0,8000.0,ford,cutaway,2013.0,salvage insurance,250831.0,color:,  1fdfe4fs4dda28874,1.67530369E8,new jersey, usa,16 hours left
1881.0,29795.0,ford,doors,2016.0,clean vehicle,7275.0,triple yellow tri-coat,  1fa6p8cf2g5223518,1.67653389E8,connecticut, usa,11 days left
1882.0,24700.0,ford,edge,2019.0,clean vehicle,8806.0,black,  2fmpk4j94kbc24835,1.67801399E8,florida, usa,4 hours left
1883.0,13995.0,ford,doors,2016.0,clean vehicle,105115.0,gray,  1fa6p8th8g5255908,1.6765339E8,new jersey, usa,11 days left
1884.0,2900.0,ford,door,2015.0,clean vehicle,57340.0,silver,  3fadp4aj6fm132638,1.67736495E8,florida, usa,2 days left
1885.0,35400.0,ford,max,2019.0,clean vehicle,36167.0,white,  1fmjk1ht1kea42603,1.678014E8,florida, usa,2 days left
1886.0,24549.0,ford,doors,2016.0,clean vehicle,44941.0,shadow black,  1fatp8ffxg5291869,1.67653391E8,new york, usa,11 days left
1887.0,8900.0,ford,door,2014.0,clean vehicle,53102.0,silver,  1fmcu0gx4eub39564,1.67736849E8,florida, usa,1 days left
1888.0,15800.0,ford,escape,2019.0,clean vehicle,26637.0,black,  1fmcu0gd4kub08736,1.67801402E8,florida, usa,2 days left
1889.0,18500.0,ford,doors,2016.0,clean vehicle,45814.0,black,  1fa6p8thxg5208671,1.67653515E8,new york, usa,11 days left
1890.0,32000.0,ford,f-150,2019.0,clean vehicle,17310.0,red,  1ftfw1e55kkd19095,1.67615279E8,minnesota, usa,14 hours left
1891.0,28300.0,ford,explorer,2019.0,clean vehicle,24116.0,gray,  1fm5k7f82kgb41597,1.67801403E8,florida, usa,2 days left
1892.0,10500.0,ford,d,2019.0,salvage insurance,14128.0,blue,  maj3s2ge4kc278721,1.67534773E8,florida, usa,15 hours left
1893.0,24970.0,ford,doors,2016.0,clean vehicle,49882.0,green,  1fa6p8cf8g5225189,1.67653516E8,new york, usa,11 days left
1894.0,13800.0,ford,fusion,2019.0,clean vehicle,38964.0,blue,  3fa6p0luxkr109398,1.6761528E8,minnesota, usa,14 hours left
1895.0,2580.0,ford,door,2012.0,clean vehicle,102705.0,white,  3fahp0ga5cr113207,1.6773758E8,florida, usa,24 hours left
1896.0,59975.0,ford,f-150,2019.0,clean vehicle,71.0,white,  1ftfw1rg5kfa62833,1.67801448E8,florida, usa,Listing Expired
1897.0,2500.0,ford,door,2012.0,salvage insurance,98620.0,white,  1fahp3j23cl241544,1.67543164E8,indiana, usa,15 hours left
1898.0,28990.0,ford,doors,2016.0,clean vehicle,15825.0,triple yellow tri-coat,  1fatp8ff0g5296868,1.67653517E8,massachusetts, usa,11 days left
1899.0,50000.0,ford,max,2019.0,clean vehicle,29499.0,blue,  1fmjk2at1kea40396,1.67615281E8,minnesota, usa,14 hours left
1900.0,33800.0,ford,door,2014.0,clean vehicle,100255.0,white,  1ft7w2bt0eea41481,1.67737916E8,kentucky, usa,21 hours left
1901.0,59975.0,ford,f-150,2019.0,clean vehicle,174.0,black,  1ftfw1rg6kfc08396,1.67801451E8,florida, usa,Listing Expired
1902.0,2500.0,ford,door,2013.0,salvage insurance,167552.0,gray,  1fmcu9gx5dub47157,1.67547103E8,minnesota, usa,16 hours left
1903.0,46999.0,ford,doors,2016.0,clean vehicle,16956.0,magnetic metallic,  1fa6p8jz6g5525309,1.67653518E8,new jersey, usa,11 days left
1904.0,16700.0,ford,fusion,2019.0,clean vehicle,36896.0,black,  3fa6p0ru2kr118068,1.67615282E8,minnesota, usa,14 hours left
1905.0,34700.0,ford,door,2013.0,clean vehicle,77281.0,white,  1ft7w2btxdea14898,1.67738075E8,kentucky, usa,21 hours left
1906.0,28900.0,ford,f-150,2019.0,clean vehicle,24795.0,black,  1ftew1e59kfc47399,1.67801453E8,florida, usa,1 days left
1907.0,30800.0,ford,doors,2016.0,clean vehicle,16771.0,ruby red metallic tinted clearcoat,  1fa6p8cf0g5204627,1.67653519E8,new jersey, usa,11 days left
1908.0,27100.0,ford,f-150,2019.0,clean vehicle,28692.0,silver,  1ftew1e54kkc88465,1.67615283E8,minnesota, usa,14 hours left
1909.0,13388.0,ford,door,2012.0,clean vehicle,113821.0,black,  1ftfw1cf3cfc75961,1.6773839E8,louisiana, usa,1 days left
1910.0,26000.0,ford,f-150,2019.0,clean vehicle,19793.0,blue,  1ftew1eb6kfb83943,1.67801455E8,florida, usa,2 days left
1911.0,17900.0,ford,doors,2016.0,clean vehicle,27940.0,shadow black,  1fa6p8am3g5250504,1.6765352E8,massachusetts, usa,11 days left
1912.0,23400.0,ford,flex,2019.0,clean vehicle,24987.0,black,  2fmhk6d8xkba20365,1.67615285E8,minnesota, usa,14 hours left
1913.0,29800.0,ford,mustang,2016.0,clean vehicle,18367.0,blue,  1fa6p8cf3g5242238,1.67738456E8,illinois, usa,21 hours left
1914.0,23700.0,ford,flex,2019.0,clean vehicle,14109.0,gray,  2fmhk6d88kba29775,1.67801457E8,florida, usa,1 days left
1915.0,1725.0,ford,door,2012.0,salvage insurance,158781.0,black,  1fmcu9eg7ckb88497,1.67548257E8,illinois, usa,16 hours left
1916.0,33995.0,ford,doors,2016.0,clean vehicle,27369.0,black,  1fa6p8cf5g5235498,1.67653521E8,new jersey, usa,11 days left
1917.0,23500.0,ford,flex,2019.0,clean vehicle,30208.0,white,  2fmhk6d86kba05247,1.67615287E8,minnesota, usa,14 hours left
1918.0,32500.0,ford,explorer,2019.0,clean vehicle,24024.0,black,  1fm5k8gt5kgb41683,1.67801459E8,florida, usa,2 days left
1919.0,2500.0,ford,door,2016.0,salvage insurance,64999.0,blue,  3fadp4bjxgm137986,1.67552003E8,mississippi, usa,16 hours left
1920.0,39000.0,ford,f-150,2019.0,clean vehicle,8404.0,black,  1ftfw1e54kfc34435,1.67615288E8,minnesota, usa,14 hours left
1921.0,11000.0,ford,focus,2018.0,clean vehicle,8884.0,gray,  1fadp3e23jl254221,1.67739185E8,massachusetts, usa,6 days left
1922.0,32500.0,ford,explorer,2019.0,clean vehicle,24126.0,black,  1fm5k8gt2kgb41298,1.67801468E8,florida, usa,2 days left
1923.0,800.0,ford,door,2012.0,salvage insurance,129659.0,black,  3fadp4bj5cm221076,1.67552004E8,mississippi, usa,16 hours left
1924.0,26900.0,ford,f-150,2019.0,clean vehicle,31713.0,black,  1ftew1e59kkc89708,1.67615289E8,minnesota, usa,14 hours left
1925.0,11200.0,ford,edge,2016.0,clean vehicle,109996.0,gray,  2fmpk4j97gbb67005,1.67801478E8,new york, usa,18 hours left
1926.0,21000.0,ford,doors,2018.0,clean vehicle,6821.0,red,  1fa6p8thxj5164792,1.67654211E8,new york, usa,11 days left
1927.0,32000.0,ford,f-150,2019.0,clean vehicle,17867.0,red,  1ftfw1e5xkfb51429,1.67615291E8,minnesota, usa,14 hours left
1928.0,7300.0,ford,door,2016.0,clean vehicle,110253.0,black,  3fa6p0g72gr397705,1.67801481E8,connecticut, usa,18 hours left
1929.0,12800.0,ford,escape,2018.0,clean vehicle,39364.0,black,  1fmcu0gd3jub60681,1.67552309E8,missouri, usa,9 days left
1930.0,24190.0,ford,doors,2018.0,clean vehicle,4018.0,blue,  1fatp8uh7j5182314,1.67654212E8,massachusetts, usa,11 days left
1931.0,29100.0,ford,f-150,2019.0,clean vehicle,21054.0,red,  1ftew1e49kfc10392,1.67615292E8,minnesota, usa,14 hours left
1932.0,29000.0,ford,door,2017.0,clean vehicle,48309.0,red,  1ft7w2b60hee77178,1.67740589E8,massachusetts, usa,6 days left
1933.0,17300.0,ford,door,2016.0,clean vehicle,68666.0,black,  1fm5k8d82ggc60329,1.6780149E8,new york, usa,18 hours left
1934.0,19888.0,ford,doors,2018.0,clean vehicle,34071.0,ingot silver metallic,  1fatp8uh2j5132890,1.67654213E8,new jersey, usa,11 days left
1935.0,31000.0,ford,f-150,2019.0,clean vehicle,13600.0,white,  1ftfw1e50kfb96721,1.67615294E8,minnesota, usa,14 hours left
1936.0,37200.0,ford,door,2017.0,clean vehicle,44956.0,black,  1ft7w2bt4hee52015,1.67740592E8,massachusetts, usa,2 days left
1937.0,8600.0,ford,door,2016.0,clean vehicle,72607.0,silver,  1fmcu0f77gub25484,1.67801492E8,new jersey, usa,18 hours left
1938.0,24857.0,ford,doors,2018.0,clean vehicle,33815.0,shadow black,  1fatp8uh3j5157023,1.67654214E8,massachusetts, usa,11 days left
1939.0,23500.0,ford,flex,2019.0,clean vehicle,31491.0,gray,  2fmhk6d85kba09063,1.67615296E8,minnesota, usa,14 hours left
1940.0,26100.0,ford,f-150,2018.0,clean vehicle,32149.0,white,  1ftew1cb3jfc81295,1.67741409E8,mississippi, usa,21 hours left
1941.0,10800.0,ford,hybrid,2016.0,clean vehicle,26654.0,blue,  1fadp5au1gl114180,1.67801493E8,new york, usa,18 hours left
1942.0,20995.0,ford,doors,2018.0,clean vehicle,36637.0,white,  1fa6p8th1j5167452,1.67654215E8,new york, usa,11 days left
1943.0,29300.0,ford,f-150,2019.0,clean vehicle,17000.0,white,  1ftew1e4xkfc10403,1.67615298E8,minnesota, usa,14 hours left
1944.0,33100.0,ford,f-150,2018.0,clean vehicle,15960.0,gray,  1ftew1ep2jfb83786,1.67741551E8,mississippi, usa,21 hours left
1945.0,13800.0,ford,door,2016.0,clean vehicle,40774.0,gray,  1fahp2e84gg136518,1.67801747E8,new jersey, usa,18 hours left
1946.0,19498.0,ford,doors,2018.0,clean vehicle,40338.0,black,  1fatp8uh1j5115336,1.67654216E8,new york, usa,11 days left
1947.0,14900.0,ford,fusion,2019.0,clean vehicle,40505.0,gray,  3fa6p0cd0kr117056,1.676153E8,minnesota, usa,14 hours left
1948.0,8700.0,ford,door,2016.0,clean vehicle,30735.0,black,  1fadp3k28gl330142,1.67741697E8,massachusetts, usa,6 days left
1949.0,20600.0,ford,mustang,2019.0,clean vehicle,33965.0,gray,  1fatp8uhxk5148658,1.67801788E8,florida, usa,2 days left
1950.0,5000.0,ford,door,2018.0,salvage insurance,7339.0,white,  1ftex1c53jkd88586,1.67553971E8,oklahoma, usa,12 days left
1951.0,19995.0,ford,doors,2018.0,clean vehicle,42470.0,white,  1fa6p8th8j5115591,1.67654217E8,new york, usa,11 days left
1952.0,14900.0,ford,fusion,2019.0,clean vehicle,40670.0,silver,  3fa6p0cd1kr110357,1.67615301E8,minnesota, usa,14 hours left
1953.0,19500.0,ford,door,2016.0,clean vehicle,41233.0,black,  1ftbf2b61ged08196,1.67741899E8,massachusetts, usa,6 days left
1954.0,24500.0,ford,wagon,2019.0,clean vehicle,13162.0,white,  1fbzx2zm7kka48532,1.67801789E8,florida, usa,5 hours left
1955.0,15000.0,ford,fusion,2018.0,clean vehicle,38744.0,white,  3fa6p0d97jr219835,1.6755517E8,california, usa,8 days left
1956.0,26985.0,ford,doors,2018.0,clean vehicle,14023.0,black,  1fa6p8cf4j5145797,1.67654218E8,new york, usa,11 days left
1957.0,31000.0,ford,f-150,2019.0,clean vehicle,9741.0,white,  1ftfw1e52kfb85249,1.67615302E8,minnesota, usa,14 hours left
1958.0,24300.0,ford,explorer,2017.0,clean vehicle,31017.0,silver,  1fm5k7d82hgb82470,1.67742129E8,mississippi, usa,21 hours left
1959.0,16800.0,ford,fusion,2019.0,clean vehicle,37786.0,gray,  3fa6p0d97kr118571,1.67801791E8,florida, usa,1 days left
1960.0,17200.0,ford,mustang,2018.0,clean vehicle,32415.0,white,  1fatp8uh2j5132629,1.67555176E8,california, usa,8 days left
1961.0,34995.0,ford,doors,2018.0,clean vehicle,10421.0,ruby red,  1fa6p8cf2j5161626,1.67654219E8,new york, usa,11 days left
1962.0,24300.0,ford,wagon,2019.0,clean vehicle,29305.0,white,  1fbzx2zm0kka75345,1.67615308E8,minnesota, usa,14 hours left
1963.0,26400.0,ford,explorer,2017.0,clean vehicle,51309.0,white,  1fm5k7fh2hgb04056,1.67742134E8,mississippi, usa,21 hours left
1964.0,16800.0,ford,fusion,2019.0,clean vehicle,38001.0,black,  3fa6p0d98kr138974,1.67801792E8,florida, usa,1 days left
1965.0,15500.0,ford,escape,2018.0,clean vehicle,18849.0,black,  1fmcu9hd7jua30891,1.6755518E8,california, usa,2 days left
1966.0,19440.0,ford,doors,2018.0,clean vehicle,43269.0,silver,  1fatp8uh0j5124044,1.6765422E8,new york, usa,11 days left
1967.0,16700.0,ford,fusion,2019.0,clean vehicle,36989.0,silver,  3fa6p0ru2kr117017,1.6761531E8,minnesota, usa,14 hours left
1968.0,29000.0,ford,door,2017.0,clean vehicle,29320.0,blue,  1ftew1ep9hkc82719,1.67742317E8,alabama, usa,21 hours left
1969.0,16100.0,ford,hybrid,2019.0,clean vehicle,34244.0,white,  3fa6p0ru4kr181558,1.67801793E8,florida, usa,1 days left
1970.0,17200.0,ford,mustang,2018.0,clean vehicle,32938.0,white,  1fatp8uh9j5132644,1.67555184E8,california, usa,8 days left
1971.0,20950.0,ford,doors,2018.0,clean vehicle,40793.0,black,  1fatp8uh6j5142578,1.67654221E8,new hampshire, usa,11 days left
1972.0,46200.0,ford,door,2017.0,clean vehicle,94741.0,no_color,  1ft8w3dt1hee12434,1.6774232E8,alabama, usa,21 hours left
1973.0,29400.0,ford,mustang,2019.0,clean vehicle,25011.0,white,  1fatp8ff0k5161477,1.67801794E8,florida, usa,2 days left
1974.0,2825.0,ford,door,2014.0,salvage insurance,363810.0,white,  1fmjk1g53eef23881,1.67555421E8,montana, usa,17 hours left
1975.0,32999.0,ford,doors,2018.0,clean vehicle,6881.0,shadow black,  1fa6p8cf3j5172103,1.67654222E8,new jersey, usa,11 days left
1976.0,6600.0,ford,door,2014.0,clean vehicle,80423.0,orange,  3fa6p0hd9er326468,1.67615896E8,new jersey, usa,2 hours left
1977.0,50200.0,ford,door,2017.0,clean vehicle,92405.0,white,  1ft7w2bt7hef07573,1.67742321E8,alabama, usa,21 hours left
1978.0,28300.0,ford,ranger,2019.0,clean vehicle,15436.0,white,  1fter4fh5kla45887,1.67801795E8,florida, usa,2 days left
1979.0,12000.0,ford,door,2017.0,salvage insurance,104665.0,white,  1ftfx1ef8hkd03259,1.67560049E8,california, usa,18 hours left
1980.0,32999.0,ford,doors,2018.0,clean vehicle,16194.0,royal crimson metallic tinted clearcoat,  1fa6p8cf0j5118581,1.67654223E8,new jersey, usa,11 days left
1981.0,12600.0,ford,door,2014.0,clean vehicle,48188.0,black,  1fm5k8d84egc31539,1.67615902E8,new jersey, usa,2 hours left
1982.0,5200.0,ford,focus,2017.0,clean vehicle,65164.0,red,  1fadp3j22hl268403,1.67742322E8,alabama, usa,21 hours left
1983.0,20500.0,ford,mustang,2019.0,clean vehicle,35930.0,black,  1fatp8uh8k5109583,1.67801796E8,florida, usa,2 days left
1984.0,1200.0,ford,door,2012.0,salvage insurance,167376.0,red,  1fahp3f23cl414648,1.67561238E8,virginia, usa,3 days left
1985.0,35999.0,ford,doors,2018.0,clean vehicle,13674.0,kona blue metallic,  1fa6p8cf1j5126821,1.67654224E8,new jersey, usa,11 days left
1986.0,41000.0,ford,srw,2019.0,clean vehicle,9235.0,silver,  1ft7w2bt7kee46393,1.67616337E8,minnesota, usa,14 hours left
1987.0,33100.0,ford,door,2017.0,clean vehicle,103002.0,red,  1ftew1ef2hfb30250,1.67742325E8,mississippi, usa,21 hours left
1988.0,23500.0,ford,ranger,2019.0,clean vehicle,12836.0,blue,  1fter4eh3kla09133,1.67801802E8,florida, usa,2 days left
1989.0,18799.0,ford,doors,2015.0,clean vehicle,137728.0,red,  1fatp8ff5f5323738,1.67564814E8,connecticut, usa,9 days left
1990.0,33999.0,ford,doors,2018.0,clean vehicle,6921.0,magnetic metallic,  1fa6p8cf9j5110592,1.67654225E8,new jersey, usa,11 days left
1991.0,35000.0,ford,srw,2019.0,clean vehicle,14359.0,white,  1ft7w2b68ked77546,1.67616338E8,minnesota, usa,14 hours left
1992.0,26100.0,ford,wagon,2017.0,clean vehicle,58118.0,white,  1fbzx2zm3hka72688,1.67742336E8,mississippi, usa,21 hours left
1993.0,15400.0,ford,fusion,2019.0,clean vehicle,31124.0,white,  3fa6p0cd8kr138334,1.67801803E8,florida, usa,1 days left
1994.0,25998.0,ford,doors,2015.0,clean vehicle,25734.0,color:,  1fa6p8cf9f5365377,1.67564815E8,new york, usa,9 days left
1995.0,31831.0,ford,doors,2018.0,clean vehicle,14059.0,black,  1fa6p8cf9j5125433,1.67654226E8,new jersey, usa,11 days left
1996.0,40400.0,ford,srw,2019.0,clean vehicle,13472.0,black,  1ft7w2bt7kef15907,1.67616339E8,minnesota, usa,14 hours left
1997.0,15400.0,ford,door,2013.0,clean vehicle,123983.0,silver,  1ftfw1ef7dfd73034,1.67742775E8,connecticut, usa,18 hours left
1998.0,13500.0,ford,hybrid,2019.0,clean vehicle,35023.0,gray,  3fa6p0lu6kr119958,1.67801804E8,florida, usa,1 days left
1999.0,25995.0,ford,doors,2015.0,clean vehicle,39509.0,white,  1fa6p8cf3f5404612,1.67564817E8,new hampshire, usa,9 days left
2000.0,27990.0,ford,doors,2018.0,clean vehicle,4512.0,ingot silver metallic,  1fa6p8cf0j5159227,1.67654227E8,new york, usa,11 days left
2001.0,23985.0,ford,doors,2015.0,clean vehicle,51884.0,white,  1fa6p8cf0f5308078,1.67564818E8,new jersey, usa,9 days left
2002.0,27995.0,ford,doors,2018.0,clean vehicle,4181.0,gray,  1fa6p8cf9j5120362,1.67654228E8,pennsylvania, usa,11 days left
2003.0,13995.0,ford,doors,2015.0,clean vehicle,56703.0,oxford white,  1fa6p8th8f5341198,1.67564839E8,new york, usa,9 days left
2004.0,29988.0,ford,doors,2018.0,clean vehicle,4712.0,ingot silver metallic,  1fa6p8cf5j5125462,1.67654229E8,pennsylvania, usa,11 days left
2005.0,12995.0,ford,doors,2015.0,clean vehicle,102800.0,blue,  1fa6p8am4f5334930,1.6756484E8,new jersey, usa,9 days left
2006.0,21687.0,ford,doors,2018.0,clean vehicle,7109.0,lightning blue,  1fa6p8th8j5120337,1.6765423E8,pennsylvania, usa,11 days left
2007.0,25200.0,ford,door,2016.0,clean vehicle,100943.0,white,  1ftew1cf9gfa55757,1.67743025E8,alabama, usa,21 hours left
2008.0,29590.0,ford,doors,2015.0,clean vehicle,3915.0,green,  1fa6p8cf7f5325900,1.67564841E8,new york, usa,9 days left
2009.0,28999.0,ford,doors,2018.0,clean vehicle,15550.0,ingot silver,  1fa6p8cf1j5175131,1.67654231E8,pennsylvania, usa,11 days left
2010.0,13942.0,ford,doors,2015.0,clean vehicle,62542.0,magnetic metallic,  1fatp8em4f5415097,1.67564843E8,new jersey, usa,9 days left
2011.0,15300.0,ford,taurus,2018.0,clean vehicle,38370.0,silver,  1fahp2f84jg117375,1.67667719E8,utah, usa,Listing Expired
2012.0,35400.0,ford,ranger,2020.0,clean vehicle,671.0,blue,  1fter4fh1lla02732,1.67759471E8,ohio, usa,21 hours left
2013.0,32700.0,ford,door,2016.0,clean vehicle,61477.0,silver,  1ft7w2bt2ged14343,1.67743061E8,alabama, usa,21 hours left
2014.0,13995.0,ford,doors,2015.0,clean vehicle,73891.0,silver,  1fa6p8th7f5344481,1.67564844E8,new york, usa,9 days left
2015.0,1850.0,ford,door,2014.0,salvage insurance,168805.0,black,  3fa6p0h78er183765,1.67682471E8,michigan, usa,2 days left
2016.0,15800.0,ford,door,2012.0,clean vehicle,82564.0,gold,  1ftfw1ct4ckd77105,1.67623467E8,florida, usa,2 days left
2017.0,36000.0,ford,door,2016.0,clean vehicle,85649.0,black,  1ft7w2b61geb39979,1.67743078E8,mississippi, usa,21 hours left
2018.0,15495.0,ford,doors,2015.0,clean vehicle,48374.0,white,  1fa6p8th5f5420201,1.67564845E8,new york, usa,9 days left
2019.0,21500.0,ford,door,2012.0,clean vehicle,11990.0,red,  1zvbp8ff3c5288048,1.67623702E8,florida, usa,2 days left
2020.0,7200.0,ford,door,2016.0,clean vehicle,64111.0,black,  1fadp3k28gl311932,1.67743079E8,alabama, usa,21 hours left
2021.0,17589.0,ford,doors,2015.0,clean vehicle,28771.0,red,  1fatp8uh0f5331279,1.67564846E8,new jersey, usa,9 days left
