MSN,YYYYMM,Value,Column_Order,Description,Unit
DKEIEUS,198305.0,.399,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198306.0,.435,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198307.0,.61,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198308.0,.657,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198309.0,.642,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198310.0,.371,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198311.0,.458,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198312.0,1.719,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198313.0,7.036,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198401.0,.927,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198402.0,.434,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198403.0,.433,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198404.0,.354,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198405.0,.43,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198406.0,.821,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198407.0,.536,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198408.0,.649,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198409.0,.424,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198410.0,.411,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198411.0,.565,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198412.0,.488,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198413.0,6.473,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198501.0,1.057,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198502.0,.568,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198503.0,.417,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198504.0,.388,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198505.0,.41,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198506.0,.474,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198507.0,.473,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198508.0,.57,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198509.0,.417,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198510.0,.413,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198511.0,.435,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198512.0,.614,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198513.0,6.236,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198601.0,.719,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198602.0,.469,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198603.0,.395,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198604.0,.38,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198605.0,.515,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198606.0,.592,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198607.0,.736,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198608.0,.49,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198609.0,.472,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198610.0,.37,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198611.0,.458,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198612.0,.507,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198613.0,6.104,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198701.0,.561,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198702.0,.489,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198703.0,.523,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198704.0,.44,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198705.0,.504,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198706.0,.599,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198707.0,.884,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198708.0,.702,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198709.0,.394,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198710.0,.38,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198711.0,.557,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198712.0,.514,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198713.0,6.548,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198801.0,.98,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198802.0,.484,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198803.0,.445,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198804.0,.343,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198805.0,.425,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198806.0,.791,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198807.0,.828,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198808.0,1.367,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198809.0,.428,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198810.0,.469,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198811.0,.512,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198812.0,.926,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198813.0,7.997,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198901.0,.898,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198902.0,1.061,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198903.0,1.176,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198904.0,.457,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198905.0,.665,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198906.0,.905,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198907.0,.953,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198908.0,.669,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198909.0,.667,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198910.0,.516,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198911.0,.649,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198912.0,2.528,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,198913.0,11.145,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199001.0,.589,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199002.0,.464,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199003.0,.436,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199004.0,.493,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199005.0,.546,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199006.0,.74,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199007.0,.769,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199008.0,.771,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199009.0,.628,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199010.0,.565,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199011.0,.433,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199012.0,.625,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199013.0,7.059,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199101.0,.529,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199102.0,.358,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199103.0,.369,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199104.0,.454,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199105.0,.809,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199106.0,.5,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199107.0,.543,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199108.0,.615,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199109.0,.519,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199110.0,.402,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199111.0,.511,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199112.0,.51,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199113.0,6.118,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199201.0,.513,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199202.0,.375,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199203.0,.393,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199204.0,.377,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199205.0,.392,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199206.0,.501,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199207.0,.665,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199208.0,.471,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199209.0,.395,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199210.0,.369,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199211.0,.467,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199212.0,.46,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199213.0,5.379,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199301.0,.487,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199302.0,.449,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
DKEIEUS,199303.0,.614,3.0,Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
