CASE /  ,START DATE (yyyy-mm-dd) /,LOCATION NAME /,LATITUDE (Decimal Degrees) /,LONGITUDE (Decimal Degrees) /,SPECIES NAME /,LIFE STAGE DESCRIPTION /,ETIOLOGICAL DESCRIPTION /
CAS,DATE DE DÉBUT (aaaa-mm-jj),NOM DU LIEU,LATITUDE (Degrés Décimaux),LONGITUDE (Degrés Décimaux),NOM DE L'ESPÈCE,DESCRIPTION DU STADE BIOLOGIQUE,DESCRIPTION ÉTIOLOGIQUE
20000112, 2000-05-03,CAPILANO HATCHERY & RIVER,49.344072,-123.1258,COHO SALMON             ,FRY (0 - 4 MONTHS),MYXOBACTERIAL GILL DISEASE
20000113, 2000-05-03,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,COHO SALMON             ,ADVANCED FRY (3 - 8MO),MYXOBACTERIAL GILL DISEASE
20000111, 2000-05-03,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,FRY (0 - 4 MONTHS),MYXOBACTERIOSIS
20000112, 2000-05-03,CAPILANO HATCHERY & RIVER,49.344072,-123.1258,COHO SALMON             ,FRY (0 - 4 MONTHS),MYXOBACTERIOSIS
20000130, 2000-05-04,SPIUS CREEK & HATCHERY,50.121962,-120.793295,CHINOOK SALMON          ,FRY (0 - 4 MONTHS),BACTERIAL GILL DISEASE
20000689, 2000-05-04,SPIUS CREEK & HATCHERY,50.121962,-120.793295,CHINOOK SALMON          ,FRY (0 - 4 MONTHS),BACTERIAL GILL DISEASE
20000114, 2000-05-04,BELLA BELLA SEP         ,52.204771,-128.077235,COHO SALMON             ,YEARLING,RENIBACTERIUM SALMONINARUM
20000689, 2000-05-04,SPIUS CREEK & HATCHERY,50.121962,-120.793295,CHINOOK SALMON          ,FRY (0 - 4 MONTHS),FUNGAL INFECTION
20000690, 2000-05-04,SPIUS CREEK & HATCHERY,50.121962,-120.793295,CHINOOK SALMON          ,FRY (0 - 4 MONTHS),FUNGAL INFECTION
20000117, 2000-05-04,MOSSUM HATCHERY,49.247718,-122.545424,COHO SALMON             ,ADVANCED FRY (3 - 8MO),MYXOBACTERIAL GILL DISEASE
20000130, 2000-05-04,SPIUS CREEK & HATCHERY,50.121962,-120.793295,CHINOOK SALMON          ,FRY (0 - 4 MONTHS),MYXOBACTERIAL GILL DISEASE
20000689, 2000-05-04,SPIUS CREEK & HATCHERY,50.121962,-120.793295,CHINOOK SALMON          ,FRY (0 - 4 MONTHS),MYXOBACTERIAL GILL DISEASE
20000690, 2000-05-04,SPIUS CREEK & HATCHERY,50.121962,-120.793295,CHINOOK SALMON          ,FRY (0 - 4 MONTHS),MYXOBACTERIAL GILL DISEASE
20000691, 2000-05-04,SPIUS CREEK & HATCHERY,50.121962,-120.793295,CHINOOK SALMON          ,FRY (0 - 4 MONTHS),MYXOBACTERIAL GILL DISEASE
20000117, 2000-05-04,MOSSUM HATCHERY,49.247718,-122.545424,COHO SALMON             ,ADVANCED FRY (3 - 8MO),MYXOBACTERIOSIS
20000121, 2000-05-08,SPIUS CREEK & HATCHERY,50.121962,-120.793295,CHINOOK SALMON          ,UNKNOWN,BACTERIAL GILL DISEASE
20000121, 2000-05-08,SPIUS CREEK & HATCHERY,50.121962,-120.793295,CHINOOK SALMON          ,UNKNOWN,COSTIA SP.
20000121, 2000-05-08,SPIUS CREEK & HATCHERY,50.121962,-120.793295,CHINOOK SALMON          ,UNKNOWN,FUNGAL INFECTION
20000118, 2000-05-09,KOKISH HATCHERY         ,50.503143,-126.868793,COHO SALMON             ,ADVANCED FRY (3 - 8MO),FUSIFORM BACTERIA
20000118, 2000-05-09,KOKISH HATCHERY         ,50.503143,-126.868793,COHO SALMON             ,ADVANCED FRY (3 - 8MO),MYXOBACTERIAL GILL DISEASE
20000118, 2000-05-09,KOKISH HATCHERY         ,50.503143,-126.868793,COHO SALMON             ,ADVANCED FRY (3 - 8MO),MYXOBACTERIOSIS
20000122, 2000-05-10,CAPILANO HATCHERY & RIVER,49.344072,-123.1258,COHO SALMON             ,FRY (0 - 4 MONTHS),MYXOBACTERIAL GILL DISEASE
20000122, 2000-05-10,CAPILANO HATCHERY & RIVER,49.344072,-123.1258,COHO SALMON             ,FRY (0 - 4 MONTHS),MYXOBACTERIOSIS
20000125, 2000-05-12,SECHELT S.E.P.          ,49.477274,-123.749038,COHO SALMON             ,YEARLING,AEROMONAS SALMONICIDA
20000131, 2000-05-15,ROBERTSON CK. & HATCHERY,49.316215,-124.996305,CHINOOK SALMON          ,FRY (0 - 4 MONTHS),BACTERIAL GILL DISEASE
20000132, 2000-05-15,ROBERTSON CK. & HATCHERY,49.316215,-124.996305,CHINOOK SALMON          ,SMOLT,BACTERIAL GILL DISEASE
20000127, 2000-05-15,ORFORD RIVER & HATCHERY,50.612631,-124.824525,COHO SALMON             ,2 YR,RENIBACTERIUM SALMONINARUM
20000132, 2000-05-15,ROBERTSON CK. & HATCHERY,49.316215,-124.996305,CHINOOK SALMON          ,SMOLT,COSTIA SP.
20000131, 2000-05-15,ROBERTSON CK. & HATCHERY,49.316215,-124.996305,CHINOOK SALMON          ,FRY (0 - 4 MONTHS),FUNGAL INFECTION
20000132, 2000-05-15,ROBERTSON CK. & HATCHERY,49.316215,-124.996305,CHINOOK SALMON          ,SMOLT,FUNGAL INFECTION
20000129, 2000-05-15,TOBOGGAN CREEK HATCHERY ,54.786428,-127.186261,COHO SALMON             ,FRY (0 - 4 MONTHS),FUSIFORM BACTERIA
20000132, 2000-05-15,ROBERTSON CK. & HATCHERY,49.316215,-124.996305,CHINOOK SALMON          ,SMOLT,MYXOBACTERIOSIS
20000134, 2000-05-18,ENGLISHMAN RIVER & HATCHERY,49.227839,-124.38821,CHINOOK SALMON          ,ADVANCED FRY (3 - 8MO),BACTERIAL GILL DISEASE
20000134, 2000-05-18,ENGLISHMAN RIVER & HATCHERY,49.227839,-124.38821,CHINOOK SALMON          ,ADVANCED FRY (3 - 8MO),COSTIA SP.
20000134, 2000-05-18,ENGLISHMAN RIVER & HATCHERY,49.227839,-124.38821,CHINOOK SALMON          ,ADVANCED FRY (3 - 8MO),FUNGAL INFECTION
20000134, 2000-05-18,ENGLISHMAN RIVER & HATCHERY,49.227839,-124.38821,CHINOOK SALMON          ,ADVANCED FRY (3 - 8MO),FUSIFORM BACTERIA
20000134, 2000-05-18,ENGLISHMAN RIVER & HATCHERY,49.227839,-124.38821,CHINOOK SALMON          ,ADVANCED FRY (3 - 8MO),MYXOBACTERIAL GILL DISEASE
20000134, 2000-05-18,ENGLISHMAN RIVER & HATCHERY,49.227839,-124.38821,CHINOOK SALMON          ,ADVANCED FRY (3 - 8MO),MYXOBACTERIOSIS
20000134, 2000-05-18,ENGLISHMAN RIVER & HATCHERY,49.227839,-124.38821,CHINOOK SALMON          ,ADVANCED FRY (3 - 8MO),PSEUDOMONAS SP.
20000136, 2000-05-19,GOLDSTREAM RIVER & HATCHERY,48.469701,-123.615035,COHO SALMON             ,FRY (0 - 4 MONTHS),BACTERIAL GILL DISEASE
20000136, 2000-05-19,GOLDSTREAM RIVER & HATCHERY,48.469701,-123.615035,COHO SALMON             ,FRY (0 - 4 MONTHS),MYXOBACTERIOSIS
20000139, 2000-05-23,CAPILANO HATCHERY & RIVER,49.344072,-123.1258,COHO SALMON             ,FRY (0 - 4 MONTHS),MYXOBACTERIAL GILL DISEASE
20000139, 2000-05-23,CAPILANO HATCHERY & RIVER,49.344072,-123.1258,COHO SALMON             ,FRY (0 - 4 MONTHS),MYXOBACTERIOSIS
20000145, 2000-05-29,FORT BABINE HATCHERY,55.044622,-126.312091,CHINOOK SALMON          ,FRY (0 - 4 MONTHS),BACTERIAL GILL DISEASE
20000145, 2000-05-29,FORT BABINE HATCHERY,55.044622,-126.312091,CHINOOK SALMON          ,FRY (0 - 4 MONTHS),COSTIA SP.
20000144, 2000-05-29,FORT BABINE HATCHERY,55.044622,-126.312091,COHO SALMON             ,FRY (0 - 4 MONTHS),TRICHODINA SP.
20000147, 2000-05-31,ALLCO/ALOUETTE R. HATCHERY,49.248878,-122.553471,COHO SALMON             ,FRY (0 - 4 MONTHS),COSTIA SP.
20000147, 2000-05-31,ALLCO/ALOUETTE R. HATCHERY,49.248878,-122.553471,COHO SALMON             ,FRY (0 - 4 MONTHS),MYXOBACTERIAL GILL DISEASE
20000147, 2000-05-31,ALLCO/ALOUETTE R. HATCHERY,49.248878,-122.553471,COHO SALMON             ,FRY (0 - 4 MONTHS),MYXOBACTERIOSIS
20000148, 2000-06-05,TENDERFOOT HATCHERY     ,49.838516,-123.157703,COHO SALMON             ,FRY (0 - 4 MONTHS),BACTERIAL GILL DISEASE
20000609, 2000-06-05,TENDERFOOT HATCHERY     ,49.838516,-123.157703,COHO SALMON             ,FRY (0 - 4 MONTHS),COSTIA SP.
20000150, 2000-06-05,MOSSUM HATCHERY,49.247718,-122.545424,COHO SALMON             ,FRY (0 - 4 MONTHS),MYXOBACTERIAL GILL DISEASE
20000148, 2000-06-05,TENDERFOOT HATCHERY     ,49.838516,-123.157703,COHO SALMON             ,FRY (0 - 4 MONTHS),MYXOBACTERIOSIS
20000150, 2000-06-05,MOSSUM HATCHERY,49.247718,-122.545424,COHO SALMON             ,FRY (0 - 4 MONTHS),MYXOBACTERIOSIS
20000152, 2000-06-12,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,CUTTHROAT TROUT,FRY (0 - 4 MONTHS),YEAST
20000156, 2000-06-15,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,CUTTHROAT TROUT,FRY (0 - 4 MONTHS),YEAST
20000162, 2000-06-22,CAPILANO HATCHERY & RIVER,49.344072,-123.1258,COHO SALMON             ,JUVENILE,MYXOBACTERIAL GILL DISEASE
20000162, 2000-06-22,CAPILANO HATCHERY & RIVER,49.344072,-123.1258,COHO SALMON             ,JUVENILE,MYXOBACTERIOSIS
20000163, 2000-06-23,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,CUTTHROAT TROUT,FRY (0 - 4 MONTHS),BACTERIAL GILL DISEASE
20000165, 2000-06-23,W.F.P. SEWELL HEAD      ,52.882979,-131.963792,COHO SALMON             ,ADVANCED FRY (3 - 8MO),MYXOBACTERIOSIS
20000163, 2000-06-23,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,CUTTHROAT TROUT,FRY (0 - 4 MONTHS),YEAST
20000167, 2000-06-29,BIG QUALICUM HAT. & R.  ,49.399036,-124.616359,COHO SALMON             ,ADVANCED FRY (3 - 8MO),BACTERIAL FIN INFECTION
20000167, 2000-06-29,BIG QUALICUM HAT. & R.  ,49.399036,-124.616359,COHO SALMON             ,ADVANCED FRY (3 - 8MO),BACTERIAL GILL DISEASE
20000167, 2000-06-29,BIG QUALICUM HAT. & R.  ,49.399036,-124.616359,COHO SALMON             ,ADVANCED FRY (3 - 8MO),COSTIA SP.
20000167, 2000-06-29,BIG QUALICUM HAT. & R.  ,49.399036,-124.616359,COHO SALMON             ,ADVANCED FRY (3 - 8MO),AEROMONAS SALMONICIDA
20000167, 2000-06-29,BIG QUALICUM HAT. & R.  ,49.399036,-124.616359,COHO SALMON             ,ADVANCED FRY (3 - 8MO),MYXOBACTERIAL FIN INFECTION
20000167, 2000-06-29,BIG QUALICUM HAT. & R.  ,49.399036,-124.616359,COHO SALMON             ,ADVANCED FRY (3 - 8MO),MYXOBACTERIAL GILL DISEASE
20000167, 2000-06-29,BIG QUALICUM HAT. & R.  ,49.399036,-124.616359,COHO SALMON             ,ADVANCED FRY (3 - 8MO),MYXOBACTERIOSIS
20000172, 2000-07-05,QUATSE RIVER & HAT,50.660671,-127.519501,COHO SALMON             ,FRY (0 - 4 MONTHS),BACTERIAL GILL DISEASE
20000170, 2000-07-05,TOBOGGAN CREEK HATCHERY ,54.786428,-127.186261,CHINOOK SALMON          ,FRY (0 - 4 MONTHS),COSTIA SP.
20000171, 2000-07-05,TOBOGGAN CREEK HATCHERY ,54.786428,-127.186261,COHO SALMON             ,FRY (0 - 4 MONTHS),EXTERNAL BACTERIA
20000172, 2000-07-05,QUATSE RIVER & HAT,50.660671,-127.519501,COHO SALMON             ,FRY (0 - 4 MONTHS),MYXOBACTERIAL GILL DISEASE
20000171, 2000-07-05,TOBOGGAN CREEK HATCHERY ,54.786428,-127.186261,COHO SALMON             ,FRY (0 - 4 MONTHS),MYXOBACTERIOSIS
20000172, 2000-07-05,QUATSE RIVER & HAT,50.660671,-127.519501,COHO SALMON             ,FRY (0 - 4 MONTHS),MYXOBACTERIOSIS
20000172, 2000-07-05,QUATSE RIVER & HAT,50.660671,-127.519501,COHO SALMON             ,FRY (0 - 4 MONTHS),PHOMA HERBARUM
20000172, 2000-07-05,QUATSE RIVER & HAT,50.660671,-127.519501,COHO SALMON             ,FRY (0 - 4 MONTHS),TRICHODINA SP.
20000175, 2000-07-06,O'CONNOR LAKE           ,50.539941,-127.246709,COHO SALMON             ,ADVANCED FRY (3 - 8MO),BACTERIAL GILL DISEASE
20000174, 2000-07-06,KOKISH HATCHERY         ,50.503143,-126.868793,COHO SALMON             ,ADVANCED FRY (3 - 8MO),MYXOBACTERIOSIS
20000175, 2000-07-06,O'CONNOR LAKE           ,50.539941,-127.246709,COHO SALMON             ,ADVANCED FRY (3 - 8MO),MYXOBACTERIOSIS
20000176, 2000-07-11,ALLCO/ALOUETTE R. HATCHERY,49.248878,-122.553471,COHO SALMON             ,ADVANCED FRY (3 - 8MO),MYXOBACTERIOSIS
20000183, 2000-07-13,CAPILANO HATCHERY & RIVER,49.344072,-123.1258,COHO SALMON             ,FRY (0 - 4 MONTHS),BACTERIAL GILL DISEASE
20000183, 2000-07-13,CAPILANO HATCHERY & RIVER,49.344072,-123.1258,COHO SALMON             ,FRY (0 - 4 MONTHS),FLAVOBACTERIUM SP.
20000184, 2000-07-14,KALUM RIVER & HATCHERY,54.501033,-128.653602,COHO SALMON             ,ADVANCED FRY (3 - 8MO),MYXOBACTERIOSIS
20000632, 2000-07-14,QUATSE RIVER & HAT,50.660671,-127.519501,COHO SALMON             ,ADVANCED FRY (3 - 8MO),MYXOBACTERIOSIS
20000184, 2000-07-14,KALUM RIVER & HATCHERY,54.501033,-128.653602,COHO SALMON             ,ADVANCED FRY (3 - 8MO),TRICHODINA SP.
20000189, 2000-07-18,BIG QUALICUM HAT. & R.  ,49.399036,-124.616359,CUTTHROAT TROUT,FRY (0 - 4 MONTHS),FLAVOBACTERIUM SP.
20000189, 2000-07-18,BIG QUALICUM HAT. & R.  ,49.399036,-124.616359,CUTTHROAT TROUT,FRY (0 - 4 MONTHS),FUNGAL INFECTION
20000190, 2000-07-19,ORFORD RIVER & HATCHERY,50.612631,-124.824525,COHO SALMON             ,SMOLT,RENIBACTERIUM SALMONINARUM
20000190, 2000-07-19,ORFORD RIVER & HATCHERY,50.612631,-124.824525,COHO SALMON             ,SMOLT,RENIBACTERIUM SALMONINARUM
20000191, 2000-07-19,ORFORD RIVER & HATCHERY,50.612631,-124.824525,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20000191, 2000-07-19,ORFORD RIVER & HATCHERY,50.612631,-124.824525,COHO SALMON             ,RIPE ADULT,MYXOBACTERIOSIS
20000191, 2000-07-19,ORFORD RIVER & HATCHERY,50.612631,-124.824525,COHO SALMON             ,RIPE ADULT,VIBRIO SP.
20000192, 2000-07-20,TOBOGGAN CREEK HATCHERY ,54.786428,-127.186261,CHINOOK SALMON          ,ADVANCED FRY (3 - 8MO),COSTIA SP.
20000196, 2000-07-24,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,COHO SALMON             ,UNDER YLG,PROLIF. KIDNEY DISEASE
20000503, 2000-08-01,FORT BABINE HATCHERY,55.044622,-126.312091,CHINOOK SALMON          ,YEARLING,FLAVOBACTERIUM SP.
20000513, 2000-08-08,KOKISH HATCHERY         ,50.503143,-126.868793,COHO SALMON             ,UNDER YLG,MYXOBACTERIOSIS
20000516, 2000-08-09,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,COHO SALMON             ,UNDER YLG,RENIBACTERIUM SALMONINARUM
20000516, 2000-08-09,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,COHO SALMON             ,UNDER YLG,PROLIF. KIDNEY DISEASE
20000518, 2000-08-11,TAHSIS SEP              ,,,CHINOOK SALMON          ,UNDER YLG,VIBRIO SP.
20000523, 2000-08-15,TENDERFOOT HATCHERY     ,49.838516,-123.157703,COHO SALMON             ,ADVANCED FRY (3 - 8MO),COLUMNARIS DISEASE
20000523, 2000-08-15,TENDERFOOT HATCHERY     ,49.838516,-123.157703,COHO SALMON             ,ADVANCED FRY (3 - 8MO),COSTIA SP.
20000523, 2000-08-15,TENDERFOOT HATCHERY     ,49.838516,-123.157703,COHO SALMON             ,ADVANCED FRY (3 - 8MO),MYXOBACTERIAL GILL DISEASE
20000541, 2000-08-31,KITIMAT HATCHERY        ,54.020976,-128.649159,COHO SALMON             ,FRY (0 - 4 MONTHS),FLAVOBACTERIUM SP.
20000542, 2000-09-01,SPIUS CREEK & HATCHERY,50.121962,-120.793295,CHINOOK SALMON          ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20000543, 2000-09-01,COLDWATER RIVER         ,50.063038,-120.811249,CHINOOK SALMON          ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20000561, 2000-09-15,COAL HARBOUR NET PENS,,,CHINOOK SALMON          ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20000569, 2000-09-21,CAPILANO HATCHERY & RIVER,49.344072,-123.1258,COHO SALMON             ,RIPE ADULT,MOTILE AEROMONAD SEPTICEMIA
20000574, 2000-09-27,CAPILANO HATCHERY & RIVER,49.344072,-123.1258,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20000578, 2000-09-28,CAPILANO HATCHERY & RIVER,49.344072,-123.1258,COHO SALMON             ,ADVANCED FRY (3 - 8MO),MYXOBACTERIOSIS
20000581, 2000-09-29,QUATSE RIVER & HAT,50.660671,-127.519501,COHO SALMON             ,UNDER YLG,BACTERIAL GILL DISEASE
20000581, 2000-09-29,QUATSE RIVER & HAT,50.660671,-127.519501,COHO SALMON             ,UNDER YLG,COSTIA SP.
20000581, 2000-09-29,QUATSE RIVER & HAT,50.660671,-127.519501,COHO SALMON             ,UNDER YLG,MYXOBACTERIOSIS
20000593, 2000-10-05,4 MILE CREEK,,,COHO SALMON             ,FRY (0 - 4 MONTHS),MYXOBACTERIOSIS
20000596, 2000-10-06,NANAIMO R. HATCHERY     ,49.079601,-123.864947,CHINOOK SALMON          ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20000598, 2000-10-12,WEAVER CREEK & LAKE     ,49.322729,-121.874347,SOCKEYE SALMON          ,RIPE ADULT,INFECTIOUS HEMATOPOIETIC NECROSIS
20000600, 2000-10-13,CAPILANO HATCHERY & RIVER,49.344072,-123.1258,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20000603, 2000-10-17,BIG QUALICUM HAT. & R.  ,49.399036,-124.616359,STEELHEAD,YEARLING,AEROMONAS SALMONICIDA
20000608, 2000-10-19,HENDERSON LAKE          ,,,SOCKEYE SALMON          ,RIPE ADULT,INFECTIOUS HEMATOPOIETIC NECROSIS
20000617, 2000-10-24,ROSEWALL CREEK HATCHERY ,49.457643,-124.816229,CHINOOK SALMON          ,2 YR,AEROMONAS SP.
20000617, 2000-10-24,ROSEWALL CREEK HATCHERY ,49.457643,-124.816229,CHINOOK SALMON          ,2 YR,FUNGAL INFECTION
20000624, 2000-10-30,LITTLE RIVER (COMOX) & HATCHERY,49.726574,-124.886282,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20000630, 2000-11-02,NITINAT HATCHERY & RIVER,48.833011,-124.681163,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20000631, 2000-11-06,LITTLE RIVER (COMOX) & HATCHERY,49.726574,-124.886282,CUTTHROAT TROUT,FRY (0 - 4 MONTHS),YEAST
20000633, 2000-11-07,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20000639, 2000-11-15,KINCOLITH HATCHERY      ,54.9949,-129.959536,CHINOOK SALMON          ,UNDER YLG,FLAVOBACTERIUM SP.
20000640, 2000-11-16,KITASOO/KLEMTU HATCHERY ,52.597599,-128.532455,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20000638, 2000-11-16,KENNEDY LAKE            ,49.052407,-125.526799,SOCKEYE SALMON          ,RIPE ADULT,INFECTIOUS HEMATOPOIETIC NECROSIS
20000656, 2000-11-28,GWA'NI (NIMPKISH) HATCHERY,50.538622,-126.996231,CHINOOK SALMON          ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20000657, 2000-11-28,GWA'NI (NIMPKISH) HATCHERY,50.538622,-126.996231,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20000664, 2000-11-28,QUATSE RIVER & HAT,50.660671,-127.519501,CHINOOK SALMON          ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20000658, 2000-11-29,BELLA BELLA SEP         ,52.204771,-128.077235,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20000659, 2000-11-29,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,CHINOOK SALMON          ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20000660, 2000-11-30,TENDERFOOT HATCHERY     ,49.838516,-123.157703,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20000661, 2000-12-01,SPIUS CREEK & HATCHERY,50.121962,-120.793295,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20000662, 2000-12-01,DEADMAN RIVER,,,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20000663, 2000-12-01,COLDWATER RIVER         ,50.063038,-120.811249,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20000681, 2000-12-05,ASHLU CREEK,,,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20000671, 2000-12-08,INCH CREEK HATCHERY & CREEK,49.199811,-122.085795,COHO SALMON             ,ADVANCED FRY (3 - 8MO),FLAVOBACTERIUM SP.
20000671, 2000-12-08,INCH CREEK HATCHERY & CREEK,49.199811,-122.085795,COHO SALMON             ,ADVANCED FRY (3 - 8MO),FUNGAL INFECTION
20000671, 2000-12-08,INCH CREEK HATCHERY & CREEK,49.199811,-122.085795,COHO SALMON             ,ADVANCED FRY (3 - 8MO),TRICHODINA SP.
20000675, 2000-12-12,SHUSWAP LAKE & RIVER    ,50.998678,-119.048961,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20000676, 2000-12-12,DUTEAU CREEK,,,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20000677, 2000-12-13,BELLA BELLA SEP         ,52.204771,-128.077235,COHO SALMON             ,YEARLING,RENIBACTERIUM SALMONINARUM
20000679, 2000-12-15,ALLCO/ALOUETTE R. HATCHERY,49.248878,-122.553471,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20000682, 2000-12-19,SQUAMISH RIVER          ,49.815165,-123.219877,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20010211, 2001-01-04,MAMQUAM RIVER,,,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20010002, 2001-01-16,CHEHALIS R. HATCHERY    ,49.281898,-121.926718,CHINOOK SALMON          ,YEARLING,AEROMONAS SALMONICIDA
20010004, 2001-01-30,CHILLIWACK HATCHERY     ,49.105735,-121.457964,CHINOOK SALMON          ,FRY (0 - 4 MONTHS),COSTIA SP.
20010004, 2001-01-30,CHILLIWACK HATCHERY     ,49.105735,-121.457964,CHINOOK SALMON          ,FRY (0 - 4 MONTHS),FUNGAL INFECTION
20010004, 2001-01-30,CHILLIWACK HATCHERY     ,49.105735,-121.457964,CHINOOK SALMON          ,FRY (0 - 4 MONTHS),MYXOBACTERIOSIS
20010010, 2001-02-15,KITIMAT HATCHERY        ,54.020976,-128.649159,COHO SALMON             ,YEARLING,RENIBACTERIUM SALMONINARUM
20010010, 2001-02-15,KITIMAT HATCHERY        ,54.020976,-128.649159,COHO SALMON             ,YEARLING,EPISTYLIS
20010010, 2001-02-15,KITIMAT HATCHERY        ,54.020976,-128.649159,COHO SALMON             ,YEARLING,FUNGAL INFECTION
20010010, 2001-02-15,KITIMAT HATCHERY        ,54.020976,-128.649159,COHO SALMON             ,YEARLING,MYXOBACTERIOSIS
20010010, 2001-02-15,KITIMAT HATCHERY        ,54.020976,-128.649159,COHO SALMON             ,YEARLING,TRICHODINA SP.
20010010, 2001-02-15,KITIMAT HATCHERY        ,54.020976,-128.649159,COHO SALMON             ,YEARLING,TRICHOPHRYA
20010011, 2001-02-19,NANAIMO R. HATCHERY     ,49.079601,-123.864947,CHUM SALMON             ,FRY (0 - 4 MONTHS),FUNGAL INFECTION
20010011, 2001-02-19,NANAIMO R. HATCHERY     ,49.079601,-123.864947,CHUM SALMON             ,FRY (0 - 4 MONTHS),INTERNAL FUNGUS
20010012, 2001-02-22,SPIUS CREEK & HATCHERY,50.121962,-120.793295,COHO SALMON             ,YEARLING,BACTERIAL GILL DISEASE
20010012, 2001-02-22,SPIUS CREEK & HATCHERY,50.121962,-120.793295,COHO SALMON             ,YEARLING,COSTIA SP.
20010012, 2001-02-22,SPIUS CREEK & HATCHERY,50.121962,-120.793295,COHO SALMON             ,YEARLING,FUSIFORM BACTERIA
20010012, 2001-02-22,SPIUS CREEK & HATCHERY,50.121962,-120.793295,COHO SALMON             ,YEARLING,MYXOBACTERIAL GILL DISEASE
20010012, 2001-02-22,SPIUS CREEK & HATCHERY,50.121962,-120.793295,COHO SALMON             ,YEARLING,MYXOBACTERIOSIS
20010013, 2001-02-26,CHILLIWACK HATCHERY     ,49.105735,-121.457964,STEELHEAD,RIPE ADULT,AEROMONAS SALMONICIDA
20010020, 2001-03-13,FORT BABINE HATCHERY,55.044622,-126.312091,CHINOOK SALMON          ,YEARLING,BACTERIAL GILL DISEASE
20010020, 2001-03-13,FORT BABINE HATCHERY,55.044622,-126.312091,CHINOOK SALMON          ,YEARLING,RENIBACTERIUM SALMONINARUM
20010020, 2001-03-13,FORT BABINE HATCHERY,55.044622,-126.312091,CHINOOK SALMON          ,YEARLING,MYXOBACTERIAL GILL DISEASE
20010020, 2001-03-13,FORT BABINE HATCHERY,55.044622,-126.312091,CHINOOK SALMON          ,YEARLING,MYXOBACTERIOSIS
20010020, 2001-03-13,FORT BABINE HATCHERY,55.044622,-126.312091,CHINOOK SALMON          ,YEARLING,TRICHODINA SP.
20010022, 2001-03-15,TELEGRAPH CREEK HATCHERY,,,CHINOOK SALMON          ,FRY (0 - 4 MONTHS),BACTERIA NOT IDENTIFIED
20010025, 2001-03-26,CHILLIWACK HATCHERY     ,49.105735,-121.457964,COHO SALMON             ,FRY (0 - 4 MONTHS),BACTERIAL GILL DISEASE
20010025, 2001-03-26,CHILLIWACK HATCHERY     ,49.105735,-121.457964,COHO SALMON             ,FRY (0 - 4 MONTHS),FUNGAL INFECTION
20010025, 2001-03-26,CHILLIWACK HATCHERY     ,49.105735,-121.457964,COHO SALMON             ,FRY (0 - 4 MONTHS),MYXOBACTERIAL GILL DISEASE
20010030, 2001-04-03,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,CHUM SALMON             ,FRY (0 - 4 MONTHS),FUNGAL INFECTION
