Year,Product,Origin,Destination / PADD,Mode of Transportation,Volume (m3),Volume (bbl),Value (CN$),Value (US$),Price (CN cents/L),Price (US cents/gallon)
2015,Propane,Ontario,PADD I,Truck,287365.0,1807468.377,62411058.4,49557259.19621,21.718392,65.280756
2015,Propane,Ontario,PADD II,Pipeline,812227.0,5108745.3846,122452108.2,96052334.48619,15.076094,44.76538
2015,Propane,Ontario,PADD II,Railway,107433.0,675732.0834,12485922.8,9764720.0166,11.622055,34.405974
2015,Propane,Ontario,PADD II,Total,919660.0,5784477.468,134938031.0,105817054.50279,14.672599,43.555214
2015,Propane,Ontario,PADD III,Railway,583.0,3666.9534,112399.4,83668.23157,19.279485,54.325509
2015,Propane,Ontario,PADD III,Total,583.0,3666.9534,112399.4,83668.23157,19.279485,54.325509
2015,Propane,Ontario,PADD IV,Railway,1270.0,7988.046,255455.2,208371.19671,20.114582,62.107739
2015,Propane,Ontario,PADD IV,Total,1270.0,7988.046,255455.2,208371.19671,20.114582,62.107739
2015,Propane,Ontario,PADD V,Railway,694.0,4365.1212,52327.6,39712.77288,7.54,21.661198
2015,Propane,Ontario,PADD V,Total,694.0,4365.1212,52327.6,39712.77288,7.54,21.661198
2015,Propane,Ontario,Total,Pipeline,812227.0,5108745.3846,122452108.2,96052334.48619,15.076094,44.76538
2015,Propane,Ontario,Total,Railway,735143.0,4623902.4414,112357220.4,88408366.42487,15.283723,45.523254
2015,Propane,Ontario,Total,Total,1834735.0,11540116.203,297220387.0,234017960.10727,16.199635,48.282262
2015,Propane,Ontario,Total,Truck,287365.0,1807468.377,62411058.4,49557259.19621,21.718392,65.280756
2015,Propane,Québec,PADD I,Railway,384635.0,2419277.223,39266208.6,30896718.70922,10.208693,30.407123
2015,Propane,Québec,PADD I,Total,480632.0,3023079.1536,63515441.2,49974826.87769,13.214983,39.359571
2015,Propane,Québec,PADD I,Truck,95997.0,603801.9306,24249232.6,19078108.16847,25.260406,75.229715
2015,Propane,Québec,PADD II,Railway,455.0,2861.859,107433.7,86133.52887,23.611802,71.659307
2015,Propane,Québec,PADD II,Total,455.0,2861.859,107433.7,86133.52887,23.611802,71.659307
2015,Propane,Québec,PADD IV,Railway,678.0,4264.4844,151872.0,114358.43181,22.4,63.848436
2015,Propane,Québec,PADD IV,Total,678.0,4264.4844,151872.0,114358.43181,22.4,63.848436
2015,Propane,Québec,Total,Railway,385768.0,2426403.5664,39525514.3,31097210.6699,10.245928,30.514552
2015,Propane,Québec,Total,Total,481765.0,3030205.497,63774746.9,50175318.83837,13.237729,39.42454
2015,Propane,Québec,Total,Truck,95997.0,603801.9306,24249232.6,19078108.16847,25.260406,75.229715
2015,Propane,Saskatchewan,PADD I,Railway,67041.0,421674.4818,10551907.5,8282538.22261,15.739484,46.766486
2015,Propane,Saskatchewan,PADD I,Total,67041.0,421674.4818,10551907.5,8282538.22261,15.739484,46.766486
2015,Propane,Saskatchewan,PADD II,Railway,350394.0,2203908.1812,42097502.3,32901055.92613,12.014333,35.543888
2015,Propane,Saskatchewan,PADD II,Total,403626.0,2538726.8148,46424024.3,36344913.82867,11.501742,34.086017
2015,Propane,Saskatchewan,PADD II,Truck,53232.0,334818.6336,4326522.0,3443857.90254,8.127671,24.48974
2015,Propane,Saskatchewan,PADD III,Railway,6718.0,42254.8764,907607.1,703217.98821,13.510078,39.62431
2015,Propane,Saskatchewan,PADD III,Total,6718.0,42254.8764,907607.1,703217.98821,13.510078,39.62431
2015,Propane,Saskatchewan,PADD IV,Railway,2877.0,18095.7546,562313.1,433922.36366,19.545119,57.09314
2015,Propane,Saskatchewan,PADD IV,Total,5204.0,32732.1192,777538.9,603818.23568,14.941177,43.921856
2015,Propane,Saskatchewan,PADD IV,Truck,2327.0,14636.3646,215225.8,169895.87202,9.249067,27.637463
2015,Propane,Saskatchewan,PADD V,Railway,5837.0,36713.5626,1196876.3,899426.53486,20.50499,58.329433
2015,Propane,Saskatchewan,PADD V,Total,5952.0,37436.8896,1198037.8,900301.1353,20.128323,57.258063
2015,Propane,Saskatchewan,PADD V,Truck,115.0,723.327,1161.5,874.60044,1.01,2.87888
2015,Propane,Saskatchewan,Total,Railway,432867.0,2722646.8566,55316206.3,43220161.03547,12.77903,37.795811
2015,Propane,Saskatchewan,Total,Total,488541.0,3072825.1818,59859115.6,46834789.41047,12.252628,36.289362
2015,Propane,Saskatchewan,Total,Truck,55674.0,350178.3252,4542909.3,3614628.375,8.159839,24.576668
2015,Propane,Total,PADD I,Railway,1471935.0,9258176.763,199670945.1,157272717.66358,13.565201,40.446087
2015,Propane,Total,PADD I,Total,1873157.0,11781782.8986,287701931.8,226978909.58978,15.3592,45.869403
2015,Propane,Total,PADD I,Truck,401222.0,2523606.1356,88030986.7,69706191.9262,21.940717,65.765541
2015,Propane,Total,PADD II,Pipeline,812227.0,5108745.3846,122452108.2,96052334.48619,15.076094,44.76538
2015,Propane,Total,PADD II,Railway,1786108.0,11234262.0984,225357730.4,176739617.96055,12.617251,37.457426
2015,Propane,Total,PADD II,Total,2719388.0,17104406.6424,361480741.2,283615580.80187,13.292723,39.479413
2015,Propane,Total,PADD II,Truck,121053.0,761399.1594,13670902.6,10823628.35513,11.293319,33.846132
2015,Propane,Total,PADD III,Railway,47326.0,297671.0748,5919904.6,4613104.32553,12.508778,36.898205
2015,Propane,Total,PADD III,Total,47326.0,297671.0748,5919904.6,4613104.32553,12.508778,36.898205
2015,Propane,Total,PADD IV,Railway,162759.0,1023721.5582,17176371.7,13428298.31353,10.553254,31.231132
2015,Propane,Total,PADD IV,Total,308644.0,1941309.0312,34163477.4,26768914.94585,11.068894,32.831043
2015,Propane,Total,PADD IV,Truck,145885.0,917587.473,16987105.7,13340616.63232,11.644175,34.61601
2015,Propane,Total,PADD V,Railway,1554968.0,9780437.7264,168349870.1,130696859.2222,10.826581,31.816722
2015,Propane,Total,PADD V,Total,1576048.0,9913026.7104,170524910.0,132393524.81539,10.819778,31.798677
2015,Propane,Total,PADD V,Truck,21080.0,132588.984,2175039.9,1696665.59319,10.318026,30.467541
2015,Propane,Total,Total,Pipeline,812227.0,5108745.3846,122452108.2,96052334.48619,15.076094,44.76538
2015,Propane,Total,Total,Railway,5023096.0,31594269.2208,616474821.9,482750597.48539,12.272805,36.380033
2015,Propane,Total,Total,Total,6524563.0,41038196.3574,859790965.0,674370034.47842,13.177755,39.125383
2015,Propane,Total,Total,Truck,689240.0,4335181.752,120864034.9,95567102.50684,17.535841,52.486751
2015,Propane,Yukon,PADD V,Total,436.0,2742.3528,157302.0,122022.17273,36.07844,105.94099
2015,Propane,Yukon,PADD V,Truck,436.0,2742.3528,157302.0,122022.17273,36.07844,105.94099
2015,Propane,Yukon,Total,Total,436.0,2742.3528,157302.0,122022.17273,36.07844,105.94099
2015,Propane,Yukon,Total,Truck,436.0,2742.3528,157302.0,122022.17273,36.07844,105.94099
2016,Butane,Alberta,PADD I,Railway,8261.0,51960.0378,988443.1,734975.44027,11.965174,33.678439
2016,Butane,Alberta,PADD I,Total,8261.0,51960.0378,988443.1,734975.44027,11.965174,33.678439
2016,Butane,Alberta,PADD II,Railway,28274.0,177837.8052,7426400.0,5644774.05771,26.265827,75.57377
2016,Butane,Alberta,PADD II,Total,28983.0,182297.2734,7597907.1,5774446.4776,26.215047,75.418655
2016,Butane,Alberta,PADD II,Truck,709.0,4459.4682,171507.1,129672.41989,24.19,69.232998
2016,Butane,Alberta,PADD IV,Railway,1822.0,11460.0156,509545.0,384795.54303,27.966245,79.945392
2016,Butane,Alberta,PADD IV,Total,1822.0,11460.0156,509545.0,384795.54303,27.966245,79.945392
2016,Butane,Alberta,PADD V,Railway,28110.0,176806.278,7138792.0,5363972.18648,25.395916,72.233298
2016,Butane,Alberta,PADD V,Total,28110.0,176806.278,7138792.0,5363972.18648,25.395916,72.233298
2016,Butane,Alberta,Total,Railway,66467.0,418064.1366,16063180.1,12128517.22749,24.16715,69.073806
2016,Butane,Alberta,Total,Total,67176.0,422523.6048,16234687.2,12258189.64738,24.167391,69.075487
2016,Butane,Alberta,Total,Truck,709.0,4459.4682,171507.1,129672.41989,24.19,69.232998
2016,Butane,British Columbia,PADD IV,Railway,3812.0,23976.7176,572732.4,441635.58993,15.024459,43.855385
2016,Butane,British Columbia,PADD IV,Total,3812.0,23976.7176,572732.4,441635.58993,15.024459,43.855385
2016,Butane,British Columbia,PADD V,Railway,208429.0,1310976.7242,45687786.5,34246011.22317,21.920071,62.196166
2016,Butane,British Columbia,PADD V,Total,208429.0,1310976.7242,45687786.5,34246011.22317,21.920071,62.196166
2016,Butane,British Columbia,Total,Railway,212241.0,1334953.4418,46260518.9,34687646.8131,21.796221,61.866753
2016,Butane,British Columbia,Total,Total,212241.0,1334953.4418,46260518.9,34687646.8131,21.796221,61.866753
2016,Butane,Manitoba,PADD II,Railway,23555.0,148156.239,4846351.0,3497105.5058,20.574616,56.200138
2016,Butane,Manitoba,PADD II,Total,35671.0,224363.4558,7277832.7,5349621.71213,20.402659,56.770087
2016,Butane,Manitoba,PADD II,Truck,12116.0,76207.2168,2431481.7,1852516.20633,20.068353,57.878134
2016,Butane,Manitoba,PADD IV,Railway,10208.0,64206.2784,2120909.9,1540940.54052,20.776938,57.142203
2016,Butane,Manitoba,PADD IV,Total,18142.0,114109.5516,4164651.0,3126941.9854,22.955853,65.244878
2016,Butane,Manitoba,PADD IV,Truck,7934.0,49903.2732,2043741.1,1586001.44488,25.759277,75.6699
2016,Butane,Manitoba,PADD V,Railway,8315.0,52299.687,1529863.6,1099985.05072,18.39884,50.076769
2016,Butane,Manitoba,PADD V,Total,9974.0,62734.4652,1853029.3,1348472.03144,18.578597,51.17812
2016,Butane,Manitoba,PADD V,Truck,1659.0,10434.7782,323165.7,248486.98072,19.479547,56.698168
2016,Butane,Manitoba,Total,Railway,42078.0,264662.2044,8497124.5,6138031.09704,20.193746,55.218648
2016,Butane,Manitoba,Total,Total,63787.0,401207.4726,13295513.0,9825035.72897,20.843609,58.306066
2016,Butane,Manitoba,Total,Truck,21709.0,136545.2682,4798388.5,3687004.63193,22.103222,64.290325
2016,Butane,New Brunswick,PADD I,Railway,1934.0,12164.4732,360023.1,276951.44364,18.615465,54.207443
2016,Butane,New Brunswick,PADD I,Total,1934.0,12164.4732,360023.1,276951.44364,18.615465,54.207443
2016,Butane,New Brunswick,Total,Railway,1934.0,12164.4732,360023.1,276951.44364,18.615465,54.207443
2016,Butane,New Brunswick,Total,Total,1934.0,12164.4732,360023.1,276951.44364,18.615465,54.207443
2016,Butane,Ontario,PADD I,Railway,121623.0,764984.3454,23736899.8,17829154.3291,19.516785,55.491541
2016,Butane,Ontario,PADD I,Total,122670.0,771569.766,23867311.7,17929106.15149,19.456518,55.32635
2016,Butane,Ontario,PADD I,Truck,1047.0,6585.4206,130411.9,99951.82239,12.455768,36.137306
2016,Butane,Ontario,PADD II,Pipeline,178449.0,1122408.5202,37136959.5,28248271.15019,20.810965,59.922443
2016,Butane,Ontario,PADD II,Railway,115053.0,723660.3594,18621643.6,13717705.2858,16.185274,45.133112
2016,Butane,Ontario,PADD II,Total,344300.0,2165578.14,67093604.7,50530759.69461,19.48696,55.55595
2016,Butane,Ontario,PADD II,Truck,50798.0,319509.2604,11335001.6,8564783.25862,22.313873,63.823634
2016,Butane,Ontario,PADD III,Railway,12162.0,76496.5476,2185506.4,1621901.1104,17.969958,50.481371
2016,Butane,Ontario,PADD III,Total,12162.0,76496.5476,2185506.4,1621901.1104,17.969958,50.481371
2016,Butane,Ontario,PADD IV,Railway,26191.0,164736.1518,5137489.3,3918694.56325,19.615475,56.637113
2016,Butane,Ontario,PADD IV,Total,26191.0,164736.1518,5137489.3,3918694.56325,19.615475,56.637113
2016,Butane,Ontario,PADD V,Railway,16313.0,102605.5074,2904247.5,2200461.2916,17.80327,51.061276
2016,Butane,Ontario,PADD V,Total,16313.0,102605.5074,2904247.5,2200461.2916,17.80327,51.061276
2016,Butane,Ontario,Total,Pipeline,178449.0,1122408.5202,37136959.5,28248271.15019,20.810965,59.922443
2016,Butane,Ontario,Total,Railway,291342.0,1832482.9116,52585786.6,39287916.58015,18.049504,51.046698
2016,Butane,Ontario,Total,Total,521636.0,3280986.1128,101188159.6,76200922.81135,19.398231,55.297365
2016,Butane,Ontario,Total,Truck,51845.0,326094.681,11465413.5,8664735.08101,22.114791,63.264512
2016,Butane,Québec,PADD I,Railway,22835.0,143627.583,3064357.2,2360666.09011,13.419562,39.133196
2016,Butane,Québec,PADD I,Total,22835.0,143627.583,3064357.2,2360666.09011,13.419562,39.133196
2016,Butane,Québec,PADD II,Railway,58663.0,368978.5374,8279710.0,6372194.06359,14.114024,41.118427
2016,Butane,Québec,PADD II,Total,84380.0,530733.324,12532196.2,9670836.36511,14.852093,43.384666
2016,Butane,Québec,PADD II,Truck,25717.0,161754.7866,4252486.2,3298642.30152,16.5357,48.554186
2016,Butane,Québec,PADD V,Railway,238.0,1496.9724,10210.2,7889.13992,4.29,12.547708
2016,Butane,Québec,PADD V,Total,238.0,1496.9724,10210.2,7889.13992,4.29,12.547708
2016,Butane,Québec,Total,Railway,81736.0,514103.0928,11354277.4,8740749.29362,13.891403,40.48061
2016,Butane,Québec,Total,Total,107453.0,675857.8794,15606763.6,12039391.59514,14.524269,42.412878
2016,Butane,Québec,Total,Truck,25717.0,161754.7866,4252486.2,3298642.30152,16.5357,48.554186
2016,Butane,Saskatchewan,PADD I,Railway,14057.0,88415.7186,2950741.6,2211771.54303,20.991261,59.560646
2016,Butane,Saskatchewan,PADD I,Total,14057.0,88415.7186,2950741.6,2211771.54303,20.991261,59.560646
2016,Butane,Saskatchewan,PADD II,Railway,34852.0,219212.1096,9223631.4,6891668.08853,26.465142,74.852863
2016,Butane,Saskatchewan,PADD II,Total,34852.0,219212.1096,9223631.4,6891668.08853,26.465142,74.852863
2016,Butane,Saskatchewan,PADD III,Railway,2348.0,14768.4504,411651.6,318932.50929,17.53201,51.417679
2016,Butane,Saskatchewan,PADD III,Total,2348.0,14768.4504,411651.6,318932.50929,17.53201,51.417679
2016,Butane,Saskatchewan,PADD IV,Railway,1696.0,10667.5008,366349.3,269845.26443,21.600784,60.228315
2016,Butane,Saskatchewan,PADD IV,Total,1696.0,10667.5008,366349.3,269845.26443,21.600784,60.228315
2016,Butane,Saskatchewan,PADD V,Railway,53167.0,334409.7966,10173572.1,7672956.77361,19.135125,54.630147
2016,Butane,Saskatchewan,PADD V,Total,53167.0,334409.7966,10173572.1,7672956.77361,19.135125,54.630147
2016,Butane,Saskatchewan,Total,Railway,106120.0,667473.576,23125946.0,17365174.17889,21.792259,61.943203
2016,Butane,Saskatchewan,Total,Total,106120.0,667473.576,23125946.0,17365174.17889,21.792259,61.943203
2016,Butane,Total,PADD I,Railway,168710.0,1061152.158,31100464.8,23413518.84615,18.434274,52.533656
2016,Butane,Total,PADD I,Total,169757.0,1067737.5786,31230876.7,23513470.66854,18.397401,52.432529
2016,Butane,Total,PADD I,Truck,1047.0,6585.4206,130411.9,99951.82239,12.455768,36.137306
2016,Butane,Total,PADD II,Pipeline,178449.0,1122408.5202,37136959.5,28248271.15019,20.810965,59.922443
2016,Butane,Total,PADD II,Railway,260397.0,1637845.0506,48397736.0,36123447.00143,18.586134,52.512776
2016,Butane,Total,PADD II,Total,528186.0,3322184.3028,103725172.1,78217332.33798,19.638001,56.056747
2016,Butane,Total,PADD II,Truck,89340.0,561930.732,18190476.6,13845614.18636,20.360954,58.664861
2016,Butane,Total,PADD III,Railway,14510.0,91264.998,2597158.0,1940833.61969,17.89909,50.632882
2016,Butane,Total,PADD III,Total,14510.0,91264.998,2597158.0,1940833.61969,17.89909,50.632882
2016,Butane,Total,PADD IV,Railway,43729.0,275046.6642,8707025.9,6555911.50116,19.91133,56.751232
2016,Butane,Total,PADD IV,Total,51663.0,324949.9374,10750767.0,8141912.94604,20.809412,59.656613
2016,Butane,Total,PADD IV,Truck,7934.0,49903.2732,2043741.1,1586001.44488,25.759277,75.6699
2016,Butane,Total,PADD V,Railway,314572.0,1978594.9656,67444471.9,50591275.6655,21.440074,60.878976
2016,Butane,Total,PADD V,Total,316231.0,1989029.7438,67767637.6,50839762.64622,21.429789,60.857043
2016,Butane,Total,PADD V,Truck,1659.0,10434.7782,323165.7,248486.98072,19.479547,56.698168
2016,Butane,Total,Total,Pipeline,178449.0,1122408.5202,37136959.5,28248271.15019,20.810965,59.922443
2016,Butane,Total,Total,Railway,801918.0,5043903.8364,158246856.6,118624986.63393,19.733545,55.996124
2016,Butane,Total,Total,Total,1080347.0,6795166.5606,216071611.4,162653312.21847,20.000204,56.991673
2016,Butane,Total,Total,Truck,99980.0,628854.204,20687795.3,15780054.43435,20.691933,59.745767
2016,Propane,Alberta,PADD I,Railway,216335.0,1360703.883,28395629.9,21280162.0094,13.125767,37.235731
2016,Propane,Alberta,PADD I,Total,216524.0,1361892.6552,28429043.1,21305445.39582,13.129742,37.247431
2016,Propane,Alberta,PADD I,Truck,189.0,1188.7722,33413.2,25283.38642,17.678941,50.639011
2016,Propane,Alberta,PADD II,Railway,1216631.0,7652365.6638,184056616.3,138706797.10297,15.128384,43.156937
2016,Propane,Alberta,PADD II,Total,1242456.0,7814799.7488,186742659.4,140663245.60263,15.030122,42.855975
2016,Propane,Alberta,PADD II,Truck,25825.0,162434.085,2686043.1,1956448.49966,10.400941,28.677403
2016,Propane,Alberta,PADD III,Railway,146635.0,922304.823,17404051.1,13247901.0198,11.868961,34.199613
2016,Propane,Alberta,PADD III,Total,146754.0,923053.3092,17434681.7,13270695.03676,11.880208,34.230676
2016,Propane,Alberta,PADD III,Truck,119.0,748.4862,30630.6,22794.01696,25.74,72.507959
2016,Propane,Alberta,PADD IV,Railway,124034.0,780149.0532,13781259.5,10291748.039,11.110872,31.409436
2016,Propane,Alberta,PADD IV,Total,236993.0,1490638.5714,27356417.9,20445772.97262,11.543133,32.657263
2016,Propane,Alberta,PADD IV,Truck,112959.0,710489.5182,13575158.4,10154024.93362,12.017774,34.02743
2016,Propane,Alberta,PADD V,Railway,1373874.0,8641392.6852,191756728.1,144122199.42161,13.957373,39.709622
2016,Propane,Alberta,PADD V,Total,1382314.0,8694478.5972,192629120.5,144764025.96444,13.935265,39.642927
2016,Propane,Alberta,PADD V,Truck,8440.0,53085.912,872392.4,641826.54283,10.336402,28.786373
2016,Propane,Alberta,Total,Railway,3077509.0,19356916.1082,435394284.9,327648807.59278,14.14762,40.301481
2016,Propane,Alberta,Total,Total,3225041.0,20284862.8818,452591922.6,340449184.97227,14.033679,39.960306
2016,Propane,Alberta,Total,Truck,147532.0,927946.7736,17197637.7,12800377.37949,11.656886,32.843414
2016,Propane,British Columbia,PADD I,Railway,8794.0,55312.5012,791460.0,563841.37273,9.0,24.270694
2016,Propane,British Columbia,PADD I,Total,8794.0,55312.5012,791460.0,563841.37273,9.0,24.270694
2016,Propane,British Columbia,PADD II,Railway,5273.0,33166.1154,795423.9,602416.50825,15.084845,43.246488
2016,Propane,British Columbia,PADD II,Total,5315.0,33430.287,801513.9,607083.06763,15.080223,43.237104
2016,Propane,British Columbia,PADD II,Truck,42.0,264.1716,6090.0,4666.55938,14.5,42.059031
2016,Propane,British Columbia,PADD IV,Railway,6236.0,39223.1928,771775.6,578116.87027,12.376132,35.093066
2016,Propane,British Columbia,PADD IV,Total,29255.0,184008.099,3749261.2,2803825.76682,12.815796,36.279614
2016,Propane,British Columbia,PADD IV,Truck,23019.0,144784.9062,2977485.6,2225708.89655,12.934904,36.601059
2016,Propane,British Columbia,PADD V,Railway,830020.0,5220659.796,90171061.4,67716986.12071,10.863721,30.883095
2016,Propane,British Columbia,PADD V,Total,865517.0,5443928.8266,94113512.7,70700460.83275,10.873675,30.921347
2016,Propane,British Columbia,PADD V,Truck,35497.0,223269.0306,3942451.3,2983474.71204,11.106435,31.815772
2016,Propane,British Columbia,Total,Railway,850323.0,5348361.6054,92529720.9,69461360.87196,10.881714,30.922251
2016,Propane,British Columbia,Total,Total,908881.0,5716679.7138,99455747.8,74675211.03993,10.942658,31.10149
2016,Propane,British Columbia,Total,Truck,58558.0,368318.1084,6926026.9,5213850.16797,11.827635,33.704202
2016,Propane,Manitoba,PADD I,Railway,36368.0,228747.4464,3518579.3,2601422.91615,9.674932,27.077171
2016,Propane,Manitoba,PADD I,Total,39584.0,248975.4432,3805253.3,2822299.0825,9.613109,26.989516
2016,Propane,Manitoba,PADD I,Truck,3216.0,20227.9968,286674.0,220876.16635,8.913992,25.998275
2016,Propane,Manitoba,PADD II,Railway,346285.0,2178063.393,57932202.1,43524580.76676,16.72963,47.578712
2016,Propane,Manitoba,PADD II,Total,375314.0,2360649.9972,61733028.7,46340468.53314,16.448368,46.738784
2016,Propane,Manitoba,PADD II,Truck,29029.0,182586.6042,3800826.6,2815887.76638,13.093205,36.719353
2016,Propane,Manitoba,PADD III,Railway,1151.0,7239.5598,205670.0,153444.42966,17.868809,50.464685
2016,Propane,Manitoba,PADD III,Total,1151.0,7239.5598,205670.0,153444.42966,17.868809,50.464685
2016,Propane,Manitoba,PADD IV,Railway,716.0,4503.4968,107150.8,80086.50954,14.965195,42.340706
2016,Propane,Manitoba,PADD IV,Total,3736.0,23498.6928,774268.8,580574.53033,20.724539,58.825127
2016,Propane,Manitoba,PADD IV,Truck,3020.0,18995.196,667118.0,500488.02079,22.09,62.733356
2016,Propane,Manitoba,PADD V,Railway,4994.0,31411.2612,415433.0,307120.84376,8.318642,23.279438
2016,Propane,Manitoba,PADD V,Total,5340.0,33587.532,444393.2,329578.28694,8.32197,23.363027
2016,Propane,Manitoba,PADD V,Truck,346.0,2176.2708,28960.2,22457.44318,8.37,24.569479
2016,Propane,Manitoba,Total,Railway,389514.0,2449965.1572,62179035.2,46666655.46587,15.963235,45.351886
2016,Propane,Manitoba,Total,Total,425125.0,2673951.225,66962614.0,50226364.86257,15.751276,44.722582
2016,Propane,Manitoba,Total,Truck,35611.0,223986.0678,4783578.8,3559709.3967,13.432868,37.839218
2016,Propane,New Brunswick,PADD I,Railway,26462.0,166440.6876,2926103.2,2231839.99436,11.057755,31.926559
2016,Propane,New Brunswick,PADD I,Total,54199.0,340900.8702,9146446.4,6972706.29444,16.875673,48.699205
2016,Propane,New Brunswick,PADD I,Truck,27737.0,174460.1826,6220343.2,4740866.30008,22.426157,64.700852
2016,Propane,New Brunswick,Total,Railway,26462.0,166440.6876,2926103.2,2231839.99436,11.057755,31.926559
2016,Propane,New Brunswick,Total,Total,54199.0,340900.8702,9146446.4,6972706.29444,16.875673,48.699205
2016,Propane,New Brunswick,Total,Truck,27737.0,174460.1826,6220343.2,4740866.30008,22.426157,64.700852
2016,Propane,Nova Scotia,PADD I,Railway,1681.0,10573.1538,210595.8,155027.4169,12.528007,34.910216
2016,Propane,Nova Scotia,PADD I,Total,2137.0,13441.3026,257016.6,191024.83676,12.026981,33.837407
2016,Propane,Nova Scotia,PADD I,Truck,456.0,2868.1488,46420.8,35997.41986,10.18,29.882595
2016,Propane,Nova Scotia,Total,Railway,1681.0,10573.1538,210595.8,155027.4169,12.528007,34.910216
2016,Propane,Nova Scotia,Total,Total,2137.0,13441.3026,257016.6,191024.83676,12.026981,33.837407
2016,Propane,Nova Scotia,Total,Truck,456.0,2868.1488,46420.8,35997.41986,10.18,29.882595
2016,Propane,Ontario,PADD I,Railway,486513.0,3060069.4674,87228601.2,64913227.78506,17.929346,50.506877
2016,Propane,Ontario,PADD I,Total,693219.0,4360208.8662,125415167.3,93431041.34238,18.091709,51.019065
2016,Propane,Ontario,PADD I,Truck,206706.0,1300139.3988,38186566.1,28517813.55732,18.473854,52.224575
2016,Propane,Ontario,PADD II,Pipeline,448913.0,2823572.9874,68959005.3,51287493.52864,15.361329,43.247506
2016,Propane,Ontario,PADD II,Railway,127678.0,803069.0844,22139330.6,16726852.81074,17.339972,49.591806
2016,Propane,Ontario,PADD II,Total,576912.0,3628661.0976,91144316.1,68047355.28357,15.798651,44.649175
2016,Propane,Ontario,PADD II,Truck,321.0,2019.0258,45980.2,33008.94419,14.324049,38.925874
2016,Propane,Ontario,PADD III,Railway,3566.0,22429.4268,939856.2,704991.65849,26.356034,74.836661
2016,Propane,Ontario,PADD III,Total,3566.0,22429.4268,939856.2,704991.65849,26.356034,74.836661
2016,Propane,Ontario,PADD IV,Railway,115.0,723.327,15053.5,11359.88891,13.09,37.392802
2016,Propane,Ontario,PADD IV,Total,115.0,723.327,15053.5,11359.88891,13.09,37.392802
2016,Propane,Ontario,PADD V,Railway,2081.0,13089.0738,301709.8,226412.18811,14.498308,41.185038
2016,Propane,Ontario,PADD V,Total,2081.0,13089.0738,301709.8,226412.18811,14.498308,41.185038
2016,Propane,Ontario,Total,Pipeline,448913.0,2823572.9874,68959005.3,51287493.52864,15.361329,43.247506
2016,Propane,Ontario,Total,Railway,619953.0,3899380.3794,110624551.3,82582844.33131,17.844022,50.424643
2016,Propane,Ontario,Total,Total,1275893.0,8025111.7914,217816102.9,162421160.36146,17.071659,48.188134
2016,Propane,Ontario,Total,Truck,207027.0,1302158.4246,38232546.3,28550822.50151,18.46742,52.203956
2016,Propane,Québec,PADD I,Railway,183725.0,1155593.505,25851356.2,19589506.98356,14.070679,40.361472
2016,Propane,Québec,PADD I,Total,270670.0,1702460.166,45354570.0,34106262.46899,16.756408,47.698614
2016,Propane,Québec,PADD I,Truck,86945.0,546866.661,19503213.8,14516755.48543,22.431668,63.202859
2016,Propane,Québec,PADD IV,Railway,109.0,685.5882,21909.0,16928.48001,20.1,58.789969
2016,Propane,Québec,PADD IV,Total,109.0,685.5882,21909.0,16928.48001,20.1,58.789969
2016,Propane,Québec,Total,Railway,183834.0,1156279.0932,25873265.2,19606435.46357,14.074254,40.3724
2016,Propane,Québec,Total,Total,270779.0,1703145.7542,45376479.0,34123190.949,16.757754,47.703081
2016,Propane,Québec,Total,Truck,86945.0,546866.661,19503213.8,14516755.48543,22.431668,63.202859
2016,Propane,Saskatchewan,PADD I,Railway,76119.0,478773.2862,10410278.8,7756495.93129,13.676321,38.573075
2016,Propane,Saskatchewan,PADD I,Total,76119.0,478773.2862,10410278.8,7756495.93129,13.676321,38.573075
2016,Propane,Saskatchewan,PADD II,Railway,327610.0,2060601.378,64179094.8,48231984.74905,19.59009,55.73009
2016,Propane,Saskatchewan,PADD II,Total,342565.0,2154665.337,65422692.9,49144388.53091,19.097891,54.30536
2016,Propane,Saskatchewan,PADD II,Truck,14955.0,94063.959,1243598.1,912403.78186,8.3156,23.094703
2016,Propane,Saskatchewan,PADD III,Railway,11041.0,69445.6818,1501341.0,1130597.4434,13.597871,38.762462
2016,Propane,Saskatchewan,PADD III,Total,11041.0,69445.6818,1501341.0,1130597.4434,13.597871,38.762462
2016,Propane,Saskatchewan,PADD IV,Railway,9002.0,56620.7796,2435368.6,1831246.33736,27.053639,77.005105
2016,Propane,Saskatchewan,PADD IV,Total,9502.0,59765.6796,2494806.6,1873213.08121,26.255594,74.624929
2016,Propane,Saskatchewan,PADD IV,Truck,500.0,3144.9,59438.0,41966.74385,11.8876,31.77218
2016,Propane,Saskatchewan,PADD V,Railway,57437.0,361267.2426,10711665.3,8161907.10757,18.649416,53.791253
2016,Propane,Saskatchewan,PADD V,Total,57437.0,361267.2426,10711665.3,8161907.10757,18.649416,53.791253
2016,Propane,Saskatchewan,Total,Railway,481209.0,3026708.3682,89237748.5,67112231.56867,18.544488,52.793407
2016,Propane,Saskatchewan,Total,Total,496664.0,3123917.2272,90540784.6,68066602.09438,18.229786,51.877991
2016,Propane,Saskatchewan,Total,Truck,15455.0,97208.859,1303036.1,954370.52571,8.431162,23.375439
2016,Propane,Total,PADD I,Railway,1035997.0,6516213.9306,159332604.4,119091524.40945,15.379639,43.514513
