NoArrond,NomArrond,NoDistrict,NomDistrict,NoSection,NbrAdrVac,NbrElectNDom,NbrElect,TotalVotes
12,12 Rivière-des-Prairies--Pointe-aux-Trembles,123,123 Rivière-des-Prairies,68,5,0,415,134
12,12 Rivière-des-Prairies--Pointe-aux-Trembles,123,123 Rivière-des-Prairies,69,11,0,293,105
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,1,134,4,453,167
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,2,222,4,430,116
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,3,131,3,446,168
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,4,73,2,321,134
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,5,67,3,314,139
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,6,79,3,354,138
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,7,89,1,350,141
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,8,169,1,412,151
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,9,69,1,352,146
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,10,80,2,371,136
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,11,118,1,419,159
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,12,110,0,343,129
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,13,67,2,350,149
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,14,80,2,344,141
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,15,131,1,405,150
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,16,148,2,425,135
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,17,90,0,321,128
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,18,155,2,464,175
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,19,26,0,265,114
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,20,25,1,244,107
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,21,31,0,286,145
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,22,145,2,384,127
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,23,84,3,371,150
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,24,75,2,316,107
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,25,117,1,375,148
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,26,69,0,353,127
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,27,77,0,332,130
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,28,67,1,337,136
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,29,112,3,459,159
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,30,149,2,360,135
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,31,154,4,453,167
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,32,145,1,452,192
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,33,60,1,377,169
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,34,170,3,353,140
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,35,77,0,375,172
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,36,83,3,313,136
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,37,73,1,322,176
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,38,60,0,280,127
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,39,69,3,260,104
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,40,75,1,306,134
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,41,98,3,319,131
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,42,80,1,353,137
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,43,148,4,407,145
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,44,122,3,394,121
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,45,55,2,334,146
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,46,80,2,373,188
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,47,136,0,338,130
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,48,96,1,338,108
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,49,110,2,261,98
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,50,133,4,411,186
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,51,85,3,343,143
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,52,92,1,294,140
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,53,76,2,319,151
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,54,92,3,318,147
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,55,69,1,264,117
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,56,129,0,376,112
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,57,60,0,267,121
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,58,71,6,299,145
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,59,31,0,262,130
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,60,60,1,308,140
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,61,77,0,362,136
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,62,132,1,462,150
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,63,69,0,402,160
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,64,97,2,278,113
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,65,76,2,343,142
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,66,60,2,265,122
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,67,67,1,284,146
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,68,76,2,312,162
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,69,74,2,304,136
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,70,40,3,268,118
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,71,53,1,310,155
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,72,49,2,318,143
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,73,74,4,331,128
13,13 Rosemont--La Petite-Patrie,131,131 Saint-Édouard,74,208,1,419,93
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,1,68,2,337,144
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,2,96,7,359,157
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,3,89,1,327,124
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,4,189,0,428,135
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,5,163,1,396,135
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,6,48,5,336,140
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,7,52,0,279,115
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,8,87,2,368,125
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,9,66,2,329,145
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,10,41,1,247,141
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,11,73,3,338,136
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,12,84,2,384,136
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,13,96,2,399,159
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,14,79,2,351,142
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,15,97,0,374,176
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,16,31,0,308,171
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,17,46,3,318,147
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,18,62,3,359,153
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,19,86,1,356,150
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,20,89,0,322,146
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,21,33,1,278,152
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,22,52,0,271,146
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,23,41,0,230,126
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,24,46,2,276,138
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,25,68,1,330,170
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,26,57,1,304,150
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,27,45,2,283,150
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,28,70,1,338,169
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,29,58,2,332,163
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,30,99,1,422,140
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,31,70,1,366,154
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,32,47,1,297,130
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,33,159,1,420,156
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,34,60,2,366,169
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,35,70,2,335,143
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,36,27,0,275,107
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,37,51,2,301,109
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,38,34,2,273,129
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,39,32,0,232,115
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,40,40,3,309,149
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,41,83,1,284,123
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,42,40,1,297,143
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,43,73,0,337,154
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,44,39,0,292,156
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,45,40,2,296,158
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,46,56,1,323,159
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,47,49,2,303,126
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,48,66,0,311,134
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,49,41,3,268,145
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,50,17,1,278,145
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,51,58,1,269,116
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,52,54,1,358,173
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,53,98,1,428,155
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,54,74,4,384,172
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,55,77,3,356,103
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,56,28,1,277,134
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,57,74,1,357,136
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,58,51,2,298,118
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,59,171,0,455,142
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,60,49,2,322,135
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,61,59,3,335,172
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,62,72,1,344,163
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,63,31,1,322,149
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,64,72,1,359,124
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,65,56,0,322,166
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,66,93,2,385,160
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,67,68,0,365,143
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,68,46,0,285,132
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,69,88,0,311,146
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,70,50,2,325,156
13,13 Rosemont--La Petite-Patrie,132,132 Étienne-Desmarteau,71,50,2,308,105
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,1,89,0,339,96
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,2,10,0,180,102
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,3,5,0,227,135
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,4,43,0,441,213
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,5,36,0,348,216
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,6,30,0,298,145
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,7,8,0,319,160
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,8,23,1,301,161
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,9,18,1,382,245
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,10,169,0,429,84
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,11,91,2,359,120
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,12,131,0,439,102
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,13,85,1,411,150
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,14,32,0,282,109
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,15,45,3,317,141
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,16,54,3,320,133
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,17,62,2,347,162
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,18,59,1,344,130
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,19,44,2,319,146
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,20,49,0,297,135
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,21,58,2,333,136
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,22,49,0,320,132
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,23,41,0,348,167
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,24,55,3,319,144
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,25,128,1,378,158
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,26,58,0,462,239
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,27,5,0,262,149
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,28,7,0,225,109
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,29,3,0,238,130
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,30,13,1,242,135
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,31,45,1,417,141
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,32,83,0,327,135
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,33,65,1,358,153
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,34,25,1,353,176
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,35,41,1,368,159
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,36,34,0,301,155
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,37,26,0,273,127
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,38,28,1,360,158
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,39,28,0,264,126
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,40,71,2,437,170
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,41,58,1,327,138
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,42,60,2,362,157
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,43,49,0,379,200
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,44,68,1,418,141
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,45,27,0,313,132
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,46,35,0,342,117
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,47,65,2,360,148
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,48,39,2,351,146
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,49,184,0,448,137
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,50,50,4,329,151
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,51,116,3,350,123
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,52,49,0,301,123
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,53,70,1,340,132
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,54,50,0,266,107
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,55,31,1,267,113
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,56,50,1,364,127
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,57,35,1,368,130
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,58,68,0,373,149
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,59,64,2,423,162
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,60,88,1,382,140
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,61,43,1,336,146
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,62,135,0,372,90
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,63,24,2,294,141
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,64,31,0,297,130
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,65,28,0,275,135
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,66,34,2,267,140
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,67,48,2,306,160
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,68,60,1,293,143
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,69,59,1,308,151
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,70,90,1,415,143
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,71,94,5,386,109
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,72,56,0,355,132
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,73,64,1,350,105
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,74,47,0,303,117
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,75,78,2,371,120
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,76,62,4,402,177
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,77,53,3,366,161
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,78,115,2,349,175
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,79,102,1,389,129
13,13 Rosemont--La Petite-Patrie,133,133 Vieux-Rosemont,80,144,2,429,144
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,1,132,0,427,107
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,2,23,1,345,142
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,3,101,1,408,137
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,4,68,3,339,164
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,5,114,4,441,141
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,6,54,2,395,113
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,7,101,1,414,145
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,8,97,3,380,127
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,9,72,2,430,128
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,10,102,1,342,118
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,11,113,0,450,166
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,12,72,2,361,125
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,13,156,0,440,110
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,14,64,0,410,161
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,15,91,0,446,173
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,16,109,2,438,161
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,17,42,0,401,174
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,18,130,1,389,121
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,19,82,0,415,179
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,20,82,2,361,156
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,21,135,1,423,101
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,22,110,1,447,111
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,23,99,3,399,109
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,24,114,1,439,126
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,25,95,1,443,95
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,26,99,2,444,98
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,27,14,1,298,162
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,28,38,1,300,129
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,29,14,1,330,94
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,30,141,2,401,159
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,31,54,0,319,156
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,32,87,2,398,126
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,33,91,0,447,142
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,34,119,4,436,132
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,35,14,0,317,191
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,36,72,1,346,139
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,37,113,2,401,126
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,38,68,1,369,134
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,39,62,0,368,124
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,40,100,0,403,125
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,41,108,1,372,142
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,42,8,0,298,153
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,43,68,2,317,111
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,44,10,0,261,147
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,45,18,1,251,133
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,46,89,2,258,77
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,47,17,0,243,132
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,48,18,0,291,150
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,49,29,0,365,164
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,50,56,0,264,159
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,51,45,1,294,164
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,52,45,0,279,168
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,53,34,0,303,199
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,54,64,1,344,138
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,55,92,1,440,141
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,56,55,0,374,132
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,57,41,1,311,150
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,58,94,0,309,126
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,59,89,0,329,104
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,60,33,0,333,120
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,61,113,0,458,144
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,62,147,2,442,119
13,13 Rosemont--La Petite-Patrie,134,134 Marie-Victorin,63,13,0,363,278
14,14 Saint-Laurent,141,141 Côte-de-Liesse,1,82,3,445,97
14,14 Saint-Laurent,141,141 Côte-de-Liesse,2,29,3,426,92
14,14 Saint-Laurent,141,141 Côte-de-Liesse,3,6,0,438,119
14,14 Saint-Laurent,141,141 Côte-de-Liesse,4,14,0,441,100
14,14 Saint-Laurent,141,141 Côte-de-Liesse,5,71,2,461,87
14,14 Saint-Laurent,141,141 Côte-de-Liesse,6,14,0,475,115
14,14 Saint-Laurent,141,141 Côte-de-Liesse,7,7,0,445,104
