met type,date,mean/sum,min,max,%complete,comments
Wind speed,12/07/2011,0.7,,2.3,100,
Wind speed,13/07/2011,1.3583,,3.1,100,
Wind speed,14/07/2011,1.1667,,3.0,100,
Wind speed,15/07/2011,0.95,,3.0,100,
Wind speed,16/07/2011,0.3,,0.3,100,
Wind speed,17/07/2011,0.5667,,2.6,100,
Wind speed,18/07/2011,0.8208,,2.4,100,
Wind speed,19/07/2011,0.8833,,2.3,100,
Wind speed,20/07/2011,0.3333,,0.7,100,
Wind speed,21/07/2011,0.5792,,2.1,100,
Wind speed,22/07/2011,0.6625,,2.6,100,
Wind speed,23/07/2011,1.7583,,3.6,100,
Wind speed,24/07/2011,1.2458,,2.5,100,
Wind speed,25/07/2011,0.9708,,1.9,100,
Wind speed,26/07/2011,0.875,,2.4,100,
Wind speed,27/07/2011,0.7542,,1.7,100,
Wind speed,28/07/2011,0.825,,1.9,100,
Wind speed,29/07/2011,0.3583,,1.0,100,
Wind speed,30/07/2011,0.8333,,1.8,100,
Wind speed,31/07/2011,1.2167,,3.2,100,
Wind speed,01/08/2011,0.3,,0.3,100,
Wind speed,02/08/2011,0.3042,,0.4,100,
Wind speed,03/08/2011,0.9875,,2.1,100,
Wind speed,04/08/2011,0.5875,,1.5,100,
Wind speed,05/08/2011,0.3042,,0.4,100,
Wind speed,06/08/2011,0.3667,,0.9,100,
Wind speed,07/08/2011,0.3,,0.3,100,
Wind speed,08/08/2011,1.2875,,3.4,100,
Wind speed,09/08/2011,0.4375,,1.4,100,
Wind speed,10/08/2011,0.4917,,3.2,100,
Wind speed,11/08/2011,0.3,,0.3,100,
Wind speed,12/08/2011,0.3,,0.3,100,
Wind speed,13/08/2011,0.3,,0.3,100,
Wind speed,14/08/2011,0.3,,0.3,100,
Wind speed,15/08/2011,0.3,,0.3,100,
Wind speed,16/08/2011,0.3,,0.3,100,
Wind speed,17/08/2011,0.3,,0.3,100,
Wind speed,18/08/2011,0.3,,0.3,100,
Wind speed,19/08/2011,0.3,,0.3,100,
Wind speed,20/08/2011,0.675,,3.2,100,
Wind speed,21/08/2011,0.825,,2.8,100,
Wind speed,22/08/2011,0.4708,,1.8,100,
Wind speed,23/08/2011,0.6625,,2.4,100,
Wind speed,24/08/2011,0.6458,,2.8,100,
Wind speed,25/08/2011,0.6917,,1.6,100,
Wind speed,26/08/2011,0.3208,,0.6,100,
Wind speed,27/08/2011,0.4083,,1.5,100,
Wind speed,28/08/2011,0.5042,,1.8,100,
Wind speed,29/08/2011,0.3625,,1.7,100,
Wind speed,30/08/2011,0.3,,0.3,100,
Wind speed,31/08/2011,0.3,,0.3,100,
Wind speed,01/09/2011,0.4708,,1.9,100,
Wind speed,02/09/2011,0.5542,,2.4,100,
Wind speed,03/09/2011,0.3,,0.3,100,
Wind speed,04/09/2011,0.4083,,1.3,100,
Wind speed,05/09/2011,0.45,,1.2,100,
Wind speed,06/09/2011,0.3,,0.3,42,
Wind speed,07/09/2011,,,,0,
Wind speed,08/09/2011,,,,0,
Wind speed,09/09/2011,,,,0,
Wind speed,10/09/2011,,,,0,
Wind speed,11/09/2011,,,,0,
Wind speed,12/09/2011,,,,0,
Wind speed,13/09/2011,,,,0,
Wind speed,14/09/2011,,,,0,
Wind speed,15/09/2011,,,,0,
Wind speed,16/09/2011,,,,0,
Wind speed,17/09/2011,,,,0,
Wind speed,18/09/2011,,,,0,
Wind speed,19/09/2011,,,,0,
Wind speed,20/09/2011,,,,0,
Wind speed,21/09/2011,,,,0,
Wind speed,22/09/2011,,,,0,
Wind speed,23/09/2011,,,,0,
Wind speed,24/09/2011,,,,0,
Wind speed,25/09/2011,,,,0,
Wind speed,26/09/2011,,,,0,
Wind speed,27/09/2011,0.9357,,2.9,58,
Wind speed,28/09/2011,1.2417,,4.0,100,
Wind speed,29/09/2011,1.2417,,3.3,100,
Wind speed,30/09/2011,1.15,,3.3,100,
Wind speed,01/10/2011,0.6458,,1.7,100,
Wind speed,02/10/2011,0.4625,,1.4,100,
Wind speed,03/10/2011,0.3667,,1.1,100,
Wind speed,04/10/2011,0.3,,0.3,100,
Wind speed,05/10/2011,0.6458,,4.1,100,
Wind speed,06/10/2011,0.3542,,1.6,100,
Wind speed,07/10/2011,0.5292,,2.4,100,
Wind speed,08/10/2011,0.3667,,1.3,100,
Wind speed,09/10/2011,0.3,,0.3,100,
Wind speed,10/10/2011,0.3,,0.3,100,
Wind speed,11/10/2011,0.3,,0.3,100,
Wind speed,12/10/2011,0.3,,0.3,100,
Wind speed,13/10/2011,0.375,,0.7,100,
Wind speed,14/10/2011,0.525,,2.3,100,
Wind speed,15/10/2011,0.4042,,1.5,100,
Wind speed,16/10/2011,0.4083,,2.0,100,
Wind speed,17/10/2011,0.3792,,1.2,100,
Wind speed,18/10/2011,0.3,,0.3,100,
Wind speed,19/10/2011,0.375,,1.2,100,
Wind speed,20/10/2011,0.4125,,2.0,100,
Wind speed,21/10/2011,0.3875,,1.5,100,
Wind speed,22/10/2011,0.3,,0.3,100,
Wind speed,23/10/2011,0.3,,0.3,100,
Wind speed,24/10/2011,0.3,,0.3,100,
Wind speed,25/10/2011,0.3,,0.3,100,
Wind speed,26/10/2011,0.3,,0.3,100,
Wind speed,27/10/2011,0.3542,,0.9,100,
Wind speed,28/10/2011,0.4292,,1.6,100,
Wind speed,29/10/2011,0.3625,,1.7,100,
Wind speed,30/10/2011,0.4292,,2.8,100,
Wind speed,31/10/2011,0.3,,0.3,100,
Wind speed,01/11/2011,0.3833,,1.2,100,
Wind speed,02/11/2011,0.4792,,2.6,100,
Wind speed,03/11/2011,0.3,,0.3,100,
Wind speed,04/11/2011,0.3,,0.3,100,
Wind speed,05/11/2011,0.3583,,0.9,100,
Wind speed,06/11/2011,0.3708,,1.1,100,
Wind speed,07/11/2011,0.3125,,0.5,100,
Wind speed,08/11/2011,0.3,,0.3,100,
Wind speed,09/11/2011,0.3,,0.3,100,
Wind speed,10/11/2011,0.3958,,2.5,100,
Wind speed,11/11/2011,0.3,,0.3,100,
Wind speed,12/11/2011,0.3125,,0.4,100,
Wind speed,13/11/2011,0.325,,0.8,100,
Wind speed,14/11/2011,0.3,,0.3,100,
Wind speed,15/11/2011,0.3,,0.3,100,
Wind speed,16/11/2011,0.3,,0.3,100,
Wind speed,17/11/2011,0.3,,0.3,100,
Wind speed,18/11/2011,0.3625,,1.8,100,
Wind speed,19/11/2011,0.3417,,0.7,100,
Wind speed,20/11/2011,0.3667,,0.6,100,
Wind speed,21/11/2011,0.3458,,0.6,100,
Wind speed,22/11/2011,0.3125,,0.5,100,
Wind speed,23/11/2011,0.4583,,2.6,100,
Wind speed,24/11/2011,0.3,,0.3,100,
Wind speed,25/11/2011,0.3208,,0.8,100,
Wind speed,26/11/2011,0.4083,,1.5,100,
Wind speed,27/11/2011,0.325,,0.9,100,
Wind speed,28/11/2011,0.3208,,0.8,100,
Wind speed,29/11/2011,0.3167,,0.7,100,
Wind speed,30/11/2011,0.3542,,1.2,100,
Wind speed,01/12/2011,0.3167,,0.7,100,
Wind speed,02/12/2011,0.3292,,1.0,100,
Wind speed,03/12/2011,0.3208,,0.8,100,
Wind speed,04/12/2011,0.3167,,0.7,100,
Wind speed,05/12/2011,0.3,,0.3,100,
Wind speed,06/12/2011,0.3,,0.3,100,
Wind speed,07/12/2011,0.3,,0.3,100,
Wind speed,08/12/2011,0.4083,,1.9,100,
Wind speed,09/12/2011,0.3,,0.3,100,
Wind speed,10/12/2011,0.3,,0.3,100,
Wind speed,11/12/2011,0.3208,,0.8,100,
Wind speed,12/12/2011,0.3,,0.3,100,
Wind speed,13/12/2011,0.3,,0.3,100,
Wind speed,14/12/2011,0.3,,0.3,100,
Wind speed,15/12/2011,0.3,,0.3,100,
Wind speed,16/12/2011,0.3,,0.3,100,
Wind speed,17/12/2011,0.3,,0.3,100,
Wind speed,18/12/2011,0.3292,,1.0,100,
Wind speed,19/12/2011,0.3,,0.3,100,
Wind speed,20/12/2011,0.3,,0.3,100,
Wind speed,21/12/2011,0.3333,,1.1,100,
Wind speed,22/12/2011,0.3,,0.3,100,
Wind speed,23/12/2011,0.3292,,0.8,100,
Wind speed,24/12/2011,0.3292,,1.0,100,
Wind speed,25/12/2011,0.3625,,1.8,100,
Wind speed,26/12/2011,0.3,,0.3,100,
Wind speed,27/12/2011,0.3,,0.3,100,
Wind speed,28/12/2011,0.35,,1.0,100,
Wind speed,29/12/2011,0.3,,0.3,100,
Wind speed,30/12/2011,0.3,,0.3,100,
Wind speed,31/12/2011,0.35,,1.3,100,
Wind speed,01/01/2012,0.35,0.3,1.1,100,
Wind speed,02/01/2012,0.3,0.3,0.3,100,
Wind speed,03/01/2012,0.4917,0.3,2.4,100,
Wind speed,04/01/2012,0.3375,0.3,1.2,100,
Wind speed,05/01/2012,0.3,0.3,0.3,100,
Wind speed,06/01/2012,0.3,0.3,0.3,100,
Wind speed,07/01/2012,0.3,0.3,0.3,100,
Wind speed,08/01/2012,0.3417,0.3,1.3,100,
Wind speed,09/01/2012,0.3208,0.3,0.7,100,
Wind speed,10/01/2012,0.3917,0.3,1.2,100,
Wind speed,11/01/2012,0.3,0.3,0.3,100,
Wind speed,12/01/2012,0.325,0.3,0.9,100,
Wind speed,13/01/2012,0.3292,0.3,0.5,100,
Wind speed,14/01/2012,0.3083,0.3,0.4,100,
Wind speed,15/01/2012,0.3167,0.3,0.5,100,
Wind speed,16/01/2012,0.3167,0.3,0.5,100,
Wind speed,17/01/2012,0.3292,0.3,0.6,100,
Wind speed,18/01/2012,0.3417,0.3,1.3,100,
Wind speed,19/01/2012,0.3167,0.3,0.7,100,
Wind speed,20/01/2012,0.4958,0.3,3.3,100,
Wind speed,21/01/2012,0.3,0.3,0.3,100,
Wind speed,22/01/2012,0.3,0.3,0.3,100,
Wind speed,23/01/2012,0.325,0.3,0.9,100,
Wind speed,24/01/2012,0.3125,0.3,0.6,100,
Wind speed,25/01/2012,0.3167,0.3,0.7,100,
Wind speed,26/01/2012,0.3125,0.3,0.6,100,
Wind speed,27/01/2012,0.3,0.3,0.3,100,
Wind speed,28/01/2012,0.3375,0.3,0.6,100,
Wind speed,29/01/2012,0.3125,0.3,0.6,100,
Wind speed,30/01/2012,0.3,0.3,0.3,100,
Wind speed,31/01/2012,0.3,0.3,0.3,100,
Wind speed,01/02/2012,0.3333,0.3,1.1,100,
Wind speed,02/02/2012,0.3625,0.3,1.1,100,
Wind speed,03/02/2012,0.4292,0.3,1.1,100,
Wind speed,04/02/2012,0.3292,0.3,0.5,100,
Wind speed,05/02/2012,0.45,0.3,1.7,100,
Wind speed,06/02/2012,0.4125,0.3,1.0,100,
Wind speed,07/02/2012,0.3583,0.3,0.9,100,
Wind speed,08/02/2012,0.3292,0.3,1.0,100,
Wind speed,09/02/2012,0.3,0.3,0.3,100,
Wind speed,10/02/2012,0.3,0.3,0.3,100,
Wind speed,11/02/2012,0.3,0.3,0.3,100,
Wind speed,12/02/2012,0.3,0.3,0.3,100,
Wind speed,13/02/2012,0.4333,0.3,2.6,100,
Wind speed,14/02/2012,0.3667,0.3,1.7,100,
Wind speed,15/02/2012,0.4792,0.3,2.1,100,
Wind speed,16/02/2012,0.4583,0.3,2.3,100,
Wind speed,17/02/2012,0.3,0.3,0.3,100,
Wind speed,18/02/2012,0.3458,0.3,1.3,100,
Wind speed,19/02/2012,0.4125,0.3,1.3,100,
Wind speed,20/02/2012,0.3,0.3,0.3,100,
Wind speed,21/02/2012,0.4917,0.3,3.6,100,
Wind speed,22/02/2012,0.3,0.3,0.3,100,
Wind speed,23/02/2012,0.3,0.3,0.3,100,
Wind speed,24/02/2012,0.3417,0.3,1.3,100,
Wind speed,25/02/2012,0.3,0.3,0.3,100,
Wind speed,26/02/2012,0.3,0.3,0.3,100,
Wind speed,27/02/2012,0.4792,0.3,3.1,100,
Wind speed,28/02/2012,0.3,0.3,0.3,100,
Wind speed,29/02/2012,0.3,0.3,0.3,100,
Wind speed,01/03/2012,0.35,0.3,1.0,100,
Wind speed,02/03/2012,0.5083,0.3,1.5,100,
Wind speed,03/03/2012,0.4,0.3,1.5,100,
Wind speed,04/03/2012,0.3125,0.3,0.5,100,
Wind speed,05/03/2012,0.3625,0.3,1.1,100,
Wind speed,06/03/2012,0.5458,0.3,3.0,100,
Wind speed,07/03/2012,0.3917,0.3,1.7,100,
Wind speed,08/03/2012,0.3958,0.3,1.8,100,
Wind speed,09/03/2012,0.3,0.3,0.3,100,
Wind speed,10/03/2012,0.3,0.3,0.3,100,
Wind speed,11/03/2012,0.3,0.3,0.3,100,
Wind speed,12/03/2012,0.3,0.3,0.3,100,
Wind speed,13/03/2012,0.3,0.3,0.3,100,
Wind speed,14/03/2012,0.3,0.3,0.3,100,
Wind speed,15/03/2012,0.3,0.3,0.3,100,
Wind speed,16/03/2012,0.3,0.3,0.3,100,
Wind speed,17/03/2012,0.3,0.3,0.3,100,
Wind speed,18/03/2012,0.9625,0.3,2.5,100,
Wind speed,19/03/2012,0.4083,0.3,2.1,100,
Wind speed,20/03/2012,0.3,0.3,0.3,100,
Wind speed,21/03/2012,0.5625,0.3,2.3,100,
Wind speed,22/03/2012,0.8833,0.3,2.4,100,
Wind speed,23/03/2012,0.3792,0.3,1.3,100,
Wind speed,24/03/2012,0.675,0.3,1.8,100,
Wind speed,25/03/2012,0.6667,0.3,1.8,100,
Wind speed,26/03/2012,0.7292,0.3,1.8,100,
Wind speed,27/03/2012,0.6583,0.3,1.9,100,
Wind speed,28/03/2012,0.475,0.3,1.5,100,
Wind speed,29/03/2012,0.5167,0.3,2.5,100,
Wind speed,30/03/2012,0.3917,0.3,0.9,100,
Wind speed,31/03/2012,0.3917,0.3,0.8,100,
Wind speed,01/04/2012,0.3792,0.3,0.8,100,
Wind speed,02/04/2012,0.325,0.3,0.6,100,
Wind speed,03/04/2012,0.325,0.3,0.9,100,
Wind speed,04/04/2012,0.3458,0.3,0.9,100,
Wind speed,05/04/2012,0.3667,0.3,1.0,100,
Wind speed,06/04/2012,0.35,0.3,0.9,100,
Wind speed,07/04/2012,0.3292,0.3,0.7,100,
Wind speed,08/04/2012,0.3,0.3,0.3,100,
Wind speed,09/04/2012,0.3125,0.3,0.6,100,
Wind speed,10/04/2012,0.3,0.3,0.3,100,
Wind speed,11/04/2012,0.3,0.3,0.3,96,
Wind speed,12/04/2012,0.35,0.3,0.9,100,
Wind speed,13/04/2012,0.4708,0.3,1.4,100,
Wind speed,14/04/2012,0.3667,0.3,1.0,100,
Wind speed,15/04/2012,0.4875,0.3,2.5,100,
Wind speed,16/04/2012,0.4333,0.3,1.8,100,
Wind speed,17/04/2012,0.5583,0.3,3.2,100,
Wind speed,18/04/2012,0.3833,0.3,1.3,100,
Wind speed,19/04/2012,0.3375,0.3,1.2,100,
Wind speed,20/04/2012,0.4208,0.3,2.1,100,
Wind speed,21/04/2012,0.55,0.3,2.3,100,
Wind speed,22/04/2012,0.325,0.3,0.6,100,
Wind speed,23/04/2012,0.4375,0.3,2.3,100,
Wind speed,24/04/2012,0.4083,0.3,1.8,100,
Wind speed,25/04/2012,0.3417,0.3,1.0,100,
Wind speed,26/04/2012,0.3,0.3,0.3,100,
Wind speed,27/04/2012,0.3,0.3,0.3,100,
Wind speed,28/04/2012,0.3,0.3,0.3,100,
Wind speed,29/04/2012,0.3,0.3,0.3,100,
Wind speed,30/04/2012,0.3,0.3,0.3,100,
Wind speed,01/05/2012,0.3,0.3,0.3,100,
Wind speed,02/05/2012,0.6333,0.3,2.9,100,
Wind speed,03/05/2012,0.6792,0.3,2.0,100,
Wind speed,04/05/2012,0.3792,0.3,1.4,100,
Wind speed,05/05/2012,0.4542,0.3,2.2,100,
Wind speed,06/05/2012,0.4625,0.3,1.8,100,
Wind speed,07/05/2012,0.6333,0.3,3.2,100,
Wind speed,08/05/2012,0.6167,0.3,2.4,100,
Wind speed,09/05/2012,0.7625,0.3,2.3,100,
Wind speed,10/05/2012,0.3,0.3,0.3,100,
Wind speed,11/05/2012,0.3,0.3,0.3,100,
Wind speed,12/05/2012,0.775,0.3,2.7,100,
Wind speed,13/05/2012,0.8667,0.3,3.8,100,
Wind speed,14/05/2012,0.3,0.3,0.3,100,
Wind speed,15/05/2012,0.3,0.3,0.3,100,
Wind speed,16/05/2012,0.5792,0.3,2.3,100,
Wind speed,17/05/2012,0.3083,0.3,0.4,100,
Wind speed,18/05/2012,0.3,0.3,0.3,100,
Wind speed,19/05/2012,0.3,0.3,0.3,100,
Wind speed,20/05/2012,1.0792,0.3,2.0,100,
Wind speed,21/05/2012,1.0375,0.3,2.9,100,
Wind speed,22/05/2012,1.025,0.3,2.2,100,
Wind speed,23/05/2012,0.8833,0.3,2.5,100,
Wind speed,24/05/2012,0.8417,0.3,2.4,100,
Wind speed,25/05/2012,0.4792,0.3,1.5,100,
Wind speed,26/05/2012,0.425,0.3,1.4,100,
Wind speed,27/05/2012,0.55,0.3,2.5,100,
Wind speed,28/05/2012,0.7,0.3,2.3,100,
Wind speed,29/05/2012,0.4,0.3,0.9,100,
Wind speed,30/05/2012,0.3417,0.3,0.6,100,
Wind speed,31/05/2012,0.3458,0.3,1.0,100,
Wind speed,01/06/2012,0.3625,0.3,0.8,100,
Wind speed,02/06/2012,0.3333,0.3,0.6,100,
Wind speed,03/06/2012,0.3,0.3,0.3,100,
Wind speed,04/06/2012,0.4208,0.3,1.2,100,
Wind speed,05/06/2012,0.3875,0.3,1.3,100,
Wind speed,06/06/2012,0.425,0.3,1.8,100,
Wind speed,07/06/2012,0.325,0.3,0.8,100,
Wind speed,08/06/2012,0.3125,0.3,0.6,100,
Wind speed,09/06/2012,0.4875,0.3,1.6,100,
Wind speed,10/06/2012,0.3667,0.3,0.9,100,
Wind speed,11/06/2012,0.3,0.3,0.3,100,
Wind speed,12/06/2012,0.4458,0.3,2.2,100,
Wind speed,13/06/2012,0.4,0.3,1.1,100,
Wind speed,14/06/2012,0.3833,0.3,1.1,100,
Wind speed,15/06/2012,0.3,0.3,0.3,100,
Wind speed,16/06/2012,0.3208,0.3,0.6,100,
Wind speed,17/06/2012,0.4083,0.3,1.6,100,
Wind speed,18/06/2012,0.8292,0.3,2.3,100,
Wind speed,19/06/2012,0.8542,0.3,3.0,100,
Wind speed,20/06/2012,0.7696,0.3,2.1,96,
Wind speed,21/06/2012,0.3,0.3,0.3,100,
Wind speed,22/06/2012,0.3375,0.3,0.9,100,
Wind speed,23/06/2012,0.3,0.3,0.3,100,
Wind speed,24/06/2012,0.525,0.3,2.1,100,
Wind speed,25/06/2012,0.4375,0.3,1.5,100,
Wind speed,26/06/2012,0.4875,0.3,1.4,100,
Wind speed,27/06/2012,0.3,0.3,0.3,100,
Wind speed,28/06/2012,0.4708,0.3,1.6,100,
Wind speed,29/06/2012,0.4125,0.3,1.0,100,
Wind speed,30/06/2012,0.3,0.3,0.3,100,
Wind speed,01/07/2012,0.3292,0.3,0.7,100,
Wind speed,02/07/2012,0.3917,0.3,1.6,100,
Wind speed,03/07/2012,0.3708,0.3,1.2,100,
Wind speed,04/07/2012,0.6917,0.3,2.1,100,
Wind speed,05/07/2012,0.3125,0.3,0.6,100,
Wind speed,06/07/2012,0.3,0.3,0.3,100,
Wind speed,07/07/2012,0.3,0.3,0.3,100,
Wind speed,08/07/2012,0.4833,0.3,1.5,100,
Wind speed,09/07/2012,0.3,0.3,0.3,100,
Wind speed,10/07/2012,0.3375,0.3,0.7,100,
Wind speed,11/07/2012,0.3375,0.3,1.1,100,
Wind speed,12/07/2012,0.4042,0.3,1.3,100,
Wind speed,13/07/2012,0.3333,0.3,0.8,100,
Wind speed,14/07/2012,0.5125,0.3,2.0,100,
Wind speed,15/07/2012,0.5917,0.3,3.1,100,
Wind speed,16/07/2012,0.3,0.3,0.3,100,
Wind speed,17/07/2012,0.3,0.3,0.3,100,
Wind speed,18/07/2012,0.3,0.3,0.3,100,
Wind speed,19/07/2012,0.3,0.3,0.3,100,
Wind speed,20/07/2012,0.3,0.3,0.3,100,
Wind speed,21/07/2012,1.2208,0.3,2.8,100,
Wind speed,22/07/2012,0.9667,0.3,4.2,100,
Wind speed,23/07/2012,0.3,0.3,0.3,100,
Wind speed,24/07/2012,0.3,0.3,0.3,100,
Wind speed,25/07/2012,0.3,0.3,0.3,100,
Wind speed,26/07/2012,0.3,0.3,0.3,100,
Wind speed,27/07/2012,0.3,0.3,0.3,100,
Wind speed,28/07/2012,0.6667,0.3,3.0,100,
Wind speed,29/07/2012,0.475,0.3,2.3,100,
Wind speed,30/07/2012,0.3,0.3,0.3,100,
Wind speed,31/07/2012,0.8083,0.3,2.1,100,
Wind speed,01/08/2012,1.0542,0.3,2.6,100,
Wind speed,02/08/2012,0.7667,0.3,2.1,100,
Wind speed,03/08/2012,0.8292,0.3,2.3,100,
Wind speed,04/08/2012,0.675,0.3,2.2,100,
Wind speed,05/08/2012,0.4292,0.3,1.0,100,
Wind speed,06/08/2012,0.4375,0.3,1.9,100,
Wind speed,07/08/2012,0.5792,0.3,2.0,100,
Wind speed,08/08/2012,0.3,0.3,0.3,100,
Wind speed,09/08/2012,0.7292,0.3,2.4,100,
Wind speed,10/08/2012,0.6958,0.3,1.7,100,
Wind speed,11/08/2012,0.3583,0.3,1.0,100,
Wind speed,12/08/2012,0.3208,0.3,0.8,100,
Wind speed,13/08/2012,0.5708,0.3,2.7,100,
Wind speed,14/08/2012,0.4625,0.3,2.3,100,
Wind speed,15/08/2012,1.1875,0.3,3.7,100,
Wind speed,16/08/2012,1.0458,0.3,3.6,100,
Wind speed,17/08/2012,0.3292,0.3,0.9,100,
Wind speed,18/08/2012,0.3,0.3,0.3,100,
Wind speed,19/08/2012,0.45,0.3,1.3,100,
Wind speed,20/08/2012,0.95,0.3,3.0,100,
Wind speed,21/08/2012,1.1958,0.3,3.0,100,
Wind speed,22/08/2012,0.5208,0.3,2.9,100,
Wind speed,23/08/2012,0.3,0.3,0.3,100,
Wind speed,24/08/2012,0.3,0.3,0.3,100,
Wind speed,25/08/2012,0.3,0.3,0.3,100,
Wind speed,26/08/2012,0.3,0.3,0.3,100,
Wind speed,27/08/2012,0.3292,0.3,1.0,100,
Wind speed,28/08/2012,0.45,0.3,1.9,100,
Wind speed,29/08/2012,0.3833,0.3,1.7,100,
Wind speed,30/08/2012,0.4125,0.3,2.5,100,
Wind speed,31/08/2012,0.4208,0.3,1.7,100,
Wind speed,01/09/2012,0.3,0.3,0.3,100,
Wind speed,02/09/2012,0.5083,0.3,2.1,100,
Wind speed,03/09/2012,0.9583,0.3,3.2,100,
Wind speed,04/09/2012,0.3,0.3,0.3,100,
Wind speed,05/09/2012,0.7875,0.3,2.6,100,
Wind speed,06/09/2012,0.5333,0.3,3.5,100,
Wind speed,07/09/2012,0.3,0.3,0.3,100,
Wind speed,08/09/2012,0.3,0.3,0.3,100,
Wind speed,09/09/2012,0.7833,0.3,2.8,100,
Wind speed,10/09/2012,0.325,0.3,0.9,100,
Wind speed,11/09/2012,0.3375,0.3,0.8,100,
Wind speed,12/09/2012,0.3375,0.3,0.6,100,
Wind speed,13/09/2012,0.3583,0.3,1.0,100,
Wind speed,14/09/2012,0.375,0.3,1.8,100,
Wind speed,15/09/2012,0.3,0.3,0.3,100,
Wind speed,16/09/2012,0.3,0.3,0.3,100,
Wind speed,17/09/2012,0.3,0.3,0.3,100,
Wind speed,18/09/2012,0.4042,0.3,1.5,100,
Wind speed,19/09/2012,0.3417,0.3,0.6,100,
Wind speed,20/09/2012,0.3083,0.3,0.5,100,
Wind speed,21/09/2012,0.3708,0.3,1.0,100,
Wind speed,22/09/2012,0.3833,0.3,1.0,100,
Wind speed,23/09/2012,0.375,0.3,1.2,100,
Wind speed,24/09/2012,0.3,0.3,0.3,100,
Wind speed,25/09/2012,0.3,0.3,0.3,100,
Wind speed,26/09/2012,0.4125,0.3,1.8,100,
Wind speed,27/09/2012,0.3417,0.3,0.7,100,
Wind speed,28/09/2012,0.3667,0.3,1.2,100,
Wind speed,29/09/2012,0.3542,0.3,1.0,100,
Wind speed,30/09/2012,0.4625,0.3,3.3,100,
Wind speed,01/10/2012,0.3,0.3,0.3,100,
Wind speed,02/10/2012,0.3,0.3,0.3,100,
Wind speed,03/10/2012,0.3167,0.3,0.5,100,
Wind speed,04/10/2012,0.45,0.3,1.4,100,
Wind speed,05/10/2012,0.3167,0.3,0.5,100,
Wind speed,06/10/2012,0.3458,0.3,1.1,100,
Wind speed,07/10/2012,0.3542,0.3,0.7,100,
Wind speed,08/10/2012,0.3625,0.3,0.7,100,
Wind speed,09/10/2012,0.375,0.3,0.6,100,
Wind speed,10/10/2012,0.4042,0.3,2.1,100,
Wind speed,11/10/2012,0.3333,0.3,1.1,100,
Wind speed,12/10/2012,0.3,0.3,0.3,100,
Wind speed,13/10/2012,0.3375,0.3,0.6,100,
Wind speed,14/10/2012,0.3667,0.3,1.0,100,
Wind speed,15/10/2012,0.3708,0.3,1.2,100,
Wind speed,16/10/2012,0.3083,0.3,0.4,100,
Wind speed,17/10/2012,0.3167,0.3,0.6,100,
Wind speed,18/10/2012,0.3125,0.3,0.5,100,
Wind speed,19/10/2012,0.3667,0.3,0.9,100,
Wind speed,20/10/2012,0.3333,0.3,1.1,100,
Wind speed,21/10/2012,0.375,0.3,1.2,100,
Wind speed,22/10/2012,0.3,0.3,0.3,100,
Wind speed,23/10/2012,0.3208,0.3,0.8,100,
Wind speed,24/10/2012,0.3,0.3,0.3,100,
Wind speed,25/10/2012,0.3167,0.3,0.6,100,
Wind speed,26/10/2012,0.35,0.3,0.9,100,
Wind speed,27/10/2012,0.3417,0.3,0.7,100,
Wind speed,28/10/2012,0.3167,0.3,0.6,100,
Wind speed,29/10/2012,0.3042,0.3,0.4,100,
Wind speed,30/10/2012,0.3083,0.3,0.5,100,
Wind speed,31/10/2012,0.3,0.3,0.3,100,
Wind speed,01/11/2012,0.3,0.3,0.3,100,
Wind speed,02/11/2012,0.3,0.3,0.3,100,
Wind speed,03/11/2012,0.3,0.3,0.3,100,
Wind speed,04/11/2012,0.3,0.3,0.3,100,
Wind speed,05/11/2012,0.3,0.3,0.3,100,
Wind speed,06/11/2012,0.3,0.3,0.3,100,
Wind speed,07/11/2012,0.3,0.3,0.3,100,
Wind speed,08/11/2012,0.3417,0.3,0.9,100,
Wind speed,09/11/2012,0.3,0.3,0.3,100,
Wind speed,10/11/2012,0.3,0.3,0.3,100,
Wind speed,11/11/2012,0.3,0.3,0.3,100,
Wind speed,12/11/2012,0.35,0.3,0.7,100,
Wind speed,13/11/2012,0.3,0.3,0.3,100,
Wind speed,14/11/2012,0.3,0.3,0.3,100,
Wind speed,15/11/2012,0.3,0.3,0.3,100,
Wind speed,16/11/2012,0.3125,0.3,0.5,100,
Wind speed,17/11/2012,0.3,0.3,0.3,100,
Wind speed,18/11/2012,0.3,0.3,0.3,100,
Wind speed,19/11/2012,0.3417,0.3,1.0,100,
Wind speed,20/11/2012,0.3,0.3,0.3,100,
Wind speed,21/11/2012,0.3,0.3,0.3,100,
Wind speed,22/11/2012,0.4208,0.3,1.6,100,
Wind speed,23/11/2012,0.3583,0.3,1.2,100,
Wind speed,24/11/2012,0.3,0.3,0.3,100,
Wind speed,25/11/2012,0.3,0.3,0.3,100,
Wind speed,26/11/2012,0.3,0.3,0.3,100,
Wind speed,27/11/2012,0.3,0.3,0.3,100,
Wind speed,28/11/2012,0.3,0.3,0.3,100,
Wind speed,29/11/2012,0.3,0.3,0.3,100,
Wind speed,30/11/2012,0.3,0.3,0.3,100,
Wind speed,01/12/2012,0.3,0.3,0.3,100,
Wind speed,02/12/2012,0.3,0.3,0.3,100,
Wind speed,03/12/2012,0.3,0.3,0.3,100,
Wind speed,04/12/2012,0.3,0.3,0.3,100,
