met type,date,mean/sum,min,max,%complete,comments
Wind speed,31/01/2012,4.5625,,7.5,100,
Wind speed,01/02/2012,6.8,,8.0,100,
Wind speed,02/02/2012,4.875,,7.2,100,
Wind speed,03/02/2012,1.8333,,3.6,100,
Wind speed,04/02/2012,2.4042,,3.6,100,
Wind speed,05/02/2012,2.425,,4.2,100,
Wind speed,06/02/2012,1.4458,,3.5,100,
Wind speed,07/02/2012,1.7667,,3.4,100,
Wind speed,08/02/2012,0.3,,0.3,100,
Wind speed,09/02/2012,0.825,,1.9,100,
Wind speed,10/02/2012,0.8208,,4.2,100,
Wind speed,11/02/2012,0.3,,0.3,100,
Wind speed,12/02/2012,0.8125,,2.4,100,
Wind speed,13/02/2012,3.5375,,8.2,100,
Wind speed,14/02/2012,0.5583,,3.3,100,
Wind speed,15/02/2012,0.3,,0.3,100,
Wind speed,16/02/2012,0.3,,0.3,100,
Wind speed,17/02/2012,1.65,,3.0,100,
Wind speed,18/02/2012,3.8333,,5.7,100,
Wind speed,19/02/2012,3.0708,,5.6,100,
Wind speed,20/02/2012,0.7625,,2.1,100,
Wind speed,21/02/2012,2.0958,,2.9,100,
Wind speed,22/02/2012,3.475,,4.2,100,
Wind speed,23/02/2012,2.1833,,2.9,100,
Wind speed,24/02/2012,1.8292,,2.4,100,
Wind speed,25/02/2012,1.5042,,2.7,100,
Wind speed,26/02/2012,1.5625,,2.8,100,
Wind speed,27/02/2012,1.775,,2.1,100,
Wind speed,28/02/2012,1.2542,,1.7,100,
Wind speed,29/02/2012,1.3208,,2.5,100,
Wind speed,01/03/2012,1.2375,,1.8,100,
Wind speed,02/03/2012,2.8292,,4.4,100,
Wind speed,03/03/2012,2.5833,,3.4,100,
Wind speed,04/03/2012,4.7542,,8.3,100,
Wind speed,05/03/2012,0.6542,,4.5,100,
Wind speed,06/03/2012,1.3667,,3.2,100,
Wind speed,07/03/2012,3.675,,4.7,100,
Wind speed,08/03/2012,2.0708,,3.2,100,
Wind speed,09/03/2012,2.1417,,2.7,100,
Wind speed,10/03/2012,1.8292,,2.7,100,
Wind speed,11/03/2012,1.7583,,3.6,100,
Wind speed,12/03/2012,1.2125,,2.0,100,
Wind speed,13/03/2012,1.175,,2.2,100,
Wind speed,14/03/2012,1.7958,,2.7,100,
Wind speed,15/03/2012,1.2708,,2.1,100,
Wind speed,16/03/2012,2.2375,,3.1,100,
Wind speed,17/03/2012,1.8208,,2.9,100,
Wind speed,18/03/2012,2.25,,4.7,100,
Wind speed,19/03/2012,1.5417,,2.1,100,
Wind speed,20/03/2012,1.8167,,2.5,100,
Wind speed,21/03/2012,1.9917,,5.8,100,
Wind speed,22/03/2012,5.4875,,6.6,100,
Wind speed,23/03/2012,2.2875,,3.4,100,
Wind speed,24/03/2012,3.0583,,4.0,100,
Wind speed,25/03/2012,3.4958,,4.5,100,
Wind speed,26/03/2012,3.8417,,5.2,100,
Wind speed,27/03/2012,3.4,,5.1,100,
Wind speed,28/03/2012,1.7417,,2.8,100,
Wind speed,29/03/2012,2.4083,,4.3,100,
Wind speed,30/03/2012,2.8833,,4.1,100,
Wind speed,31/03/2012,3.3708,,5.2,100,
Wind speed,01/04/2012,2.5,,4.4,100,
Wind speed,02/04/2012,2.1708,,4.3,100,
Wind speed,03/04/2012,2.3208,,6.3,100,
Wind speed,04/04/2012,9.8208,,13.2,100,
Wind speed,05/04/2012,6.0333,,8.6,100,
Wind speed,06/04/2012,1.9583,,3.6,100,
Wind speed,07/04/2012,2.9417,,4.4,100,
Wind speed,08/04/2012,2.425,,4.8,100,
Wind speed,09/04/2012,2.4917,,3.1,100,
Wind speed,10/04/2012,2.0958,,2.8,100,
Wind speed,11/04/2012,1.8292,,3.9,100,
Wind speed,12/04/2012,2.1042,,4.2,100,
Wind speed,13/04/2012,1.6792,,4.1,100,
Wind speed,14/04/2012,4.7667,,6.3,100,
Wind speed,15/04/2012,3.2875,,4.4,100,
Wind speed,16/04/2012,2.2208,,4.1,100,
Wind speed,17/04/2012,3.1292,,4.5,100,
Wind speed,18/04/2012,4.6167,,6.3,100,
Wind speed,19/04/2012,4.6083,,6.7,100,
Wind speed,20/04/2012,1.7667,,3.3,100,
Wind speed,21/04/2012,1.9792,,3.9,100,
Wind speed,22/04/2012,1.8208,,2.8,100,
Wind speed,23/04/2012,4.1542,,7.5,100,
Wind speed,24/04/2012,2.0417,,3.5,100,
Wind speed,25/04/2012,4.4875,,8.4,100,
Wind speed,26/04/2012,2.0083,,2.8,100,
Wind speed,27/04/2012,5.0875,,6.9,100,
Wind speed,28/04/2012,8.6,,10.9,100,
Wind speed,29/04/2012,11.183,,14.8,100,
Wind speed,30/04/2012,6.1208,,7.8,100,
Wind speed,01/05/2012,5.5833,,9.7,100,
Wind speed,02/05/2012,3.3458,,4.7,100,
Wind speed,03/05/2012,4.2292,,6.0,100,
Wind speed,04/05/2012,3.3667,,6.2,100,
Wind speed,05/05/2012,5.1375,,6.9,100,
Wind speed,06/05/2012,2.7667,,5.0,100,
Wind speed,07/05/2012,2.5792,,4.2,100,
Wind speed,08/05/2012,1.7833,,2.7,100,
Wind speed,09/05/2012,2.5583,,4.2,100,
Wind speed,10/05/2012,3.1458,,3.6,100,
Wind speed,11/05/2012,3.5458,,6.1,100,
Wind speed,12/05/2012,3.3208,,4.7,100,
Wind speed,13/05/2012,2.0875,,3.2,100,
Wind speed,14/05/2012,2.4292,,3.1,100,
Wind speed,15/05/2012,4.5917,,6.9,100,
Wind speed,16/05/2012,1.8292,,3.2,100,
Wind speed,17/05/2012,2.7417,,3.6,100,
Wind speed,18/05/2012,6.2458,,7.8,100,
Wind speed,19/05/2012,4.0708,,5.4,100,
Wind speed,20/05/2012,3.65,,5.7,100,
Wind speed,21/05/2012,2.0875,,3.9,100,
Wind speed,22/05/2012,1.7208,,4.2,100,
Wind speed,23/05/2012,1.7375,,3.4,100,
Wind speed,24/05/2012,3.1833,,4.3,100,
Wind speed,25/05/2012,5.95,,8.1,100,
Wind speed,26/05/2012,6.8708,,8.5,100,
Wind speed,27/05/2012,3.4917,,5.2,100,
Wind speed,28/05/2012,1.7625,,2.9,100,
Wind speed,29/05/2012,1.55,,3.2,100,
Wind speed,30/05/2012,1.7292,,2.7,100,
Wind speed,31/05/2012,1.475,,2.4,100,
Wind speed,01/06/2012,1.2,,2.4,100,
Wind speed,02/06/2012,3.3917,,5.8,100,
Wind speed,03/06/2012,4.5833,,9.5,100,
Wind speed,04/06/2012,3.2667,,8.0,100,
Wind speed,05/06/2012,2.9292,,4.1,100,
Wind speed,06/06/2012,2.0708,,2.7,100,
Wind speed,07/06/2012,3.8792,,5.2,100,
Wind speed,08/06/2012,3.5042,,4.4,100,
Wind speed,09/06/2012,2.2667,,2.9,100,
Wind speed,10/06/2012,1.5708,,2.8,100,
Wind speed,11/06/2012,2.3792,,4.3,100,
Wind speed,12/06/2012,2.3708,,3.4,100,
Wind speed,13/06/2012,1.7417,,2.6,100,
Wind speed,14/06/2012,4.0333,,5.6,100,
Wind speed,15/06/2012,3.5083,,4.2,100,
Wind speed,16/06/2012,3.4458,,4.3,100,
Wind speed,17/06/2012,1.4333,,2.4,100,
Wind speed,18/06/2012,1.45,,2.5,100,
Wind speed,19/06/2012,1.7083,,2.7,100,
Wind speed,20/06/2012,2.9292,,3.7,100,
Wind speed,21/06/2012,3.3333,,7.6,100,
Wind speed,22/06/2012,2.85,,3.4,100,
Wind speed,23/06/2012,2.5667,,3.7,100,
Wind speed,24/06/2012,2.5167,,4.6,100,
Wind speed,25/06/2012,1.2958,,1.9,100,
Wind speed,26/06/2012,1.8417,,2.4,100,
Wind speed,27/06/2012,1.6833,,2.6,100,
Wind speed,28/06/2012,2.7458,,3.8,100,
Wind speed,29/06/2012,3.2792,,4.2,100,
Wind speed,30/06/2012,2.3458,,3.5,100,
Wind speed,01/07/2012,2.4,,3.8,100,
Wind speed,02/07/2012,2.4208,,3.7,100,
Wind speed,03/07/2012,2.1042,,3.2,100,
Wind speed,04/07/2012,1.6833,,2.4,100,
Wind speed,05/07/2012,1.4833,,2.6,100,
Wind speed,06/07/2012,2.1125,,4.0,100,
Wind speed,07/07/2012,4.5083,,5.8,100,
Wind speed,08/07/2012,2.1375,,3.8,100,
Wind speed,09/07/2012,1.25,,2.1,100,
Wind speed,10/07/2012,1.45,,2.4,100,
Wind speed,11/07/2012,1.9,,2.7,100,
Wind speed,12/07/2012,1.9417,,3.4,100,
Wind speed,13/07/2012,1.3708,,1.9,100,
Wind speed,14/07/2012,2.7208,,4.4,100,
Wind speed,15/07/2012,1.6375,,2.4,100,
Wind speed,16/07/2012,2.3833,,3.3,100,
Wind speed,17/07/2012,2.0042,,2.5,100,
Wind speed,18/07/2012,2.1375,,2.7,100,
Wind speed,19/07/2012,2.175,,3.0,100,
Wind speed,20/07/2012,2.2167,,4.0,100,
Wind speed,21/07/2012,1.3208,,2.4,100,
Wind speed,22/07/2012,1.9792,,3.0,100,
Wind speed,23/07/2012,2.0583,,2.6,100,
Wind speed,24/07/2012,1.5542,,2.4,100,
Wind speed,25/07/2012,1.5833,,3.1,100,
Wind speed,26/07/2012,2.7875,,4.7,100,
Wind speed,27/07/2012,2.6375,,5.0,100,
Wind speed,28/07/2012,1.5875,,2.4,100,
Wind speed,29/07/2012,1.75,,3.0,100,
Wind speed,30/07/2012,1.7833,,2.5,100,
Wind speed,31/07/2012,2.3625,,3.7,100,
Wind speed,01/08/2012,3.0792,,4.5,100,
Wind speed,02/08/2012,1.925,,3.0,100,
Wind speed,03/08/2012,2.6167,,3.2,100,
Wind speed,04/08/2012,2.1792,,3.0,100,
Wind speed,05/08/2012,1.6792,,3.0,100,
Wind speed,06/08/2012,1.5292,,2.5,100,
Wind speed,07/08/2012,1.5167,,2.1,100,
Wind speed,08/08/2012,1.025,,1.4,100,
Wind speed,09/08/2012,1.9958,,3.6,100,
Wind speed,10/08/2012,3.3333,,4.3,100,
Wind speed,11/08/2012,4.25,,5.3,100,
Wind speed,12/08/2012,2.8917,,4.5,100,
Wind speed,13/08/2012,2.5,,4.0,100,
Wind speed,14/08/2012,2.3333,,5.0,100,
Wind speed,15/08/2012,4.4958,,6.7,100,
Wind speed,16/08/2012,3.15,,4.5,100,
Wind speed,17/08/2012,3.6792,,5.3,100,
Wind speed,18/08/2012,2.0792,,3.6,100,
Wind speed,19/08/2012,1.0917,,2.3,100,
Wind speed,20/08/2012,1.3,,2.0,100,
Wind speed,21/08/2012,2.0292,,2.7,100,
Wind speed,22/08/2012,1.9708,,2.3,100,
Wind speed,23/08/2012,1.275,,1.7,100,
Wind speed,24/08/2012,2.6708,,4.1,100,
Wind speed,25/08/2012,2.4792,,4.6,100,
Wind speed,26/08/2012,1.7625,,2.7,100,
Wind speed,27/08/2012,3.2042,,3.9,100,
Wind speed,28/08/2012,1.925,,2.7,100,
Wind speed,29/08/2012,2.7042,,4.0,100,
Wind speed,30/08/2012,4.6542,,7.1,100,
Wind speed,31/08/2012,1.5667,,2.5,100,
Wind speed,01/09/2012,1.7667,,2.4,100,
Wind speed,02/09/2012,1.7542,,2.4,100,
Wind speed,03/09/2012,1.3042,,1.8,100,
Wind speed,04/09/2012,2.1417,,3.8,100,
Wind speed,05/09/2012,2.3792,,3.7,100,
Wind speed,06/09/2012,2.0375,,3.2,100,
Wind speed,07/09/2012,1.3875,,1.7,100,
Wind speed,08/09/2012,1.6375,,3.7,100,
Wind speed,09/09/2012,3.05,,4.3,100,
Wind speed,10/09/2012,2.6,,3.5,100,
Wind speed,11/09/2012,2.2625,,3.3,100,
Wind speed,12/09/2012,2.4167,,4.6,100,
Wind speed,13/09/2012,2.0208,,3.0,100,
Wind speed,14/09/2012,2.8792,,4.1,100,
Wind speed,15/09/2012,1.5292,,1.9,100,
Wind speed,16/09/2012,2.0583,,2.8,100,
Wind speed,17/09/2012,1.8417,,2.3,100,
Wind speed,18/09/2012,2.7458,,4.5,100,
Wind speed,19/09/2012,1.6583,,2.6,100,
Wind speed,20/09/2012,1.5875,,2.3,100,
Wind speed,21/09/2012,2.1917,,4.4,100,
Wind speed,22/09/2012,2.9083,,3.8,100,
Wind speed,23/09/2012,5.7083,,8.2,100,
Wind speed,24/09/2012,3.4417,,7.2,100,
Wind speed,25/09/2012,2.3958,,3.1,100,
Wind speed,26/09/2012,3.6667,,6.3,100,
Wind speed,27/09/2012,1.8667,,3.3,100,
Wind speed,28/09/2012,2.0042,,2.4,100,
Wind speed,29/09/2012,2.1,,3.1,100,
Wind speed,30/09/2012,2.75,,3.5,100,
Wind speed,01/10/2012,2.0667,,2.5,100,
Wind speed,02/10/2012,2.6125,,3.5,100,
Wind speed,03/10/2012,1.9125,,2.7,100,
Wind speed,04/10/2012,1.8417,,3.4,100,
Wind speed,05/10/2012,1.6583,,3.0,100,
Wind speed,06/10/2012,1.3667,,2.3,100,
Wind speed,07/10/2012,2.7125,,4.9,100,
Wind speed,08/10/2012,4.1292,,5.6,100,
Wind speed,09/10/2012,4.9875,,6.2,100,
Wind speed,10/10/2012,3.5167,,4.2,100,
Wind speed,11/10/2012,3.9958,,5.7,100,
Wind speed,12/10/2012,2.3667,,4.6,100,
Wind speed,13/10/2012,1.3417,,2.4,100,
Wind speed,14/10/2012,1.2833,,2.0,100,
Wind speed,15/10/2012,1.7958,,3.8,100,
Wind speed,16/10/2012,2.9,,4.1,100,
Wind speed,17/10/2012,3.775,,5.5,100,
Wind speed,18/10/2012,3.1042,,4.0,100,
Wind speed,19/10/2012,1.6875,,2.9,100,
Wind speed,20/10/2012,1.7583,,2.9,100,
Wind speed,21/10/2012,4.1458,,6.0,100,
Wind speed,22/10/2012,4.4625,,6.0,100,
Wind speed,23/10/2012,3.6167,,5.9,100,
Wind speed,24/10/2012,6.9917,,8.8,100,
Wind speed,25/10/2012,8.0875,,10.0,100,
Wind speed,26/10/2012,6.8167,,9.3,100,
Wind speed,27/10/2012,4.3083,,7.2,100,
Wind speed,28/10/2012,2.05,,2.5,100,
Wind speed,29/10/2012,1.5958,,2.4,100,
Wind speed,30/10/2012,1.4042,,2.2,100,
Wind speed,31/10/2012,2.5542,,4.2,100,
Wind speed,01/11/2012,1.6125,,2.6,100,
Wind speed,02/11/2012,2.1583,,2.7,100,
Wind speed,03/11/2012,1.8333,,3.2,100,
Wind speed,04/11/2012,3.8125,,5.8,100,
Wind speed,05/11/2012,3.3833,,6.1,100,
Wind speed,06/11/2012,1.8625,,3.0,100,
Wind speed,07/11/2012,2.0167,,2.4,100,
Wind speed,08/11/2012,1.7,,2.6,100,
Wind speed,09/11/2012,2.3833,,3.3,100,
Wind speed,10/11/2012,1.1542,,1.7,100,
Wind speed,11/11/2012,1.0167,,1.7,100,
Wind speed,12/11/2012,2.2875,,3.1,100,
Wind speed,13/11/2012,2.7792,,3.5,100,
Wind speed,14/11/2012,2.2292,,4.1,100,
Wind speed,15/11/2012,1.9833,,4.7,100,
Wind speed,16/11/2012,1.8417,,3.2,100,
Wind speed,17/11/2012,1.4958,,3.3,100,
Wind speed,18/11/2012,2.125,,4.3,100,
Wind speed,19/11/2012,3.8875,,5.4,100,
Wind speed,20/11/2012,2.8333,,4.2,100,
Wind speed,21/11/2012,2.5125,,5.1,100,
Wind speed,22/11/2012,4.0,,6.7,100,
Wind speed,23/11/2012,1.65,,2.2,100,
Wind speed,24/11/2012,3.7625,,5.5,100,
Wind speed,25/11/2012,2.7292,,4.3,100,
Wind speed,26/11/2012,3.6625,,8.3,100,
Wind speed,27/11/2012,6.025,,8.7,100,
Wind speed,28/11/2012,3.1458,,4.5,100,
Wind speed,29/11/2012,1.1625,,2.2,100,
Wind speed,30/11/2012,1.0708,,1.4,100,
Wind speed,01/12/2012,2.4,,4.8,100,
Wind speed,02/12/2012,1.2625,,2.1,100,
Wind speed,03/12/2012,2.5833,,4.5,100,
Wind speed,04/12/2012,2.5625,,4.3,100,
Wind speed,05/12/2012,1.3833,,3.5,100,
Wind speed,06/12/2012,1.8917,,5.1,100,
Wind speed,07/12/2012,5.8583,,8.1,100,
Wind speed,08/12/2012,2.025,,5.1,100,
Wind speed,09/12/2012,3.2208,,4.2,100,
Wind speed,10/12/2012,2.95,,4.1,100,
Wind speed,11/12/2012,2.1125,,3.9,100,
Wind speed,12/12/2012,1.6083,,4.1,100,
Wind speed,13/12/2012,4.3792,,5.8,100,
Wind speed,14/12/2012,3.7458,,6.0,100,
Wind speed,15/12/2012,2.1708,,2.7,100,
Wind speed,16/12/2012,2.3292,,3.3,100,
Wind speed,17/12/2012,2.45,,4.0,100,
Wind speed,18/12/2012,2.5125,,5.2,100,
Wind speed,19/12/2012,5.1917,,6.3,100,
Wind speed,20/12/2012,3.2083,,6.2,100,
Wind speed,21/12/2012,1.725,,2.3,100,
Wind speed,22/12/2012,3.2833,,5.0,100,
Wind speed,23/12/2012,2.5458,,3.6,100,
Wind speed,24/12/2012,1.7667,,2.4,100,
Wind speed,25/12/2012,2.1917,,3.5,100,
Wind speed,26/12/2012,2.5708,,3.9,100,
Wind speed,27/12/2012,3.3125,,7.9,100,
Wind speed,28/12/2012,3.6208,,5.0,100,
Wind speed,29/12/2012,3.0375,,4.7,100,
Wind speed,30/12/2012,2.9875,,3.9,100,
Wind speed,31/12/2012,3.3292,,4.7,100,
Wind speed,01/01/2013,2.6,,4.1,100,
Wind speed,02/01/2013,1.975,,2.5,100,
Wind speed,03/01/2013,2.0167,,2.9,100,
Wind speed,04/01/2013,1.8417,,2.4,100,
Wind speed,05/01/2013,2.3792,,2.9,100,
Wind speed,06/01/2013,1.9375,,2.5,100,
Wind speed,07/01/2013,2.4667,,3.5,100,
Wind speed,08/01/2013,2.35,,3.2,100,
Wind speed,09/01/2013,2.3167,,3.5,100,
Wind speed,10/01/2013,1.3083,,4.9,100,
Wind speed,11/01/2013,1.9625,,3.5,100,
Wind speed,12/01/2013,6.25,,8.0,100,
Wind speed,13/01/2013,2.7625,,7.3,100,
Wind speed,14/01/2013,3.6792,,6.1,100,
Wind speed,15/01/2013,2.3692,,6.1,54,
Wind speed,16/01/2013,,,,0,
Wind speed,17/01/2013,,,,0,
Wind speed,18/01/2013,,,,0,
Wind speed,19/01/2013,,,,0,
Wind speed,20/01/2013,,,,0,
Wind speed,21/01/2013,,,,0,
Wind speed,22/01/2013,,,,0,
Wind speed,23/01/2013,,,,0,
Wind speed,24/01/2013,,,,0,
Wind speed,25/01/2013,,,,0,
Wind speed,26/01/2013,,,,0,
Wind speed,27/01/2013,,,,0,
Wind speed,28/01/2013,,,,0,
Wind speed,29/01/2013,,,,0,
Wind speed,30/01/2013,,,,0,
Wind speed,31/01/2013,,,,0,
Wind speed,01/02/2013,,,,0,
Wind speed,02/02/2013,,,,0,
Wind speed,03/02/2013,,,,0,
Wind speed,04/02/2013,,,,0,
Wind speed,05/02/2013,,,,0,
Wind speed,06/02/2013,,,,0,
Wind speed,07/02/2013,,,,0,
Wind speed,08/02/2013,,,,0,
Wind speed,09/02/2013,,,,0,
Wind speed,10/02/2013,,,,0,
Wind speed,11/02/2013,,,,0,
Wind speed,12/02/2013,,,,0,
Wind speed,13/02/2013,,,,0,
Wind speed,14/02/2013,,,,0,
Wind speed,15/02/2013,,,,0,
Wind speed,16/02/2013,,,,0,
Wind speed,17/02/2013,,,,0,
Wind speed,18/02/2013,,,,0,
Wind speed,19/02/2013,,,,0,
Wind speed,20/02/2013,,,,0,
Wind speed,21/02/2013,,,,0,
Wind speed,22/02/2013,,,,0,
Wind speed,23/02/2013,,,,0,
Wind speed,24/02/2013,,,,0,
Wind speed,25/02/2013,,,,0,
Wind speed,26/02/2013,,,,0,
Wind speed,27/02/2013,,,,0,
Wind speed,28/02/2013,,,,0,
Wind speed,01/03/2013,,,,0,
Wind speed,02/03/2013,,,,0,
Wind speed,03/03/2013,,,,0,
Wind speed,04/03/2013,,,,0,
Wind speed,05/03/2013,,,,0,
Wind speed,06/03/2013,,,,0,
Wind speed,07/03/2013,,,,0,
Wind speed,08/03/2013,,,,0,
Wind speed,09/03/2013,,,,0,
Wind speed,10/03/2013,,,,0,
Wind speed,11/03/2013,,,,0,
Wind speed,12/03/2013,,,,0,
Wind speed,13/03/2013,,,,0,
Wind speed,14/03/2013,,,,0,
Wind speed,15/03/2013,,,,0,
Wind speed,16/03/2013,,,,0,
Wind speed,17/03/2013,,,,0,
Wind speed,18/03/2013,,,,0,
Wind speed,19/03/2013,,,,0,
Wind speed,20/03/2013,,,,0,
Wind speed,21/03/2013,,,,0,
Wind speed,22/03/2013,,,,0,
Wind speed,23/03/2013,,,,0,
Wind speed,24/03/2013,,,,0,
Wind speed,25/03/2013,,,,0,
Wind speed,26/03/2013,,,,0,
Wind speed,27/03/2013,,,,0,
Wind speed,28/03/2013,,,,0,
Wind speed,29/03/2013,,,,0,
Wind speed,30/03/2013,,,,0,
Wind speed,31/03/2013,,,,0,
Wind speed,01/04/2013,,,,0,
Wind speed,02/04/2013,,,,0,
Wind speed,03/04/2013,,,,0,
Wind speed,04/04/2013,,,,0,
Wind speed,05/04/2013,,,,0,
Wind speed,06/04/2013,,,,0,
Wind speed,07/04/2013,,,,0,
Wind speed,08/04/2013,,,,0,
Wind speed,09/04/2013,,,,0,
Wind speed,10/04/2013,3.8846,,5.3,54,
Wind speed,11/04/2013,3.3875,,6.5,100,
Wind speed,12/04/2013,2.2208,,3.5,100,
Wind speed,13/04/2013,3.0875,,4.9,100,
Wind speed,14/04/2013,3.9958,,5.5,100,
Wind speed,15/04/2013,3.1375,,4.2,100,
Wind speed,16/04/2013,2.8917,,4.5,100,
Wind speed,17/04/2013,4.2417,,5.4,100,
Wind speed,18/04/2013,3.0167,,4.6,100,
Wind speed,19/04/2013,3.2083,,4.5,100,
Wind speed,20/04/2013,1.7708,,2.7,100,
Wind speed,21/04/2013,1.7042,,2.7,100,
Wind speed,22/04/2013,2.0208,,2.8,100,
Wind speed,23/04/2013,1.9125,,2.7,100,
Wind speed,24/04/2013,1.7375,,2.4,100,
Wind speed,25/04/2013,2.0042,,4.1,100,
Wind speed,26/04/2013,3.8458,,5.5,100,
Wind speed,27/04/2013,3.8333,,6.0,100,
Wind speed,28/04/2013,2.075,,2.9,100,
Wind speed,29/04/2013,2.7167,,4.1,100,
Wind speed,30/04/2013,2.3042,,3.8,100,
Wind speed,01/05/2013,2.6,,5.1,100,
Wind speed,02/05/2013,2.3417,,3.8,100,
Wind speed,03/05/2013,1.9792,,2.6,100,
Wind speed,04/05/2013,2.3875,,2.8,100,
Wind speed,05/05/2013,1.8708,,2.9,100,
Wind speed,06/05/2013,1.4583,,2.6,100,
Wind speed,07/05/2013,3.3833,,4.6,100,
Wind speed,08/05/2013,3.35,,5.1,100,
Wind speed,09/05/2013,3.6792,,5.2,100,
Wind speed,10/05/2013,2.7667,,3.6,100,
Wind speed,11/05/2013,2.6125,,3.7,100,
Wind speed,12/05/2013,2.6083,,3.5,100,
Wind speed,13/05/2013,2.8667,,3.3,100,
Wind speed,14/05/2013,3.1667,,7.6,100,
Wind speed,15/05/2013,4.6875,,7.7,100,
Wind speed,16/05/2013,1.8,,3.6,100,
Wind speed,17/05/2013,4.0792,,6.1,100,
Wind speed,18/05/2013,1.8583,,3.7,100,
Wind speed,19/05/2013,2.2375,,4.9,100,
Wind speed,20/05/2013,3.4833,,5.1,100,
Wind speed,21/05/2013,3.6083,,4.8,100,
Wind speed,22/05/2013,5.4917,,7.6,100,
Wind speed,23/05/2013,7.3833,,9.9,100,
Wind speed,24/05/2013,6.8833,,9.9,100,
Wind speed,25/05/2013,2.725,,5.5,100,
Wind speed,26/05/2013,1.475,,2.2,100,
Wind speed,27/05/2013,3.125,,4.5,100,
Wind speed,28/05/2013,2.6,,4.9,100,
Wind speed,29/05/2013,4.4333,,6.4,100,
Wind speed,30/05/2013,4.0083,,6.3,100,
Wind speed,31/05/2013,3.3958,,5.4,100,
Wind speed,01/06/2013,4.0292,,6.8,100,
Wind speed,02/06/2013,2.2042,,4.2,100,
Wind speed,03/06/2013,2.8875,,3.6,100,
Wind speed,04/06/2013,4.875,,6.7,100,
Wind speed,05/06/2013,4.4458,,5.6,100,
Wind speed,06/06/2013,4.2667,,5.6,100,
Wind speed,07/06/2013,5.8208,,7.0,100,
Wind speed,08/06/2013,5.4208,,6.8,100,
Wind speed,09/06/2013,4.0667,,6.0,100,
Wind speed,10/06/2013,3.2292,,5.1,100,
Wind speed,11/06/2013,2.8042,,3.9,100,
Wind speed,12/06/2013,3.0375,,3.9,100,
Wind speed,13/06/2013,2.7333,,4.4,100,
Wind speed,14/06/2013,3.1042,,4.8,100,
Wind speed,15/06/2013,2.4083,,3.1,100,
Wind speed,16/06/2013,2.2875,,4.2,100,
Wind speed,17/06/2013,5.0625,,7.0,100,
Wind speed,18/06/2013,2.9667,,6.7,100,
Wind speed,19/06/2013,2.45,,5.3,100,
Wind speed,20/06/2013,3.3917,,5.7,100,
Wind speed,21/06/2013,1.7042,,3.3,100,
Wind speed,22/06/2013,2.7833,,3.5,100,
Wind speed,23/06/2013,4.2292,,6.0,100,
Wind speed,24/06/2013,3.4,,5.1,100,
Wind speed,25/06/2013,1.4583,,3.6,100,
Wind speed,26/06/2013,2.3375,,5.3,100,
Wind speed,27/06/2013,2.0583,,3.8,100,
Wind speed,28/06/2013,3.1125,,4.8,100,
Wind speed,29/06/2013,2.4583,,3.9,100,
Wind speed,30/06/2013,2.0667,,2.6,100,
Wind speed,01/07/2013,1.6625,,2.5,100,
Wind speed,02/07/2013,2.5917,,3.8,100,
Wind speed,03/07/2013,2.0125,,2.8,100,
Wind speed,04/07/2013,2.0583,,2.6,100,
Wind speed,05/07/2013,1.2917,,2.1,100,
Wind speed,06/07/2013,1.6667,,3.6,100,
Wind speed,07/07/2013,2.7125,,3.8,100,
Wind speed,08/07/2013,3.4375,,4.2,100,
Wind speed,09/07/2013,3.3458,,5.1,100,
Wind speed,10/07/2013,3.1083,,4.8,100,
Wind speed,11/07/2013,3.4542,,5.1,100,
Wind speed,12/07/2013,1.9,,3.1,100,
Wind speed,13/07/2013,1.8417,,3.5,100,
Wind speed,14/07/2013,1.9292,,3.4,100,
Wind speed,15/07/2013,1.5583,,3.4,100,
Wind speed,16/07/2013,1.6208,,3.5,100,
Wind speed,17/07/2013,2.1167,,3.7,100,
Wind speed,18/07/2013,3.1917,,4.7,100,
Wind speed,19/07/2013,3.4792,,4.7,100,
Wind speed,20/07/2013,4.1708,,5.4,100,
Wind speed,21/07/2013,4.8458,,6.6,100,
Wind speed,22/07/2013,2.6333,,5.5,100,
Wind speed,23/07/2013,1.4583,,2.1,100,
Wind speed,24/07/2013,1.75,,2.4,100,
Wind speed,25/07/2013,2.1917,,3.7,100,
Wind speed,26/07/2013,1.3833,,1.7,100,
Wind speed,27/07/2013,1.4125,,2.5,100,
Wind speed,28/07/2013,2.1417,,3.8,100,
Wind speed,29/07/2013,2.025,,2.7,100,
Wind speed,30/07/2013,1.5833,,1.9,100,
Wind speed,31/07/2013,2.1833,,3.1,100,
Wind speed,01/08/2013,2.2458,,2.9,100,
Wind speed,02/08/2013,2.4333,,3.2,100,
Wind speed,03/08/2013,2.0625,,2.6,100,
Wind speed,04/08/2013,2.7042,,3.4,100,
Wind speed,05/08/2013,2.725,,5.9,100,
Wind speed,06/08/2013,1.1917,,1.7,100,
Wind speed,07/08/2013,1.8917,,3.4,100,
Wind speed,08/08/2013,1.8875,,2.6,100,
Wind speed,09/08/2013,2.2875,,3.2,100,
Wind speed,10/08/2013,1.3875,,2.0,100,
Wind speed,11/08/2013,1.7292,,2.7,100,
Wind speed,12/08/2013,2.0292,,3.4,100,
Wind speed,13/08/2013,1.5417,,3.2,100,
Wind speed,14/08/2013,1.6708,,2.2,100,
Wind speed,15/08/2013,2.2667,,3.5,100,
