SER_REF,TIME_REF,DATA_VAL,STATUS,UNITS,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Unnamed: 10
CPIM.SE5041F,2009.07,1047.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2009.08,1051.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2009.09,1055.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2009.1,1055.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2009.11,1056.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2009.12,1088.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2010.01,1058.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2010.02,1100.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2010.03,1086.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2010.04,1079.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2010.05,1082.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2010.06,1055.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2010.07,1068.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2010.08,1070.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2010.09,1071.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2010.1,1082.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2010.11,1075.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2010.12,1097.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2011.01,1101.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2011.02,1120.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2011.03,1122.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2011.04,1110.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2011.05,1106.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2011.06,1108.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2011.07,1109.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2011.08,1096.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2011.09,1108.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2011.1,1118.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2011.11,1130.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2011.12,1161.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2012.01,1150.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2012.02,1186.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2012.03,1208.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2012.04,1193.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2012.05,1212.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2012.06,1199.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2012.07,1210.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2012.08,1221.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2012.09,1239.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2012.1,1234.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2012.11,1253.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2012.12,1277.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2013.01,1274.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2013.02,1307.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2013.03,1281.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2013.04,1302.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2013.05,1342.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2013.06,1338.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2013.07,1337.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2013.08,1343.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2013.09,1354.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2013.1,1376.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2013.11,1376.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2013.12,1362.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2014.01,1394.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2014.02,1404.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2014.03,1382.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2014.04,1414.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2014.05,1409.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2014.06,1444.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2014.07,1404.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2014.08,1401.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2014.09,1461.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2014.1,1447.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2014.11,1438.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2014.12,1426.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2015.01,1458.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2015.02,1467.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2015.03,1446.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2015.04,1440.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2015.05,1449.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2015.06,1438.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2015.07,1387.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2015.08,1402.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2015.09,1395.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2015.1,1404.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2015.11,1398.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2015.12,1392.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2016.01,1382.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2016.02,1419.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2016.03,1422.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2016.04,1399.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2016.05,1386.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2016.06,1344.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2016.07,1355.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2016.08,1344.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2016.09,1342.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2016.1,1345.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2016.11,1370.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2016.12,1382.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2017.01,1390.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2017.02,1403.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2017.03,1349.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2017.04,1363.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2017.05,1349.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2017.06,1339.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2017.07,1328.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2017.08,1356.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2017.09,1346.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2017.1,1364.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2017.11,1347.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2017.12,1370.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2018.01,1362.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2018.02,1386.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2018.03,1366.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2018.04,1371.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2018.05,1368.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2018.06,1366.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2018.07,1349.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2018.08,1369.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2018.09,1364.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2018.1,1360.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2018.11,1394.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2018.12,1408.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2019.01,1398.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2019.02,1423.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2019.03,1401.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2019.04,1435.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2019.05,1408.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2019.06,1414.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2019.07,1377.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2019.08,1391.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2019.09,1414.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2019.1,1363.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2019.11,1425.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2019.12,1428.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2020.01,1437.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2020.02,1423.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2020.03,1426.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2020.04,1382.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2020.05,1407.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2020.06,1390.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2020.07,1426.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2020.08,1413.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2020.09,1421.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2020.1,1442.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2020.11,1390.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2020.12,1441.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2021.01,1472.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2021.02,1508.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2021.03,1438.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2021.04,1489.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2021.05,1462.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2021.06,1486.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2021.07,1483.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2021.08,1487.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE6041F,2006.11,1000.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2006.12,979.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2007.01,1052.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2007.02,1009.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2007.03,1044.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2007.04,1010.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2007.05,1008.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2007.06,1044.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2007.07,1013.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2007.08,1026.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2007.09,1039.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2007.1,1056.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2007.11,1052.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2007.12,1058.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2008.01,1073.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2008.02,1083.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2008.03,1070.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2008.04,1086.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2008.05,1076.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2008.06,1065.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2008.07,1060.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2008.08,1092.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2008.09,1087.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2008.1,1094.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2008.11,1078.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2008.12,1058.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2009.01,1123.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2009.02,1091.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2009.03,1093.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2009.04,1061.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2009.05,1072.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2009.06,1090.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2009.07,1083.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2009.08,1093.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2009.09,1097.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2009.1,1086.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2009.11,1094.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2009.12,1084.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2010.01,1171.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2010.02,1137.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2010.03,1113.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2010.04,1094.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
CPIM.SE6041F,2010.05,1077.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow,?
