depcode,deplib,cominsee,comlib,equipementid,equnbequidentique,actcode,actlib,equactivitepraticable,equactivitepratique,equactivitesallespe,actnivlib,equutilperformance,equhauteursurfaceevo,equathnbsauthauteur,equnatureskkmlance,equnateclsub,equaccueillocalrangement,equacceshandimaire,equnatureskaltitudehaute,equacceshandisvestiaire,gestiontypeproprietaireprinclib,equnatcouloir,equathnbsauttotal,equacceshandimvestiaire,equnombatiment,equtravauxrealconformite,equnaturesktotalremontee,equpresencepataugeoir,equconfortbainvapeur,equacceshandisaire,gestiontypegestionnaireprinclib,equnatimhandi,equnom,anneetravauxreallibelle,equnatureacpubmec,equsanitairepublic,equnatureacpubped,equsaenbcouloir,equerppa,equnatprofmini,gestiontypeproprietaireseclib,equipementtir300,equutilformation,equnatureskjardinalpin,equnatureskslalom,equdemarchehqe,equsono,equipementtirautre,equtravauxrealnorme,equdatecreation,equnatureskborder,anneeservicelib,nb_ficheequipement,equnatureskhalfpipe,equnatureacsecmec,equnaturesevoies,equnatureacpubrout,equlongueurevolution,equnaturepdesi,equnatsurv,equsaehauteur,column_202,equnatriviere,equipementtypelib,equeclairage,equvestiairespochauffe,equaccueilaucun,equathnbcouloirligne,equnatlongueurbassin,equconfortbainbouillonant,equsanitairesportif,equnatnbp7,equnatnbptotal,equnatnbp5,equnatnbp3,equipnaturesituationlib,equnatureskaltitudebasse,equnbvestiairearbitre,equdatemaj,equacceshandimsanispo,equnatureloctec,equaccueildopage,equacceshandimtribune,equnatureskdebit,equnatureskjardinnordique,equacceshandimsanipub,equnaturelocped,equipementtypecode,naturesollib,equnatmm,equathnblancertotal,equipementtir10,equtravauxrealdegradation,equnatureacpubnau,equchauffagesolaire,equnatpentaglisse,equnatfm,equerpoa,equerpref,equsurfaceevolution,equathnbsautlongueur,equathnbdisque,equathnbsauttriple,equerpcategorie,equacceshandissanipub,equdatederniertravauxaucun,equaccueilclub,equaccueilsalle,equnaturesknbkmskinordique,equgestiondsp,equnatautre,equipementtir100,equnbvestiairespo,equaccueilautre,equdouche,equtravauxrealvetuste,equnatureacsecped,equhauteurevolution,equacceshandissanispo,equgpsy,equathlonglignedroite,equipementtir200,equathnbmarteaumixte,equproximite,equathriviere,equerpl,equerpo,equerpn,naturelibelle,equnaturesksnowpark,equnatmav,equutilscolaire,equnatnbp10,equnaturealert,equaccueilbuvette,equnatlargeurbassin,equgpsx,equerpx,insnom,equlargeurevolution,equerpp,column_201,equerpr,equconfortautre,equnaturesknbkmskialpin,equconfortsolarium,equipementtir50,equaccueilreception,equaccueilbureau,equchauffagegaz,equsaesurface,equathdev,equtableaufixe,equerpcts,equnatformelib,equacceshandistribune,equgpsy_x,equaccueilinfirmerie,equnatnbttotal,equathnbcouloirhorsligne,equutilindividuel,equutilclub,equnatureclassfedemaxi,column_200,equaccueilmedic,equchauffageautre,equutilautre,equnatureacsecrout,equchauffageelectricite,equerpsg,equipementtir25,equconfortsauna,equanneeservice,equnatureautorise,equnatureshnbpisteneigearti,equconfortaucun,equnatsurfacebassin,equnatnbt3,equnatnbt1,equdatederniertravauxreal,gestiontypegestionnaireseclib,equnbplacetribune,equathnbjavelot,equnaturesignal,equacceshandimaucun,equutilrecreation,equnaturesktremplin,equchauffagenon,equnattobog,equacceshandisaucun,equnbcouloirpiste,equnatureestour,equipementtirplateau,equathnbmarteau,equtravauxrealusager,equnatureclassfedemini,equathnbsautperche,equnatureaetreuil,equathnbpoids,insnumeroinstall,equchauffagefuel,equerprpe,equnatprofmax,equnatureacsecnau,equnatsurfaceplagebassin,equchrono,equnatsonorisationsub,equouvertsaison,equamenagementaucun,insaccessibiliteaucun,inscodepostal,inspartlibelle,insnbcouvert,insarrondissement,instransporttrain,insnbplaceparkinghandi,instransportmetro,insnblit,inslieudit,instransportbateau,insmulticommune,insdatecreation,insnbplaceparking,nb_equipements,instransportautre,insemprisefonciere,instransporttram,insaccessibilitehandimoteur,insnovoie,insgardiennee,inslibellevoie,insinternat,instransportbus,insdatemaj,insaccessibilitehandisens
94,Val-de-Marne,94071,Sucy-en-Brie,154491,1,8104,Tir aux armes reglementaires,-1,-1,0,Competition departementale,1.0,,,,,-1,Oui,,Non-concerne,Commune,,,Non-concerne,,0,,,0,Non,Association(s),,Ancien Pas De Tir A 10 Metres,,,0,,,0,,,0.0,1.0,,,0.0,0,0.0,0,2005-09-23T00:00:00,,1975-1984,4,,,,,12.0,,,,,,Pas de tir a la cible,-1,0.0,0,,,0,-1,,,,,,,0,2016-04-04T13:52:02,Non,,0,Non-concerne,,,Non-concerne,,1402,Beton,,,-1.0,0,,0,,,0.0,0,84.0,,,,,Non-concerne,-1,0,0,,0.0,,0.0,0,0,0,0,,3.0,Non,48.76853,,0.0,,0,,0,0.0,0.0,Interieur,,,,,,-1,,2.53153,0,Cercle De Tir Sucy En Brie,7.0,0.0,,0,0,,0,0.0,0,-1,0,,,0,0,,Non-concerne,"48.76853, 2.53153",0,,,,1.0,,,0,0,1.0,,-1,0,0.0,0,1980.0,,,-1,,,,,,0,,,Non,1.0,,0,,Oui,7.0,,0.0,,0,,,,,940710012,0,0,,,,0,,0.0,-1,0,94370,Non,0,,1,0,0,0,Fort De Sucy En Brie,0,0.0,2005-09-23T00:00:00,50,5,0,0,0,1,,Non,Allee Sere De Rivieres,0.0,1,2016-04-04T13:52:02,0
94,Val-de-Marne,94071,Sucy-en-Brie,154495,1,8001,Tennis de table,-1,-1,-1,Entrainement,,,,,,-1,Oui,,Non,Commune,,,Oui,,0,,,0,Non,Commune,,Salle D'Escrime,1995-2004,,-1,,,0,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1965-1974,4,,,,,14.98,,,,,,Salle d'escrime,-1,-1.0,0,,,0,-1,,,,,,,1,2016-03-08T17:04:33,Oui,,0,Non-concerne,,,Oui,,2115,Parquet,,,,0,,0,,,0.0,0,183.0,,,,3.0,Non,0,0,0,,0.0,,,3,0,-1,0,,4.0,Non,48.76978,,,,0,,0,0.0,0.0,Interieur,,,1.0,,,0,,2.53339,-1,Gymnase Du Fort,12.26,0.0,,0,0,,0,,-1,0,-1,,,0,0,,Non-concerne,"48.76978, 2.53339",0,,,,1.0,,,0,0,1.0,,0,0,,0,1965.0,,,-1,,,,2004.0,,0,,,Non,1.0,,0,,Oui,5.0,,,,0,,,,,940710013,0,0,,,,0,,0.0,-1,0,94370,Non,0,,0,0,0,0,,0,0.0,2005-09-23T00:00:00,50,5,0,0,0,1,33,Avec logement de gardien,Avenue Du Fort,0.0,1,2016-03-08T17:04:33,0
94,Val-de-Marne,94071,Sucy-en-Brie,154497,1,1101,Basket-Ball,-1,-1,0,Entrainement,,,,,,-1,Oui,,Non,Commune,,,Oui,,0,,,0,Non,Commune,,Gymnase Du Fort,,,-1,,,0,,,,1.0,,,0.0,-1,,0,2005-09-23T00:00:00,,1975-1984,4,,,,,46.0,,,,,,Salle multisports,-1,-1.0,0,,,0,-1,,,,,,,1,2016-03-08T17:04:33,Oui,,0,Non,,,Oui,,1901,Synthetique (hors gazon),,,,0,,0,,,0.0,0,1012.0,,,,3.0,Non,-1,0,0,,0.0,,,3,0,-1,0,,7.0,Non,48.76969,,,,0,,0,0.0,0.0,Interieur,,,1.0,,,0,,2.53348,-1,Gymnase Du Fort,22.0,0.0,,0,0,,0,,-1,0,-1,,,-1,0,,Non,"48.76969, 2.53348",0,,,,1.0,,,0,0,1.0,,0,0,,0,1976.0,,,-1,,,,,,208,,,Non,1.0,,0,,Oui,,,,,0,,,,,940710013,0,0,,,,0,,0.0,0,0,94370,Non,0,,0,0,0,0,,0,0.0,2005-09-23T00:00:00,50,5,0,0,0,1,33,Avec logement de gardien,Avenue Du Fort,0.0,1,2016-03-08T17:04:33,0
94,Val-de-Marne,94071,Sucy-en-Brie,154507,1,502,Lancer,-1,-1,0,Entrainement,,,1.0,,,0,Non,,Non,Commune,,4.0,Non,,0,,,0,Non,Commune,,Stade D'Athletisme,,,-1,,,-1,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1965-1974,16,,,,,,,,,,,Stade dathletisme,0,-1.0,0,6.0,,0,-1,,,,,,,4,2016-03-08T12:10:16,Non,,0,Non,,,Non,,1001,Stabilise/cendree,,4.0,,0,,0,,,0.0,0,,2.0,1.0,0.0,3.0,Non,-1,0,0,,0.0,,,4,0,-1,0,,,Non,48.75911,150.0,,0.0,0,0.0,0,0.0,0.0,Decouvert,,,1.0,,,0,,2.53288,0,Parc Des Sports De Sucy En Brie,,0.0,,0,0,,0,,0,0,0,,400.0,0,0,,Non,"48.75911, 2.53288",0,,6.0,1.0,1.0,,,0,0,,,0,0,,0,1969.0,,,-1,,,,,,580,1.0,,Oui,1.0,,-1,,Oui,,,,1.0,0,,1.0,,1.0,940710018,0,0,,,,0,,0.0,-1,1,94370,Complexe sportif,0,,0,3,0,0,,0,0.0,2005-09-23T00:00:00,100,24,0,480000,0,0,,Avec logement de gardien,Route De La Queue En Brie,0.0,1,2016-03-08T12:10:16,0
94,Val-de-Marne,94071,Sucy-en-Brie,154510,1,6401,Rugby a 15 / Rugby a 7,-1,-1,0,Entrainement,,,,,,0,Non,,Non,Commune,,,Non,,0,,,0,Non,Commune,,Terrain De Rugby 1,,,-1,,,-1,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1985-1994,16,,,,,114.0,,,,,,Terrain de rugby,-1,-1.0,-1,,,0,-1,,,,,,,4,2016-03-08T12:10:17,Non,,0,Non-concerne,,,Non,,2803,Gazon naturel,,,,0,,0,,,0.0,0,7752.0,,,,5.0,Non,-1,0,0,,0.0,,,8,0,-1,0,,,Non,48.75906,,,,0,,0,0.0,0.0,Decouvert,,,1.0,,,0,,2.54081,0,Parc Des Sports De Sucy En Brie,68.0,0.0,,0,0,,0,,0,0,0,,,0,0,,Non-concerne,"48.75906, 2.54081",0,,,,1.0,,,0,0,1.0,,0,0,,0,1988.0,,,-1,,,,,,0,,,Oui,1.0,,-1,,Oui,,,,,0,,,,,940710018,0,0,,,,0,,0.0,-1,1,94370,Complexe sportif,0,,0,3,0,0,,0,0.0,2005-09-23T00:00:00,100,24,0,480000,0,0,,Avec logement de gardien,Route De La Queue En Brie,0.0,1,2016-03-08T12:10:16,0
94,Val-de-Marne,94071,Sucy-en-Brie,356794,1,7901,Tennis,-1,-1,0,Loisir - Entretien - Remise en forme,,,,,,0,Oui,,Non,Commune,,,Non,,0,,,0,Non,Etablissement prive commercial,,Mur De Tennis,,,-1,,,0,,,,1.0,,,,0,,0,2016-02-17T15:46:04,,1975-1984,16,,,,,13.0,,,,,,Mur de tennis,0,-1.0,0,,,0,-1,,,,,,,0,2016-02-17T00:00:00,Non,,0,Non-concerne,,,Non,,1105,Beton,,,,0,,0,,,0.0,0,169.0,,,,,Non,-1,-1,-1,,,,,2,0,-1,0,,2.0,Non,48.77393,,,,0,,0,0.0,0.0,Decouvert,,,1.0,,,0,,2.50462,0,Stade Paul Meyer,13.0,0.0,,0,0,,0,,-1,-1,0,,,0,0,,Non-concerne,"48.77393, 2.50462",0,,,,1.0,,,0,0,1.0,,0,0,,0,1980.0,,,-1,,,,,,0,,,Non,1.0,,-1,,Oui,,,,,0,,,,,940710002,0,0,,,,0,,,0,0,94370,Non,70,,1,6,0,0,,0,0.0,2005-09-23T00:00:00,120,33,0,200000,0,1,39,Avec logement de gardien,Rue De Paris,0.0,1,2016-02-17T15:46:04,0
94,Val-de-Marne,94071,Sucy-en-Brie,357396,1,1101,Basket-Ball,-1,-1,0,Scolaire,,,,,,0,Oui,,Non,Etablissement d'enseignement prive,,,Non,,0,,,0,Non,Etablissement d'enseignement prive,,Terrain De Sport,,,0,,,0,,,,1.0,,,0.0,0,,0,2016-03-24T10:50:14,,1995-2004,2,,,,,30.0,,,,,,Plateau EPS/Multisports/city-stades,0,-1.0,-1,,,0,-1,,,,,,,0,,Non,,0,Non-concerne,,,Non-concerne,,1701,Bitume,,,,0,,0,,,0.0,0,30.0,,,,,Non-concerne,-1,0,0,,0.0,,,2,0,-1,0,,,Non,48.76787,,,,0,,0,0.0,0.0,Decouvert,,,1.0,,,0,,2.51642,0,Ecole Privee Du Petit Val,15.0,0.0,,0,0,,0,,0,0,0,,,0,0,,Non-concerne,"48.76787, 2.51642",0,,,,,,,0,0,,,0,0,,0,2003.0,,,-1,,,,,,0,,,Non,1.0,,-1,,Oui,,,,,0,,,,,940710025,0,0,,,,0,,0.0,-1,0,94370,Etablissement scolaire,1200,,0,0,0,0,,0,0.0,2010-06-07T00:00:00,50,2,0,180,0,1,12,Non,Avenue Albert Pleuvry,0.0,1,2016-03-24T10:50:14,0
94,Val-de-Marne,94071,Sucy-en-Brie,154460,1,3603,Culturisme,-1,-1,0,Loisir - Entretien - Remise en forme,,,,,,0,Non,,Non,Etablissement prive commercial,,,Non,,0,,,0,Non,Etablissement prive commercial,,Salle Cardiotraining,1995-2004,,0,,,0,,,,1.0,,,0.0,-1,,0,2005-09-23T00:00:00,,1985-1994,3,,,,,6.0,,,,,,Salle de musculation/cardiotraining,-1,-1.0,-1,,,0,-1,,,,,,,0,2016-02-17T15:48:47,Non,,0,Non-concerne,,,Non-concerne,,802,Parquet,,,,0,,0,,,0.0,0,36.0,,,,5.0,Non-concerne,0,0,0,,0.0,,,2,0,-1,0,,3.0,Non,48.77316,,,,0,,0,0.0,0.0,Interieur,,,,,,0,,2.50373,-1,Magic Form Sucy-En-Brie,6.0,0.0,,0,0,,0,,0,0,0,,,0,0,,Non-concerne,"48.77316, 2.50373",0,,,1.0,,,,0,0,,,-1,0,,0,1989.0,,,-1,,,,2004.0,,0,,,Oui,1.0,,0,,Oui,,,,,0,,,,,940710001,0,0,,,,0,,0.0,0,1,94370,Non,0,,1,0,0,0,,0,0.0,2005-09-23T00:00:00,4,3,0,350,0,0,6,Non,Allee Du Pacifique,0.0,1,2016-02-17T15:48:47,0
94,Val-de-Marne,94071,Sucy-en-Brie,154471,4,7901,Tennis,-1,-1,0,Entrainement,,,,,,0,Oui,,Non,Commune,,,Non,,0,,,0,Non,Etablissement prive commercial,,4 Courts De Tennis Decouverts Synthetiques N 18-19-20-21,,,-1,,,0,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1975-1984,16,,,,,18.0,,,,,,Court de tennis,0,-1.0,0,,,0,-1,,,,,,,0,2016-02-17T15:46:04,Non,,0,Non-concerne,,,Non,,501,Synthetique (hors gazon),,,,0,,0,,,0.0,0,648.0,,,,5.0,Non,-1,-1,0,,0.0,,,2,0,-1,0,,,Non,48.7746,,,,0,,0,0.0,0.0,Decouvert,,,1.0,,,-1,,2.50361,-1,Stade Paul Meyer,648.0,0.0,,0,0,,0,,0,-1,0,,,0,0,,Non-concerne,"48.7746, 2.50361",0,,,,1.0,,,0,0,1.0,,0,0,,0,1980.0,,,-1,,,,,,0,,,Non,1.0,,-1,,Oui,,,,,0,,,,,940710002,0,0,,,,0,,0.0,-1,0,94370,Non,70,,1,6,0,0,,0,0.0,2005-09-23T00:00:00,120,33,0,200000,0,1,39,Avec logement de gardien,Rue De Paris,0.0,1,2016-02-17T15:46:04,0
94,Val-de-Marne,94071,Sucy-en-Brie,154480,1,701,"Badminton, Jeu de volant",-1,-1,0,Entrainement,,,,,,0,Oui,,Non,Commune,,,Non,,0,,,0,Non,Commune,,La Grande Salle,1995-2004,,-1,,,0,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1965-1974,2,,,,,40.0,,,,,,Salle multisports,-1,-1.0,0,,,0,-1,,,,,,,0,2016-03-09T09:35:18,Non,,0,Non-concerne,,,Non,,1901,Synthetique (hors gazon),,,,0,,0,,,0.0,0,800.0,,,,3.0,Non,0,0,0,,0.0,,,3,0,-1,-1,,5.0,Non,48.77174,,,,0,,-1,0.0,0.0,Interieur,,,1.0,,,0,,2.51494,-1,Gymnase Montaleau,20.0,0.0,,0,0,,0,,0,-1,-1,,,0,0,,Non-concerne,"48.77174, 2.51494",0,,,,1.0,,,0,0,1.0,,0,0,,0,1965.0,,,-1,,,,2001.0,,0,,,Non,1.0,,0,,Oui,,,,,0,,,,,940710006,0,0,,,,0,,0.0,-1,0,94370,Non,0,,1,0,0,0,,0,0.0,2005-09-23T00:00:00,0,2,0,0,0,1,,Avec logement de gardien,Rue De Montaleau,0.0,1,2016-03-09T09:35:18,0
94,Val-de-Marne,94071,Sucy-en-Brie,154481,1,2402,Autres Danses,-1,-1,0,Entrainement,,,,,,0,Oui,,Non,Commune,,,Non,,0,,,0,Non,Commune,,Salle De Danse,,,-1,,,0,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1965-1974,2,,,,,11.0,,,,,,Salle de danse,-1,-1.0,0,,,0,-1,,,,,,,0,2016-03-09T09:35:18,Non,,0,Non-concerne,,,Non,,2105,Parquet,,,,0,,0,,,0.0,0,99.0,,,,3.0,Non,-1,0,0,,0.0,,,3,0,-1,0,,3.0,Non,48.77173,,,,0,,-1,0.0,0.0,Interieur,,,1.0,,,0,,2.51495,-1,Gymnase Montaleau,9.0,0.0,,0,0,,0,,0,-1,-1,,,0,0,,Non-concerne,"48.77173, 2.51495",0,,,,1.0,,,0,0,1.0,,0,0,,0,1965.0,,,-1,,,,,,0,,,Non,1.0,,0,,Oui,,,,,0,,,,,940710006,0,0,,,,0,,0.0,-1,0,94370,Non,0,,1,0,0,0,,0,0.0,2005-09-23T00:00:00,0,2,0,0,0,1,,Avec logement de gardien,Rue De Montaleau,0.0,1,2016-03-09T09:35:18,0
94,Val-de-Marne,94071,Sucy-en-Brie,154485,1,3602,Musculation,-1,-1,0,Loisir - Entretien - Remise en forme,,,,,,0,Oui,,Non,Commune,,,Oui,,0,,,0,Non,Commune,,Salle De Musculation,,,-1,,,0,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1995-2004,3,,,,,10.0,,,,,,Salle de musculation/cardiotraining,-1,-1.0,-1,,,0,-1,,,,,,,0,2016-03-09T09:32:34,Oui,,0,Non-concerne,,,Oui,,802,Synthetique (hors gazon),,,,0,,0,,,0.0,0,55.0,,,,5.0,Non,-1,0,0,,0.0,,,2,0,-1,0,,2.55,Non,48.7751,,,,0,,0,0.0,0.0,Interieur,,,1.0,,,0,,2.52616,-1,Anim'Sport,5.5,0.0,,0,0,,0,,0,0,-1,,,0,0,,Non-concerne,"48.7751, 2.52616",0,,,,1.0,,,0,0,1.0,,0,0,,0,2003.0,,,-1,,,,,,0,,,Non,1.0,,0,,Oui,,,,,0,,,,,940710009,0,0,,,,0,,0.0,-1,1,94370,Non,0,,0,0,0,0,Le Rond D'Or,0,0.0,2005-09-23T00:00:00,20,3,0,300,0,0,,Non,Place De La Fraternite,0.0,1,2016-03-09T09:32:34,0
94,Val-de-Marne,94071,Sucy-en-Brie,154488,1,8901,Activites de forme et de sante,-1,-1,0,Loisir - Entretien - Remise en forme,,,,,,0,Non,,Non,Commune,,,Non,,0,,,0,Non,Commune,,Dojo / Ring De Boxe,,,-1,,,0,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1995-2004,3,,,,,11.22,,,,,,Dojo / Salle d'arts martiaux,-1,-1.0,-1,,,0,-1,,,,,,,0,2016-03-09T09:32:34,Oui,,0,Non-concerne,,,Oui,,1801,Synthetique (hors gazon),,,,0,,0,,,0.0,0,77.3,,,,5.0,Non,-1,0,0,,0.0,,,2,0,-1,0,,3.0,Non,48.7751,,,,0,,0,0.0,0.0,Interieur,,,1.0,,,0,,2.52617,-1,Anim'Sport,6.89,0.0,,0,0,,0,,0,0,-1,,,0,0,,Non-concerne,"48.7751, 2.52617",0,,,,1.0,,,0,0,1.0,,0,0,,0,2003.0,,,-1,,,,,,0,,,Non,1.0,,0,,Oui,,,,,0,,,,,940710009,0,0,,,,0,,0.0,-1,1,94370,Non,0,,0,0,0,0,Le Rond D'Or,0,0.0,2005-09-23T00:00:00,20,3,0,300,0,0,,Non,Place De La Fraternite,0.0,1,2016-03-09T09:32:34,0
94,Val-de-Marne,94071,Sucy-en-Brie,154503,1,1101,Basket-Ball,-1,-1,0,Entrainement,,,,,,0,Non,,Non,Commune,,,Oui,,0,,,0,Non,Commune,,Salle A,A partir de 2005,,-1,,,0,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1965-1974,3,,,,,20.0,,,,,,Salles polyvalentes / des fates / non specialisees,-1,-1.0,0,,,0,-1,,,,,,,0,2016-03-08T12:15:48,Non,,0,Non-concerne,,,Non,,2201,Synthetique (hors gazon),,,,0,,0,,,0.0,0,230.0,,,,5.0,Non,0,0,0,,0.0,,,4,0,-1,0,,4.0,Non,48.76242,,,,0,,0,0.0,0.0,Interieur,,,1.0,,,0,,2.53537,-1,Gymnase Du Plateau,11.5,0.0,,0,0,,0,,0,-1,-1,,,0,0,,Non-concerne,"48.76242, 2.53537",0,,,,1.0,,,0,0,1.0,,0,0,,0,1966.0,,,-1,,,,2007.0,,0,,,Non,1.0,,0,,Oui,,,,,0,,,,,940710017,0,0,,,,0,,0.0,-1,0,94370,Non,0,,0,0,0,0,,0,0.0,2005-09-23T00:00:00,10,3,0,0,0,1,52,Avec logement de gardien,Route De La Queue En Brie,0.0,1,2016-03-08T12:15:48,0
94,Val-de-Marne,94071,Sucy-en-Brie,154504,1,701,"Badminton, Jeu de volant",-1,-1,-1,Entrainement,1.0,,,,,0,Oui,,Non,Commune,,,Oui,,0,,,0,Non,Commune,,La Grande Salle,A partir de 2005,,-1,,,0,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1965-1974,3,,,,,40.0,,,,,,Salle multisports,-1,-1.0,0,,,0,-1,,,,,,,0,2016-03-08T12:15:48,Non,,0,Non-concerne,,,Non,,1901,Synthetique (hors gazon),,,,0,,0,,,0.0,0,800.0,,,,5.0,Non,0,0,0,,0.0,,,4,0,-1,0,,6.0,Non,48.76214,,,,0,,0,0.0,0.0,Interieur,,,1.0,,,0,,2.53573,-1,Gymnase Du Plateau,20.0,0.0,,0,0,,0,,0,-1,-1,,,-1,0,,Non-concerne,"48.76214, 2.53573",0,,,,1.0,,,0,0,1.0,,0,0,,0,1966.0,,,-1,,,,2007.0,,0,,,Non,1.0,,0,,Oui,,,,,0,,,,,940710017,0,0,,,,0,,0.0,0,0,94370,Non,0,,0,0,0,0,,0,0.0,2005-09-23T00:00:00,10,3,0,0,0,1,52,Avec logement de gardien,Route De La Queue En Brie,0.0,1,2016-03-08T12:15:48,0
94,Val-de-Marne,94071,Sucy-en-Brie,154504,1,3701,Handball / Mini hand / Handball de plage,-1,-1,0,Entrainement,1.0,,,,,0,Oui,,Non,Commune,,,Oui,,0,,,0,Non,Commune,,La Grande Salle,A partir de 2005,,-1,,,0,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1965-1974,3,,,,,40.0,,,,,,Salle multisports,-1,-1.0,0,,,0,-1,,,,,,,0,2016-03-08T12:15:48,Non,,0,Non-concerne,,,Non,,1901,Synthetique (hors gazon),,,,0,,0,,,0.0,0,800.0,,,,5.0,Non,0,0,0,,0.0,,,4,0,-1,0,,6.0,Non,48.76214,,,,0,,0,0.0,0.0,Interieur,,,1.0,,,0,,2.53573,-1,Gymnase Du Plateau,20.0,0.0,,0,0,,0,,0,-1,-1,,,-1,0,,Non-concerne,"48.76214, 2.53573",0,,,,1.0,,,0,0,1.0,,0,0,,0,1966.0,,,-1,,,,2007.0,,0,,,Non,1.0,,0,,Oui,,,,,0,,,,,940710017,0,0,,,,0,,0.0,0,0,94370,Non,0,,0,0,0,0,,0,0.0,2005-09-23T00:00:00,10,3,0,0,0,1,52,Avec logement de gardien,Route De La Queue En Brie,0.0,1,2016-03-08T12:15:48,0
94,Val-de-Marne,94071,Sucy-en-Brie,154524,1,3501,Gymnastique volontaire,-1,-1,0,Loisir - Entretien - Remise en forme,,,,,,0,Non,,Non,Commune,,,Non,,0,,,0,Non,Commune,,Salle De Danse Des Bruyeres,,,0,,,0,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1975-1984,1,,,,,,,,,,,Salle de danse,-1,-1.0,-1,,,0,-1,,,,,,,0,2016-03-08T11:50:48,Non,,0,Non-concerne,,,Non-concerne,,2105,Parquet,,,,0,,0,,,0.0,0,96.0,,,,5.0,Non-concerne,-1,0,0,,0.0,,,1,0,-1,0,,4.0,Non,48.758,,,,0,,0,0.0,0.0,Interieur,,,,,,0,,2.5499,-1,Salle De Danse Des Bruyeres,,0.0,,0,0,,0,,0,0,-1,,,0,0,,Non-concerne,"48.758, 2.5499",0,,,,1.0,,,0,0,1.0,,0,0,,0,,,,-1,,,,,,0,,,Oui,1.0,,0,,Oui,,,,,0,,,,,940710020,0,0,,,,0,,0.0,-1,1,94370,Non,0,,0,0,0,0,,0,0.0,2005-09-23T00:00:00,0,1,0,200,0,0,,Non,Boulevard De La Liberte,0.0,1,2016-03-08T11:50:48,0
94,Val-de-Marne,94071,Sucy-en-Brie,280165,1,503,Course sur piste,-1,-1,0,Entrainement,,,,,,0,Non,,Non-concerne,Commune,,,Non-concerne,,0,,,0,Non,Commune,,Piste D'Athletisme,,,0,,,0,,,,,,,0.0,0,,0,2007-05-11T00:00:00,,1985-1994,2,,,,,150.0,,,,,,Piste d'athletisme isolee,-1,0.0,-1,,,0,0,,,,,,,0,2016-03-09T09:31:16,Non-concerne,,0,Non-concerne,,,Non-concerne,,1004,Stabilise/cendree,,,,0,,0,,,0.0,0,600.0,,,,,Non-concerne,-1,0,0,,0.0,,,0,0,0,0,,,Non-concerne,48.77721,,,,-1,,0,0.0,0.0,Decouvert,,,,,,0,,2.52821,0,City Stade De La Fosse-Rouge,4.0,0.0,,0,0,,0,,0,0,0,,,0,0,,Non-concerne,"48.77721, 2.52821",0,,,1.0,,,,0,0,,,0,0,,0,,,,-1,,,,,,0,,,Oui,1.0,,-1,,Oui,3.0,,,,0,,,,,940710011,0,0,,,,0,,0.0,-1,1,94370,Non,0,,0,0,0,0,,0,0.0,2005-09-23T00:00:00,0,2,0,629,0,0,,Non,Rue Du Grand-Val,0.0,1,2016-03-09T09:31:16,0
94,Val-de-Marne,94071,Sucy-en-Brie,280197,2,8104,Tir aux armes reglementaires,-1,0,0,Competition departementale,1.0,,,,,-1,Oui,,Non-concerne,Commune,,,Non-concerne,,0,,,0,Non,Commune,,Nouveaux Pas De Tir A 10 Metres,,,0,,,0,,,0.0,1.0,,,0.0,0,0.0,0,2007-05-14T00:00:00,,A partir de 2005,4,,,,,14.0,,,,,,Pas de tir a la cible,-1,0.0,0,,,0,-1,,,,,,,0,2016-04-04T13:52:03,Oui,,0,Non-concerne,,,Non-concerne,,1402,Carrelage,,,-1.0,0,,0,,,0.0,0,140.0,,,,,Non-concerne,-1,-1,0,,0.0,,0.0,0,0,0,0,,3.0,Non,48.76854,,0.0,,0,,0,0.0,0.0,Interieur,,,,,,-1,,2.53151,0,Cercle De Tir Sucy En Brie,10.0,0.0,,0,0,,0,0.0,0,-1,0,,,0,0,,Non-concerne,"48.76854, 2.53151",0,,,,1.0,,,0,0,1.0,,-1,0,0.0,0,2005.0,,,-1,,,,,,0,,,Non,1.0,,0,,Oui,7.0,,0.0,,0,,,,,940710012,0,0,,,,0,,0.0,-1,0,94370,Non,0,,1,0,0,0,Fort De Sucy En Brie,0,0.0,2005-09-23T00:00:00,50,5,0,0,0,1,,Non,Allee Sere De Rivieres,0.0,1,2016-04-04T13:52:02,0
