"reg_""Semaine""_""cl_age90""_""NewAdmHospit"""
"01;""2020-S13"";""59"";7"
"01;""2020-S14"";""59"";3"
"01;""2020-S15"";""59"";3"
"01;""2020-S16"";""59"";0"
"01;""2020-S17"";""59"";0"
"01;""2020-S18"";""59"";0"
"01;""2020-S19"";""59"";0"
"01;""2020-S20"";""59"";0"
"01;""2020-S21"";""59"";0"
"01;""2020-S22"";""59"";1"
"01;""2020-S23"";""59"";0"
"01;""2020-S24"";""59"";0"
"01;""2020-S25"";""59"";0"
"01;""2020-S26"";""59"";0"
"01;""2020-S27"";""59"";0"
"01;""2020-S28"";""59"";0"
"01;""2020-S29"";""59"";0"
"01;""2020-S30"";""59"";0"
"01;""2020-S31"";""59"";0"
"01;""2020-S32"";""59"";0"
"01;""2020-S33"";""59"";0"
"01;""2020-S34"";""59"";4"
"01;""2020-S35"";""59"";6"
"01;""2020-S36"";""59"";17"
"01;""2020-S37"";""59"";13"
"01;""2020-S38"";""59"";22"
"01;""2020-S39"";""59"";14"
"01;""2020-S40"";""59"";16"
"01;""2020-S41"";""59"";12"
"01;""2020-S42"";""59"";8"
"01;""2020-S43"";""59"";6"
"01;""2020-S44"";""59"";4"
"01;""2020-S45"";""59"";4"
"01;""2020-S46"";""59"";4"
"01;""2020-S47"";""59"";0"
"01;""2020-S48"";""59"";1"
"01;""2020-S49"";""59"";2"
"01;""2020-S50"";""59"";2"
"01;""2020-S51"";""59"";0"
"01;""2020-S52"";""59"";1"
"01;""2020-S53"";""59"";0"
"01;""2021-S01"";""59"";1"
"01;""2021-S02"";""59"";1"
"01;""2021-S03"";""59"";3"
"01;""2021-S04"";""59"";2"
"01;""2021-S05"";""59"";2"
"01;""2021-S06"";""59"";2"
"01;""2021-S07"";""59"";3"
"01;""2021-S08"";""59"";3"
"01;""2021-S09"";""59"";2"
"01;""2021-S10"";""59"";6"
"01;""2021-S11"";""59"";5"
"01;""2021-S12"";""59"";8"
"01;""2021-S13"";""59"";6"
"01;""2021-S14"";""59"";12"
"01;""2021-S15"";""59"";13"
"01;""2021-S16"";""59"";15"
"01;""2021-S17"";""59"";21"
"01;""2021-S18"";""59"";9"
"01;""2021-S19"";""59"";10"
"01;""2021-S20"";""59"";13"
"01;""2021-S21"";""59"";3"
"01;""2021-S22"";""59"";11"
"01;""2021-S23"";""59"";7"
"01;""2021-S24"";""59"";3"
"01;""2021-S25"";""59"";8"
"01;""2021-S26"";""59"";5"
"01;""2021-S27"";""59"";6"
"01;""2021-S28"";""59"";6"
"01;""2021-S29"";""59"";8"
"01;""2021-S30"";""59"";15"
"01;""2021-S31"";""59"";41"
"01;""2021-S32"";""59"";85"
"01;""2021-S33"";""59"";87"
"01;""2021-S34"";""59"";64"
"01;""2021-S35"";""59"";52"
"01;""2020-S09"";""69"";0"
"01;""2020-S10"";""69"";0"
"01;""2020-S11"";""69"";2"
"01;""2020-S12"";""69"";4"
"01;""2020-S13"";""69"";11"
"01;""2020-S14"";""69"";6"
"01;""2020-S15"";""69"";1"
"01;""2020-S16"";""69"";0"
"01;""2020-S17"";""69"";1"
"01;""2020-S18"";""69"";0"
"01;""2020-S19"";""69"";0"
"01;""2020-S20"";""69"";0"
"01;""2020-S21"";""69"";0"
"01;""2020-S22"";""69"";0"
"01;""2020-S23"";""69"";0"
"01;""2020-S24"";""69"";0"
"01;""2020-S25"";""69"";0"
"01;""2020-S26"";""69"";2"
"01;""2020-S27"";""69"";0"
"01;""2020-S28"";""69"";1"
"01;""2020-S29"";""69"";0"
"01;""2020-S30"";""69"";0"
"01;""2020-S31"";""69"";0"
"01;""2020-S32"";""69"";1"
"01;""2020-S33"";""69"";0"
"01;""2020-S34"";""69"";2"
"01;""2020-S35"";""69"";4"
"01;""2020-S36"";""69"";10"
"01;""2020-S37"";""69"";28"
"01;""2020-S38"";""69"";24"
"01;""2020-S39"";""69"";30"
"01;""2020-S40"";""69"";36"
"01;""2020-S41"";""69"";15"
"01;""2020-S42"";""69"";11"
"01;""2020-S43"";""69"";9"
"01;""2020-S44"";""69"";10"
"01;""2020-S45"";""69"";8"
"01;""2020-S46"";""69"";3"
"01;""2020-S47"";""69"";3"
"01;""2020-S48"";""69"";2"
"01;""2020-S49"";""69"";2"
"01;""2020-S50"";""69"";2"
"01;""2020-S51"";""69"";2"
"01;""2020-S52"";""69"";2"
"01;""2020-S53"";""69"";1"
"01;""2021-S01"";""69"";0"
"01;""2021-S02"";""69"";4"
"01;""2021-S03"";""69"";3"
"01;""2021-S04"";""69"";2"
"01;""2021-S05"";""69"";3"
"01;""2021-S06"";""69"";5"
"01;""2021-S07"";""69"";6"
"01;""2021-S08"";""69"";7"
"01;""2021-S09"";""69"";6"
"01;""2021-S10"";""69"";10"
"01;""2021-S11"";""69"";10"
"01;""2021-S12"";""69"";4"
"01;""2021-S13"";""69"";9"
"01;""2021-S14"";""69"";12"
"01;""2021-S15"";""69"";25"
"01;""2021-S16"";""69"";18"
"01;""2021-S17"";""69"";15"
"01;""2021-S18"";""69"";19"
"01;""2021-S19"";""69"";9"
"01;""2021-S20"";""69"";20"
"01;""2021-S21"";""69"";16"
"01;""2021-S22"";""69"";11"
"01;""2021-S23"";""69"";6"
"01;""2021-S24"";""69"";4"
"01;""2021-S25"";""69"";5"
"01;""2021-S26"";""69"";5"
"01;""2021-S27"";""69"";5"
"01;""2021-S28"";""69"";8"
"01;""2021-S29"";""69"";11"
"01;""2021-S30"";""69"";24"
"01;""2021-S31"";""69"";39"
"01;""2021-S32"";""69"";72"
"01;""2021-S33"";""69"";117"
"01;""2021-S34"";""69"";81"
"01;""2021-S35"";""69"";54"
"01;""2020-S09"";""79"";0"
"01;""2020-S10"";""79"";0"
"01;""2020-S11"";""79"";0"
"01;""2020-S12"";""79"";2"
"01;""2020-S13"";""79"";4"
"01;""2020-S14"";""79"";6"
"01;""2020-S15"";""79"";6"
"01;""2020-S16"";""79"";1"
"01;""2020-S17"";""79"";0"
"01;""2020-S18"";""79"";0"
"01;""2020-S19"";""79"";0"
"01;""2020-S20"";""79"";0"
"01;""2020-S21"";""79"";0"
"01;""2020-S22"";""79"";0"
"01;""2020-S23"";""79"";0"
"01;""2020-S24"";""79"";0"
"01;""2020-S25"";""79"";0"
"01;""2020-S26"";""79"";1"
"01;""2020-S27"";""79"";0"
"01;""2020-S28"";""79"";0"
"01;""2020-S29"";""79"";0"
"01;""2020-S30"";""79"";0"
"01;""2020-S31"";""79"";0"
"01;""2020-S32"";""79"";0"
"01;""2020-S33"";""79"";1"
"01;""2020-S34"";""79"";2"
"01;""2020-S35"";""79"";10"
"01;""2020-S36"";""79"";7"
"01;""2020-S37"";""79"";15"
"01;""2020-S38"";""79"";21"
"01;""2020-S39"";""79"";31"
"01;""2020-S40"";""79"";23"
"01;""2020-S41"";""79"";16"
"01;""2020-S42"";""79"";19"
"01;""2020-S43"";""79"";6"
"01;""2020-S44"";""79"";8"
"01;""2020-S45"";""79"";6"
"01;""2020-S46"";""79"";7"
"01;""2020-S47"";""79"";0"
"01;""2020-S48"";""79"";0"
"01;""2020-S49"";""79"";1"
"01;""2020-S50"";""79"";1"
"01;""2020-S51"";""79"";1"
"01;""2020-S52"";""79"";0"
"01;""2020-S53"";""79"";0"
"01;""2021-S01"";""79"";3"
"01;""2021-S02"";""79"";3"
"01;""2021-S03"";""79"";4"
"01;""2021-S04"";""79"";2"
"01;""2021-S05"";""79"";4"
"01;""2021-S06"";""79"";1"
"01;""2021-S07"";""79"";6"
"01;""2021-S08"";""79"";3"
"01;""2021-S09"";""79"";6"
"01;""2021-S10"";""79"";8"
"01;""2021-S11"";""79"";4"
"01;""2021-S12"";""79"";4"
"01;""2021-S13"";""79"";3"
"01;""2021-S14"";""79"";10"
"01;""2021-S15"";""79"";17"
"01;""2021-S16"";""79"";13"
"01;""2021-S17"";""79"";15"
"01;""2021-S18"";""79"";9"
"01;""2021-S19"";""79"";8"
"01;""2021-S20"";""79"";10"
"01;""2021-S21"";""79"";4"
"01;""2021-S22"";""79"";10"
"01;""2021-S23"";""79"";4"
"01;""2021-S24"";""79"";9"
"01;""2021-S25"";""79"";5"
"01;""2021-S26"";""79"";16"
"01;""2021-S27"";""79"";7"
"01;""2021-S28"";""79"";8"
"01;""2021-S29"";""79"";9"
"01;""2021-S30"";""79"";13"
"01;""2021-S31"";""79"";27"
"01;""2021-S32"";""79"";72"
"01;""2021-S33"";""79"";75"
"01;""2021-S34"";""79"";75"
"01;""2021-S35"";""79"";55"
"01;""2020-S09"";""89"";0"
"01;""2020-S10"";""89"";0"
"01;""2020-S11"";""89"";0"
"01;""2020-S12"";""89"";4"
"01;""2020-S13"";""89"";8"
"01;""2020-S14"";""89"";4"
"01;""2020-S15"";""89"";2"
"01;""2020-S16"";""89"";0"
"01;""2020-S17"";""89"";1"
"01;""2020-S18"";""89"";0"
"01;""2020-S19"";""89"";0"
"01;""2020-S20"";""89"";0"
"01;""2020-S21"";""89"";0"
"01;""2020-S22"";""89"";0"
"01;""2020-S23"";""89"";0"
"01;""2020-S24"";""89"";0"
"01;""2020-S25"";""89"";0"
"01;""2020-S26"";""89"";0"
"01;""2020-S27"";""89"";0"
"01;""2020-S28"";""89"";0"
"01;""2020-S29"";""89"";0"
"01;""2020-S30"";""89"";0"
"01;""2020-S31"";""89"";0"
"01;""2020-S32"";""89"";0"
"01;""2020-S33"";""89"";2"
"01;""2020-S34"";""89"";1"
"01;""2020-S35"";""89"";2"
"01;""2020-S36"";""89"";9"
"01;""2020-S37"";""89"";8"
"01;""2020-S38"";""89"";17"
"01;""2020-S39"";""89"";25"
"01;""2020-S40"";""89"";16"
"01;""2020-S41"";""89"";19"
"01;""2020-S42"";""89"";9"
"01;""2020-S43"";""89"";4"
"01;""2020-S44"";""89"";5"
"01;""2020-S45"";""89"";3"
"01;""2020-S46"";""89"";2"
"01;""2020-S47"";""89"";1"
"01;""2020-S48"";""89"";0"
"01;""2020-S49"";""89"";0"
"01;""2020-S50"";""89"";0"
"01;""2020-S51"";""89"";1"
"01;""2020-S52"";""89"";0"
"01;""2020-S53"";""89"";1"
"01;""2021-S01"";""89"";0"
"01;""2021-S02"";""89"";3"
