cle_interop_numero_suffixe_voie_nom_commune_nom_position_source_date_der_maj_uid_adresse_x_y_long_lat_lieudit_complement_nom_commune_insee_commune_deleguee_insee_commune_deleguee_nom_cad_parcelles
05032_x019_00012;12;;Rue des Gardes;CHAMPOLEON;entrée;commune;2021-08-25;;958031.181532092;6407772.1078876;6.25923949044607;44.7211401968026;Les Borels;05032;;;0500320000F0719
05032_x019_00035;35;;Rue des Gardes;CHAMPOLEON;entrée;commune;2020-02-25;;958047.805328581;6407762.15296579;6.25944404275538;44.7210444736618;Les Borels;05032;;;0500320000F0727
05032_x019_00041;41;;Rue des Gardes;CHAMPOLEON;entrée;commune;2020-02-25;;958080.742779547;6407771.1231652;6.25986428351921;44.721112925281;Les Borels;05032;;;0500320000C0729
05032_x019_00072;72;;Rue des Gardes;CHAMPOLEON;entrée;commune;2020-02-25;;958066.89;6407711.71;6.25965854313446;44.7205836349214;Les Borels;05032;;;0500320000F0716
05032_x019_00074;74;;Rue des Gardes;CHAMPOLEON;entrée;commune;2020-02-25;;958071.7;6407707.5;6.25971703554578;44.7205439776855;Les Borels;05032;;;0500320000F0716
05032_x019_00126;126;;Rue des Gardes;CHAMPOLEON;entrée;commune;2020-02-25;;958145.005848774;6407696.97886069;6.26063642896335;44.7204220964212;Les Borels;05032;;;0500320000F0559
05032_x019_00157;157;;Rue des Gardes;CHAMPOLEON;entrée;commune;2020-02-25;;958168.412462865;6407713.23734712;6.26094021857012;44.7205596461578;Les Borels;05032;;;0500320000F0737
05032_x019_00191;191;;Rue des Gardes;CHAMPOLEON;entrée;commune;2020-02-25;;958190.417483298;6407701.74427913;6.26121185709934;44.720448083565;Les Borels;05032;;;0500320000F0572
05032_x020_00118;118;;Rue du 19 Mars 1962;CHAMPOLEON;entrée;commune;2020-02-25;;958139.679792873;6407633.83706639;6.2605363181288;44.7198560987581;Les Borels;05032;;;0500320000F0699
05032_x020_00125;125;;Rue du 19 Mars 1962;CHAMPOLEON;entrée;commune;2020-02-25;;958157.269793282;6407647.7128436;6.26076547658278;44.7199743775428;Le Village;05032;;;0500320000F0693
05032_x020_00130;130;;Rue du 19 Mars 1962;CHAMPOLEON;entrée;commune;2020-02-25;;958153.275251357;6407637.97176768;6.26071000122644;44.7198882386543;Les Borels;05032;;;0500320000F0698
